#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
1866000,399937.98760813044,96840.31848500343,451.9854541223564
1868000,400380.23760813044,95882.27902172506,447.51397046088874
1870000,400331.61260813044,96790.22218736087,451.7516383089219
1872000,400679.11260813044,96609.59158968087,450.90857620423225
1874000,400962.23760813044,97212.39872912364,453.72207437247124
1876000,400194.55010813044,96634.63715879945,451.0254720706328
1878000,399872.17510813044,96833.39569441834,451.95314319344425
1880000,400601.55010813044,96581.60179392167,450.77793866870024
1882000,400582.67510813044,95863.83446775773,447.42788369216026
1884000,400733.55010813044,96896.84125890158,452.24926440332484
1886000,400606.17510813044,95702.63744201022,446.67552442666545
1888000,400853.61260813044,96738.33597934758,451.509468398099
1890000,399919.92510813044,95849.36253698717,447.36033845579914
1892000,399901.17510813044,96783.21744215256,451.7189448709663
1894000,400439.30010813044,96772.16265966231,451.66734858377674
1896000,399915.17510813044,94898.30619576853,442.9214473099772
1898000,400008.30010813044,95866.52814358543,447.4404559586634
1900000,399127.98760813044,96245.33398117218,449.208466754212
1902000,400042.67510813044,96456.13224913727,450.1923312474825
1904000,400275.05010813044,97729.46665398078,456.13539957095094
1906000,399600.42510813044,95703.54960420949,446.679781786124
1908000,399199.23760813044,97054.73934283108,452.9862264278867
1910000,399640.36260813044,96457.7717843341,450.1999834947291
1912000,399937.42510813044,96207.4688629082,449.03173785718144
1914000,400740.73760813044,97059.3051887342,453.00753672473684
1916000,400418.67510813044,95883.46735055326,447.5195167803708
1918000,401060.98760813044,96504.66296854534,450.4188399950135
1920000,400805.11260813044,97153.66473526484,453.44794360439863
1922000,400157.80010813044,96468.32102839905,450.24922026866733
1924000,400214.80010813044,96662.73136645649,451.15659693065726
1926000,399693.67510813044,96924.23823140096,452.37713503872175
1928000,399919.30010813044,96884.48591384734,452.19159796508364
1930000,401414.86260813044,97125.26768020773,453.3154052564613
1932000,400830.92510813044,95792.70125267189,447.09588170139097
1934000,400393.73760813044,97321.17549412604,454.2297711282929
1936000,401263.55010813044,96471.04399624147,450.2619292505879
1938000,400720.67510813044,95654.95987822814,446.4529976356076
1940000,401075.80010813044,95270.92928651022,444.66060120290297
1942000,400781.36260813044,96597.36746739969,450.85152222561106
1944000,399286.42510813044,96882.10324830911,452.18047728536914
1946000,400840.17510813044,97219.70756984875,453.7561871237088
1948000,401023.55010813044,97038.10682324343,452.9085970165359
1950000,400189.30010813044,96182.84019350074,448.91678779814913
1952000,399956.73760813044,95935.93047460308,447.76437934711265
1954000,399765.80010813044,95929.06878013385,447.7323535737649
1956000,400158.80010813044,96738.54690296366,451.51045284763296
1958000,400896.80010813044,96417.42257693782,450.01166054088316
1960000,400352.05010813044,95872.50048812991,447.4683308449023
1962000,399825.30010813044,95148.96732293349,444.09136481091997
1964000,399565.23760813044,96825.56531334459,451.9165962427429
1966000,400669.55010813044,95936.46733114729,447.7668850322728
1968000,400055.86260813044,95864.61681613978,447.43153516805666
1970000,400403.80010813044,97327.36378843524,454.2586539227461
1972000,400639.61260813044,96954.37780795177,452.5178063046519
1974000,399817.30010813044,96266.55442935228,449.30750952954986
1976000,399544.11260813044,96874.10432936798,452.14314371329243
1978000,399692.55010813044,96315.18159417901,449.5344684194083
1980000,400475.73760813044,96322.21723305131,449.5673060482027
1982000,401162.86260813044,95657.87967764912,446.4666252949119
1984000,400068.92510813044,97250.24269547174,453.8987045465891
1986000,398902.23760813044,97155.89037565328,453.45833139635783
1988000,401659.92510813044,96066.8066434153,448.3752212518049
1990000,399789.80010813044,97177.15061595477,453.5575598945469
1992000,400440.17510813044,97356.09038010915,454.3927303259038
1994000,398851.80010813044,97098.39125267888,453.18996417477285
1996000,400338.30010813044,97116.26129289344,453.2733694998267
1998000,399995.86260813044,96374.71131824513,449.81231312073453
2000000,400490.80010813044,96423.93663028721,450.04206375937065
2002000,400107.80010813044,96556.86431611609,450.66248076526995
2004000,400348.30010813044,97005.73911732563,452.7575263417691
2006000,400451.92510813044,96125.01422925957,448.6468951014243
2008000,399927.48760813044,95236.15110277967,444.49828003943594
2010000,400770.05010813044,95997.40189516894,448.05128658135834
2012000,400588.17510813044,95760.04555588542,446.94346687900475
2014000,400157.30010813044,96285.12915291055,449.3942038423529
2016000,401169.42510813044,95621.63589377428,446.2974636960029
2018000,400522.55010813044,96603.49093235796,450.8801024402703
2020000,399932.67510813044,96622.89940427174,450.9706881294647
2022000,399729.80010813044,95383.26984729874,445.1849313597913
2024000,399953.73760813044,95525.25538121536,445.8476243065937
2026000,400294.80010813044,95993.53795016557,448.033252285681
2028000,400016.17510813044,96871.63551190658,452.1316209343622
2030000,402298.86260813044,96278.05317279432,449.3611779277728
2032000,400148.92510813044,96950.31011394935,452.49882104572595
2034000,399478.30010813044,95800.34452487249,447.13155535375614
2036000,399618.67510813044,96555.01565882226,450.6538524767684
2038000,400793.67510813044,95988.69327194663,448.01064058717435
2040000,400031.80010813044,96934.99028650671,452.4273183981504
2042000,400372.67510813044,96276.8832821513,449.35571766533434
2044000,400552.30010813044,96993.34221734782,452.6996659531021
2046000,399044.92510813044,96461.87452466573,450.21913232634137
2048000,400805.30010813044,96222.21667336114,449.10057071429264
2050000,400198.30010813044,97338.34042598121,454.3098854819104
2052000,400926.42510813044,96183.68374690413,448.9207249379073
2054000,401264.80010813044,95501.46208662912,445.73657321520045
2056000,400311.92510813044,96454.96222410374,450.18687035779953
2058000,399149.61260813044,96371.04233458149,449.7951887734243
2060000,399810.67510813044,95159.44533385846,444.1402691164852
2062000,401243.17510813044,95300.83250527945,444.8001693097264
2064000,399956.36260813044,95983.6462153513,447.9870843225636
2066000,399983.30010813044,95634.41963182832,446.3571295845515
2068000,399515.17510813044,95987.66567461798,448.0058444541947
2070000,399621.92510813044,96107.22365375701,448.5638606641835
2072000,400335.80010813044,96316.18074369733,449.53913177714855
2074000,400219.36260813044,96293.04893161485,449.4311680410483
2076000,400555.23760813044,96377.70633638965,449.8262918504344
2078000,400190.42510813044,96487.18818944087,450.3372794828964
2080000,400854.55010813044,96600.77029704768,450.86740434504037
2082000,399555.42510813044,96142.32910984871,448.7277093148489
2084000,399125.42510813044,97596.22850778233,455.5135335449191
2086000,399941.30010813044,94831.5924846984,442.61007259058397
2088000,399168.11260813044,96027.11648452422,448.1899742929842
2090000,401086.42510813044,96572.53147797921,450.73560453623946
2092000,402095.80010813044,97084.81036093924,453.1265777091317
2094000,401750.67510813044,97553.42885694839,455.3137735697239
2096000,400346.05010813044,96499.38824971835,450.3942211562728
2098000,400426.05010813044,95861.31673992309,447.41613263251384
2100000,400498.05010813044,95844.02490214864,447.33542596744536
2102000,400046.55010813044,97535.51534383511,455.23016534242663
2104000,399827.55010813044,96519.33450499532,450.4873168563948
2106000,399681.11260813044,95901.52287320863,447.6037878126688
2108000,399700.05010813044,96319.73492948525,449.55572032520905
2110000,399465.67510813044,97258.9392173565,453.939294059871
2112000,400650.42510813044,96311.29126675194,449.5163109883267
2114000,399949.23760813044,96617.12558856397,450.9437398422686
2116000,400016.80010813044,97165.50061815768,453.503185542756
2118000,399875.30010813044,95785.41318332497,447.06186589697217
2120000,399815.30010813044,96221.25987574551,449.09610502674053
2122000,400031.61260813044,95891.69788651308,447.5579313848626
2124000,399558.05010813044,96545.07056203496,450.60743545586206
2126000,399226.42510813044,96763.79001574469,451.62827071494576
2128000,400158.42510813044,97099.00897412328,453.19284728288255
2130000,400420.92510813044,97251.69236412691,453.90547062455835
2132000,399597.67510813044,96163.08836230007,448.82459953880993
2134000,399684.80010813044,96923.78516848199,452.3750204458292
2136000,400815.67510813044,96232.36590369785,449.14794049326997
2138000,400151.30010813044,96146.49065488507,448.74713260725997
2140000,399377.30010813044,95363.76501413819,445.09389592112717
2142000,400575.55010813044,95893.62838495616,447.56694165278753
2144000,400656.17510813044,96180.35770990909,448.90520123491723
2146000,399787.30010813044,96673.38491637178,451.2063205341296
2148000,399353.30010813044,96444.38863026863,450.13751993551637
2150000,400572.30010813044,95807.94306339952,447.1670202194292
2152000,398578.92510813044,96431.52483861241,450.07748041061154
2154000,399615.05010813044,95915.07696534134,447.6670491957752
2156000,399674.92510813044,96462.31739529083,450.2211993484632
2158000,400321.17510813044,96759.64905238757,451.6089434839664
2160000,401049.17510813044,96612.19687937538,450.92073594373034
2162000,400338.05010813044,95925.4604142229,447.7155121493416
2164000,401169.92510813044,96080.6422410903,448.4397965133904
2166000,401049.67510813044,96324.3439882882,449.57723231080263
2168000,400500.67510813044,96506.8719187188,450.42914988827806
2170000,399441.05010813044,96121.96988202468,448.63268613671835
2172000,400087.30010813044,96462.83031875407,450.22359333010326
2174000,400065.30010813044,96593.32587893959,450.83265880979326
2176000,400488.30010813044,96466.65370475082,450.2414383236252
2178000,399771.73760813044,96840.18365342193,451.9848248192464
2180000,399691.98760813044,95553.41418286203,445.97905064790405
2182000,398426.61260813044,95787.7294902266,447.07267685921596
2184000,400335.61260813044,95542.65026607667,445.92881192613527
2186000,399973.05010813044,96323.59106198832,449.5737181573912
2188000,399596.92510813044,97032.2281750245,452.88115944170727
2190000,399859.42510813044,96251.16644379892,449.23568876576917
2192000,399405.17510813044,94893.17212359421,442.8974849151864
2194000,399557.23760813044,96427.38989943243,450.05818129643814
2196000,400872.17510813044,96971.1032709796,452.5958695134508
2198000,400188.80010813044,96517.69512045663,450.479665312319
2200000,399000.42510813044,96241.02948269737,449.188376251327
2202000,400240.67510813044,95478.28909420501,445.628417276971
2204000,400395.80010813044,96916.98337565083,452.3432742530272
2206000,399281.17510813044,96863.24476417527,452.09245856910877
2208000,400242.55010813044,97240.37522538123,453.85264983487735
2210000,399642.92510813044,95296.82826644531,444.7814802168343
2212000,399492.92510813044,94748.2624456149,442.2211440312152
2214000,400797.05010813044,96008.62209644832,448.10365493216455
2216000,400888.36260813044,96186.22472696414,448.9325845232981
2218000,400851.67510813044,96942.05712882709,452.4603016636472
2220000,401140.55010813044,95944.71820780681,447.805394573466
2222000,401207.30010813044,95842.72335189302,447.3293512065136
2224000,399022.23760813044,96922.54374630051,452.36922632229437
2226000,400043.67510813044,95655.18214061181,446.45403500688013
2228000,400140.55010813044,95756.99074536705,446.929209078731
2230000,400155.42510813044,95988.98323313845,448.0119939309367
2232000,400375.55010813044,96745.65727320313,451.5436392721713
2234000,400306.05010813044,96147.58720261627,448.75225055433
2236000,402599.55010813044,96385.69629146485,449.8635835852158
2238000,399682.80010813044,96523.27173645573,450.50569320394777
2240000,400099.73760813044,97559.60057100374,455.3425789787071
2242000,401780.17510813044,96421.00078668352,450.0283612166157
2244000,400703.05010813044,96403.29837436695,449.94573826581234
2246000,400897.98760813044,96462.65828162106,450.2227903765101
2248000,400466.17510813044,97444.44134099083,454.8050931702333
2250000,399666.55010813044,96455.51300424803,450.1894410289573
2252000,399052.48760813044,95270.54962371476,444.6588291924046
2254000,400606.92510813044,97035.90756508475,452.8983323590757
2256000,401222.67510813044,96505.41376101365,450.42234418913483
2258000,400385.30010813044,96487.54672108637,450.3389528674034
2260000,399527.36260813044,97019.50825816207,452.82179142754325
2262000,400584.73760813044,96508.87093618489,450.4384799569039
2264000,399945.05010813044,97136.3134348559,453.3669594077578
2266000,400341.92510813044,97613.3681969028,455.59353008243386
2268000,399988.42510813044,97015.2655348035,452.8019892493396
2270000,399886.05010813044,95897.06788967387,447.5829949467678
2272000,399975.48760813044,97106.56608114531,453.22811877416467
2274000,400471.80010813044,95785.14956424548,447.06063550046764
2276000,400437.42510813044,97394.33016427525,454.5712079112964
2278000,400297.55010813044,96423.95160519425,450.04213365216185
2280000,400468.92510813044,96822.4293872132,451.9019598493609
2282000,400732.30010813044,96222.19682399253,449.10047807079434
2284000,400209.67510813044,96371.69247798622,449.7982232054318
2286000,399811.17510813044,95530.63443446858,445.87273010824157
2288000,399841.30010813044,96480.24028129643,450.30485132211595
2290000,400717.73760813044,95344.04040532187,445.00183471756344
2292000,399714.80010813044,96592.33629488386,450.8280400971969
2294000,401269.05010813044,96432.09602083359,450.08014630493807
2296000,400526.05010813044,96380.56436137285,449.8396311882241
2298000,400844.42510813044,95928.38118166849,447.7291443267335
2300000,400243.92510813044,95776.80144840246,447.02167211218676
2302000,400004.17510813044,95686.09311085101,446.5983066195668
2304000,399483.61260813044,96822.23215290764,451.9010392923185
2306000,400704.11260813044,96686.24895998032,451.2663612349784
2308000,399689.42510813044,96432.24882372771,450.0808594860446
2310000,399697.98760813044,95891.66396926052,447.5577730819467
2312000,398795.30010813044,95227.06036391738,444.45585058652557
2314000,399802.80010813044,95917.68283819617,447.6792116570733
2316000,399518.55010813044,96131.55163105694,448.6774072947585
2318000,400258.55010813044,96355.76795240515,449.72389823377694
2320000,399659.23760813044,96732.59979406744,451.48269574442196
2322000,399737.05010813044,96972.2833688904,452.6013774165481
2324000,399983.36260813044,95994.22787510674,448.0364723911362
2326000,400842.61260813044,96993.56217258191,452.7006925561526
2328000,399822.55010813044,96425.32999293692,450.0485670387882
2330000,400436.42510813044,95967.21683756728,447.91040304048164
2332000,399720.67510813044,96524.36533817137,450.5107974009992
2334000,400034.86260813044,96821.23194681131,451.896371003183
2336000,399723.30010813044,96105.74684969196,448.55696793637713
2338000,399568.30010813044,96994.7133654221,452.70606554982703
2340000,399810.80010813044,96509.55984421656,450.44169531610976
2342000,399947.80010813044,96765.24969761504,451.63508352786675
2344000,399179.92510813044,95960.86108104559,447.8807386450863
2346000,400266.98760813044,97302.42718549166,454.14226663713976
2348000,401134.11260813044,95557.32755106525,445.99731561782716
2350000,399647.05010813044,97055.24998560525,452.98860976480455
2352000,399117.30010813044,96288.79017924471,449.41129105020275
2354000,400069.30010813044,96344.48691561888,449.6712459437537
2356000,400769.48760813044,96207.40293813683,449.03143016470176
2358000,400015.42510813044,96163.99151645554,448.8288148547805
2360000,400392.17510813044,96987.93773067696,452.6744414453718
2362000,399455.36260813044,96135.07089134725,448.69383283409354
2364000,399560.67510813044,96865.92141997814,452.10495139758683
2366000,400362.98760813044,96588.70572550036,450.8110950419018
2368000,399856.67510813044,95859.71816883609,447.40867157817195
2370000,400479.86260813044,96101.88410976995,448.5389392652088
2372000,400571.86260813044,96732.29743811209,451.4812845502425
2374000,399493.42510813044,96375.44502690993,449.81573757915476
2376000,401527.98760813044,95698.56667644298,446.65652483174136
2378000,401014.42510813044,96364.78033712506,449.76596198226605
2380000,400419.42510813044,96456.09144274518,450.19214079069815
2382000,399414.73760813044,96729.60961346445,451.4687395931113
2384000,400549.17510813044,96978.49289257918,452.63035929546237
2386000,400372.17510813044,96702.7835712554,451.34353367619724
2388000,399954.92510813044,96186.02417373052,448.93164847573246
2390000,400184.05010813044,97262.82162450533,453.9574145244224
2392000,399540.23760813044,96041.97518933879,448.2593247303676
2394000,401144.55010813044,96146.1668118895,448.7456211260328
2396000,400630.67510813044,96065.67630871231,448.3699456098818
2398000,398771.92510813044,96421.68739738036,450.0315658534082
2400000,400838.17510813044,96092.92943302495,448.49714485872164
2402000,400545.67510813044,97145.15887038031,453.40824394972293
2404000,399796.42510813044,96036.74732717266,448.23492458699536
2406000,399819.55010813044,96738.38204813981,451.50968341622684
2408000,400877.67510813044,96801.47823626827,451.804173972338
2410000,399959.42510813044,96037.15234684723,448.2368149463457
2412000,400170.92510813044,96162.55267395871,448.8220993060347
2414000,400290.92510813044,96404.86344385426,449.9530429572263
2416000,400655.67510813044,96943.38163535343,452.4664835690061
2418000,400076.42510813044,97668.5902717358,455.8512695752551
2420000,399713.05010813044,97713.12199718202,456.05911370942925
2422000,399938.30010813044,96298.87978036562,449.45838252011833
2424000,400292.67510813044,96065.38379608508,448.3685803577356
2426000,400020.80010813044,96156.93357074137,448.79587311265595
2428000,400559.61260813044,95018.03537969757,443.480262588742
2430000,400764.67510813044,96100.8166435,448.5339570508344
2432000,400490.30010813044,96866.32834659982,452.10685065728336
2434000,400590.92510813044,97543.63077114942,455.2680426972045
2436000,399239.92510813044,95460.27243159013,445.5443276171975
2438000,399282.36260813044,96815.3669930551,451.8689973448929
2440000,400563.17510813044,96193.94904175517,448.9686364279513
2442000,399608.36260813044,96360.42200503423,449.7456202202798
2444000,400088.42510813044,95594.18153001112,446.16932519679864
2446000,400986.80010813044,96503.72208756302,450.4144485955972
2448000,399235.05010813044,96662.73966755811,451.15663567461485
2450000,400906.55010813044,96323.69409556314,449.57419904879924
2452000,400030.86260813044,95770.1480868645,446.99061869679923
2454000,399746.67510813044,96473.90843097586,450.27529850478373
2456000,399239.48760813044,97791.36716613872,456.4243095160627
2458000,399630.17510813044,95534.2143623156,445.8894388029152
2460000,400360.86260813044,98193.22462328666,458.29990976297427
2462000,399540.73760813044,96616.23786034016,450.93959652416873
2464000,399577.80010813044,95185.54000230972,444.26206147275406
2466000,399853.23760813044,95854.1808172313,447.3828269463194
2468000,399899.80010813044,95908.70980642317,447.6373315816644
2470000,400025.86260813044,96130.44726524572,448.6722528581508
2472000,400366.17510813044,96564.40892826405,450.6976939388863
2474000,400385.05010813044,97154.77095969557,453.45310671579176
2476000,399707.42510813044,97098.29661183257,453.1895224549751
2478000,399902.05010813044,97725.39944489603,456.11641657529435
2480000,400828.80010813044,96608.08075928362,450.9015246643996
2482000,400912.11260813044,96345.66881502373,449.67676225501316
2484000,400594.86260813044,96735.03423966735,451.4940580986276
2486000,400080.73760813044,95376.220913267,445.1520316781374
2488000,400257.92510813044,95717.7239619377,446.74593815172574
2490000,398916.98760813044,95943.2756181159,447.79866153533936
2492000,400193.80010813044,96636.18038705434,451.03267482186817
2494000,399332.17510813044,96237.92185397015,449.1738719311896
2496000,400510.67510813044,95844.15746226805,447.3360446688985
2498000,399915.05010813044,96510.99487638171,450.44839308079077
2500000,400102.17510813044,96182.08532852586,448.9132645963071
2502000,400258.80010813044,96773.17505083838,451.67207374466665
2504000,401003.92510813044,96173.98370072199,448.87545164835984
2506000,400430.17510813044,96806.17585896747,451.82609931461496
2508000,400116.05010813044,96351.10645897314,449.7021415186121
2510000,399064.30010813044,96813.28590175114,451.85928421080985
2512000,400585.17510813044,95981.50573511492,447.9770940008999
2514000,400355.05010813044,97760.20247502765,456.2788537050453
2516000,400132.92510813044,96140.82186530682,448.72067451137656
2518000,399960.67510813044,95552.22967229155,445.9735221494802
2520000,400012.73760813044,96264.55337038904,449.29816993258885
2522000,400622.86260813044,98109.70480615972,457.9100954473782
2524000,400565.92510813044,95866.5424394529,447.4405226821547
2526000,399817.98760813044,96462.08803068742,450.2201288288072
2528000,399051.98760813044,97160.88150579657,453.4816266339168
2530000,400240.98760813044,97312.02072145231,454.18704280863165
2532000,401063.61260813044,96944.12268642522,452.4699422968423
2534000,401190.30010813044,96631.0189099391,451.00858451925075
2536000,399680.11260813044,96061.0541093992,448.3483722932276
2538000,399160.11260813044,96224.47316817893,449.1111025139697
2540000,400526.30010813044,97001.35583643464,452.7370681355689
2542000,400032.55010813044,96532.97485207161,450.55098081954685
2544000,400623.61260813044,95733.21753688972,446.81825173578056
2546000,401130.30010813044,95626.62113416696,446.32073144416853
2548000,399435.67510813044,96000.07647794927,448.0637697343618
2550000,399548.61260813044,96048.0506519638,448.2876809024303
2552000,400685.55010813044,96647.16974323918,451.08396574308176
2554000,399683.23760813044,96689.37183643784,451.2809367212624
2556000,399520.92510813044,96052.27666443447,448.30740508545205
2558000,399963.61260813044,96879.00184468599,452.16600201982953
2560000,401110.42510813044,97225.08521737857,453.7812863643856
2562000,400812.92510813044,96507.8428591108,450.4336815847953
2564000,400125.42510813044,97006.32463073824,452.76025912445544
2566000,399303.67510813044,96543.2786969454,450.5990722351612
2568000,400244.55010813044,95785.91524443729,447.06420918046604
2570000,399730.23760813044,96690.70620077732,451.28716463626085
2572000,399810.11260813044,95678.13990387507,446.56118640018934
2574000,400730.11260813044,95713.44564563222,446.7259698495922
2576000,400906.67510813044,96807.15722907986,451.83067969005003
2578000,400001.17510813044,96235.32885516575,449.16176955729736
2580000,398449.17510813044,95757.05238602706,446.9294967758612
2582000,399298.36260813044,96292.0944558765,449.4267131904573
2584000,400463.42510813044,95848.646095448,447.3569945887043
2586000,400126.73760813044,96864.45895802509,452.09812560911024
2588000,399382.30010813044,96712.89652006351,451.3907341174087
2590000,399632.92510813044,97682.98763358069,455.91846677404004
2592000,401065.05010813044,95692.2512883041,446.62704884879787
2594000,399851.42510813044,96448.85148635693,450.1583495452008
2596000,398786.17510813044,96955.56391204847,452.52334224058416
2598000,400435.98760813044,96352.10829008743,449.7068173922382
2600000,399397.92510813044,96041.93603310874,448.2591419754294
2602000,399635.05010813044,96150.66520019341,448.7666165761942
2604000,400121.92510813044,95648.31651033415,446.4219908638265
2606000,399387.55010813044,96740.13334280625,451.5178572814877
2608000,399032.55010813044,95813.65330439046,447.1936717826192
2610000,400451.80010813044,95885.01204914995,447.52672639417244
2612000,398918.23760813044,96284.87238028925,449.393005400509
2614000,399047.05010813044,96493.28881851211,450.3657531149986
2616000,400150.17510813044,96563.33688015491,450.692690339569
2618000,400415.11260813044,96771.68135603238,451.66510218224533
2620000,399958.17510813044,97691.59257464361,455.9586288496596
2622000,399910.92510813044,96362.59735971224,449.75577331237406
2624000,398988.23760813044,95839.61920360089,447.3148631307056
2626000,400071.48760813044,96400.05197796202,449.930586271516
2628000,400516.42510813044,95872.82468742575,447.4698439890994
2630000,399859.80010813044,95984.51072405081,447.99111926754574
2632000,400351.17510813044,96167.38040572626,448.84463190990755
2634000,400275.98760813044,96538.10314801312,450.57491625476905
2636000,399001.98760813044,96678.1665465245,451.22863796668076
2638000,400414.05010813044,95860.89083819394,447.4141448097819
2640000,399327.55010813044,96306.19597279599,449.4925295841699
2642000,400856.42510813044,94873.69237588719,442.80656655854233
2644000,400974.86260813044,96793.30128126452,451.7660094477007
2646000,398640.86260813044,96203.47291577468,449.01308746436933
2648000,400706.80010813044,95657.74605542794,446.4660016362823
2650000,399909.92510813044,96337.81210869132,449.64009243571564
2652000,399500.86260813044,96885.63880085223,452.19697886597913
2654000,400759.30010813044,96046.63909343426,448.2810926968877
2656000,400776.92510813044,96332.4806138943,449.61520860494477
2658000,401583.30010813044,96111.74681405444,448.5849717333444
2660000,399822.80010813044,96716.96556952037,451.4097257026841
2662000,400064.17510813044,96490.68655679328,450.35360750805376
2664000,399366.05010813044,96918.36730335397,452.34973349646174
2666000,399968.73760813044,97209.91598440381,453.71048659046863
2668000,400016.73760813044,95988.2542291442,448.0085914307533
2670000,399944.30010813044,96680.32473254716,451.23871092704263
2672000,400041.98760813044,96764.03495757503,451.629413938617
2674000,400192.42510813044,96319.64983118535,449.5553231435979
2676000,400352.67510813044,96167.6391275418,448.8458394492787
2678000,398944.17510813044,96385.5040821015,449.86268648122297
2680000,399959.55010813044,95882.17929057777,447.51350498299064
2682000,399700.92510813044,96553.28446389758,450.6457724235794
2684000,400489.42510813044,97205.08935269294,453.68795912092037
2686000,400091.36260813044,97008.15166307206,452.7687864821925
2688000,399828.17510813044,96897.2670027219,452.2512514890447
2690000,399478.30010813044,96322.28142801434,449.56760566710074
2692000,400610.92510813044,95940.8339915704,447.7872656653109
2694000,400227.30010813044,96505.16504344437,450.42118334285453
2696000,400802.42510813044,96662.13868130185,451.15383067510425
2698000,400133.36260813044,97335.2142282261,454.29529449404373
2700000,400128.55010813044,96936.20499769924,452.43298785275954
2702000,400126.80010813044,96347.87906765915,449.68707822729385
2704000,401289.80010813044,96630.33224548202,451.0053796315416
2706000,400451.55010813044,96295.18151996098,449.4411215286779
2708000,399535.42510813044,96866.76591141522,452.10889291545527
2710000,400726.17510813044,95236.25163141999,444.49874923949494
2712000,399660.42510813044,95268.35190528026,444.64857172134094
2714000,400085.30010813044,95388.14727746858,445.20769592236974
2716000,399861.17510813044,96745.72551017115,451.5439577564292
2718000,400179.80010813044,96098.5713186186,448.5234773849055
2720000,400083.55010813044,96906.5594409178,452.2946223387443
2722000,399956.92510813044,96564.63770482119,450.6987617139379
2724000,399727.67510813044,96581.36848833412,450.7768497551817
2726000,401105.80010813044,96208.54288707022,449.036750679384
2728000,399890.30010813044,96625.48061534835,450.9827354861742
2730000,401012.92510813044,95483.40263786819,445.65228385848303
2732000,399218.30010813044,96680.88628246449,451.24133186425524
2734000,400454.61260813044,96850.32444323867,452.03215520355513
2736000,399263.73760813044,95768.58231873729,446.98331074460435
2738000,400937.36260813044,96840.49056930107,451.9862572960823
2740000,399762.80010813044,95616.63577936497,446.27412652593455
2742000,400336.23760813044,96420.89784234029,450.02788074168075
2744000,398489.55010813044,96439.67326312483,450.11551177411025
2746000,399799.80010813044,96613.45270476211,450.926597291737
2748000,400012.17510813044,96928.35565822409,452.3963524169954
2750000,399343.17510813044,95753.47719958778,446.91281021088895
2752000,399758.17510813044,96425.50216727727,450.0493706327729
2754000,399719.30010813044,96745.24165088427,451.5416994268107
2756000,399296.17510813044,96089.53241963475,448.48128988567066
2758000,399595.23760813044,96265.46476092329,449.30242369043424
2760000,400406.55010813044,96409.88135343255,449.976463183171
2762000,399590.11260813044,96881.38299989142,452.1771156503266
2764000,399646.55010813044,96356.36924863537,449.7267046800374
2766000,399928.17510813044,96819.5389319039,451.88846914862756
2768000,401188.92510813044,96127.39560841722,448.65800977717964
2770000,401079.17510813044,97033.76602272922,452.88833708015443
2772000,400562.05010813044,95951.91819649213,447.8389992766157
2774000,400406.11260813044,97026.48052234424,452.85433326592147
2776000,399365.98760813044,96355.23766460805,449.72142320710896
2778000,399995.98760813044,96471.15414269594,450.26244334013273
2780000,400169.55010813044,97010.78886693716,452.7810951755677
2782000,400099.30010813044,97654.85680989549,455.7871710150307
2784000,400312.30010813044,97240.11128230579,453.85141792617776
2786000,399470.98760813044,96814.36961113662,451.8643422371195
2788000,399153.11260813044,96703.87348256411,451.348620648912
2790000,399859.67510813044,96630.68690010812,451.00703492073046
2792000,399999.61260813044,96127.30980955518,448.6576093258157
2794000,400088.36260813044,96329.20324222906,449.59991203897295
2796000,399985.30010813044,96699.12784246728,451.3264711937282
2798000,399369.17510813044,96363.93714085105,449.76202650934744
2800000,399497.55010813044,97730.01295159245,456.1379493206622
2802000,399698.23760813044,94763.95797517896,442.29440020352735
2804000,399913.42510813044,96711.45987800555,451.3840288388312
2806000,400563.42510813044,97472.74295990769,454.93718608647583
2808000,399853.30010813044,96331.84035084816,449.6122202878037
2810000,399201.42510813044,96625.18556596665,450.9813583941648
2812000,399525.30010813044,96590.97242723126,450.8216744805822
2814000,399295.36260813044,96719.7193844025,451.42257865783273
2816000,399799.98760813044,96136.63719155756,448.70114326969434
2818000,399787.61260813044,96665.01350023365,451.1672483957472
2820000,399829.73760813044,96604.6107667808,450.88532907395
2822000,399113.11260813044,97108.81059605,453.23859465966717
2824000,399921.23760813044,97122.43002627976,453.3021609970522
2826000,399281.17510813044,95105.99615498818,443.89080430924287
2828000,401448.61260813044,96118.31182711932,448.615612797499
2830000,399384.92510813044,96274.99970057126,449.3469263737612
2832000,400207.42510813044,96620.0294631425,450.9572931751224
2834000,400490.61260813044,97365.01223140908,454.4343715252978
2836000,399854.80010813044,95616.61666409299,446.2740373087054
2838000,400113.36260813044,95379.74333818397,445.16847198782057
2840000,400138.05010813044,95874.38481262,447.47712560387976
2842000,400094.98760813044,96134.13659214019,448.689472153976
2844000,400956.36260813044,95925.57260735566,447.71603579140356
2846000,400432.30010813044,96811.40192685835,451.8504910835175
2848000,400350.30010813044,97101.03311283048,453.20229460056066
2850000,400135.80010813044,96161.34379766788,448.81645708482114
2852000,399045.67510813044,96256.67854823032,449.26141556080216
2854000,399159.80010813044,95649.8839019509,446.4293063933784
2856000,401015.92510813044,96080.16306987172,448.4375600645205
2858000,399786.23760813044,96313.39924375503,449.5261496067651
2860000,399031.11260813044,95942.05651642289,447.7929715888278
2862000,399888.98760813044,96695.01933580369,451.30729544875794
