#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
222000,413930.80010813044,500.0540325341524,249.91041410103657,1.1463258147615496
224000,414849.11260813044,500.139696369445,250.35221978296264,1.1443028518385956
226000,415385.86260813044,496.8627797895554,249.63216472445202,1.1476035525229162
228000,413949.55010813044,496.13643163955925,249.81620768294616,1.14675809755847
230000,414656.05010813044,493.8608582701259,250.07566969776133,1.1455682970198662
232000,413974.73760813044,492.04637735281756,248.49982249006203,1.1528328519157143
234000,414250.86260813044,493.1048131172384,248.32437984478815,1.1536473351542313
236000,412171.11260813044,498.42334180566246,249.87151301688888,1.1465042797511849
238000,412157.11260813044,497.2602918065507,249.16575969060028,1.1497517131467014
240000,412973.55010813044,497.7136241733764,247.25904976059812,1.1586178922031054
242000,412696.42510813044,495.11249387875824,247.8297006737325,1.1559500668522211
244000,414344.55010813044,500.09928643117496,248.75203859193664,1.1516639649804794
246000,413908.92510813044,494.8548736893603,248.25373653755867,1.1539756180806777
248000,412930.92510813044,493.84708169273375,249.58901820533552,1.147801939050389
250000,413315.55010813044,494.0028857294808,249.63511537828464,1.147589988001693
252000,413810.17510813044,495.71320342094367,250.65596156695358,1.1429161998416888
254000,414135.17510813044,496.05740409536696,249.58714361016558,1.1478105599430355
256000,412880.61260813044,496.5742497997944,248.87361341923392,1.1511013768228866
258000,413719.86260813044,491.6481519618825,247.29528262589002,1.1584481354428178
260000,413137.92510813044,497.38410469328534,247.7142914205275,1.156488620091086
262000,413792.05010813044,495.68981094154026,249.02529526438624,1.150400238488291
264000,413816.23760813044,493.8687593486645,250.24072574685337,1.1448126926852524
266000,412847.36260813044,495.7491316112892,250.11722270738852,1.145377979016334
268000,413189.55010813044,500.5133927377379,249.54551253408806,1.1480020464108078
270000,413158.17510813044,501.0131078286941,249.79879683311796,1.1468380260180102
272000,413548.80010813044,493.1171034640651,251.0840418986353,1.1409676094724523
274000,412516.23760813044,495.7344773706216,247.88184475877983,1.1557069027808262
276000,412746.30010813044,492.2349371006124,249.6447654205946,1.1475456278008291
278000,413503.23760813044,493.9192290899709,248.73614100749043,1.151737571795568
280000,412377.36260813044,495.0483222566592,248.73397400440865,1.1517476058847085
282000,412457.67510813044,494.82623246073837,249.13197985358417,1.1499076081285575
284000,412930.30010813044,500.3502222581909,248.74214182306758,1.1517097865368617
286000,413232.36260813044,494.7973827741105,248.3005979392933,1.153757829982382
288000,413528.30010813044,497.45387529493644,249.10846227283682,1.1500161674475766
290000,412780.61260813044,496.38048553101504,247.9134863480539,1.1555593980860324
292000,414316.92510813044,497.8196708997501,249.6125737136735,1.1476936229598038
294000,413998.86260813044,497.77209448454903,250.46614659109167,1.1437823552636401
296000,413074.42510813044,498.99923818441783,248.89869047753743,1.1509854009763105
298000,412998.17510813044,498.3009155140191,248.24100493393613,1.1540348023406004
300000,413757.80010813044,496.76550374088083,248.44135764401142,1.1531041440864243
302000,413107.30010813044,496.5949827870154,248.49257312430515,1.1528664839349534
304000,413206.61260813044,498.20754346429527,250.27875627466912,1.1446387353282597
306000,413128.92510813044,497.835439454152,251.16407236168885,1.1406040536292277
308000,412368.80010813044,493.3907923364851,248.6280922299275,1.152238093822623
310000,413957.48760813044,497.92596721447296,249.47500133140377,1.148326515814734
312000,411774.42510813044,495.804651068391,248.6595618693809,1.152092269881229
314000,413214.30010813044,499.1687369850513,246.6993694805326,1.1612464177147945
316000,413012.55010813044,499.433423991736,246.50740963796318,1.1621507016057178
318000,412312.42510813044,497.1478223983085,245.62990923776758,1.16630242607979
320000,411992.17510813044,501.114962244449,247.59447146278464,1.1570482869397467
322000,413914.36260813044,496.4018493661684,248.73189304987963,1.1517572416992692
324000,413117.11260813044,490.7559511644621,251.38124264424548,1.1396186765899294
326000,414077.23760813044,493.78056284823504,248.86939861280368,1.1511208716644055
328000,413269.67510813044,504.09008384073405,249.02648720539057,1.1503947322096977
330000,412425.05010813044,497.1255813980649,247.64057483755627,1.1568328786576563
332000,413298.42510813044,491.35805925073356,247.4496793676531,1.1577253193208858
334000,412664.86260813044,498.9123765177251,248.62378423602863,1.1522580590672737
336000,414033.17510813044,498.809536270796,250.052532889524,1.1456742939226154
338000,413245.42510813044,497.0453181269177,248.23140118485713,1.154079450441595
340000,413279.42510813044,498.5342935928699,247.82928781662557,1.155951992541491
342000,414075.30010813044,498.4310702885332,247.93063874479836,1.1554794538993918
344000,413532.05010813044,497.71070212084703,249.3478153663968,1.1489122479008258
346000,413635.92510813044,495.155152496907,250.03625890764914,1.145748861838386
348000,413962.30010813044,496.5268584198363,249.28812508613916,1.1491873468211813
350000,413381.98760813044,500.5534759420043,249.72802562343412,1.1471630320489117
352000,412066.92510813044,496.9660642198221,249.8591914274562,1.1465608186158838
354000,411841.30010813044,494.7724274630723,247.90334268952466,1.1556066810303336
356000,413997.55010813044,500.1977871977188,249.4665680393637,1.1483653353364893
358000,413190.17510813044,497.76381690398017,249.1492725257804,1.1498277966359463
360000,412749.67510813044,495.2424770090623,248.61746059652546,1.1522873670030989
362000,413341.30010813044,491.1745740839667,248.8117462973946,1.1513875985555384
364000,412593.67510813044,494.48374513064067,248.4867687801616,1.15289341347272
366000,413636.36260813044,497.04730929859284,249.00899368469794,1.1504755503912212
368000,415164.05010813044,506.1014766330988,252.19189568834176,1.135955452810414
370000,413088.80010813044,498.1993661944557,248.47131509059844,1.152965117753372
372000,413136.80010813044,497.8966447846388,247.20036440783693,1.1588929480262724
374000,412675.98760813044,501.9580813231614,247.1764375305471,1.1590051297926112
376000,414764.30010813044,492.41503058372587,250.04200766571114,1.1457225197326415
378000,412711.92510813044,497.9212520501591,248.15141844341136,1.154451426708632
380000,413430.98760813044,498.7231005104775,248.51555673151702,1.1527598627206401
382000,414205.55010813044,496.07858052738,248.11626454888977,1.154614993026054
384000,414714.67510813044,495.8390923785461,248.7600918834777,1.15162668132458
386000,412500.36260813044,494.99007347140423,248.90255637462582,1.1509675241365735
388000,412181.23760813044,494.5392067965117,248.88514700951805,1.1510480336169329
390000,414671.05010813044,494.83141626934133,248.80234225905127,1.1514311178127388
392000,413473.92510813044,496.4551684364684,249.6181971630957,1.1476677674848654
394000,412820.11260813044,499.20746404842606,248.19876337080015,1.1542312103859191
396000,414278.42510813044,492.1312652743794,248.502843881636,1.1528188353378332
398000,411974.80010813044,495.56057451736876,248.49291474150917,1.1528648990244732
400000,412511.73760813044,493.135738473993,248.39936017408053,1.1532991021434198
402000,411913.42510813044,496.85102399241515,248.12687201060476,1.1545656330585714
404000,411803.55010813044,496.4932028674255,245.47080116124704,1.1670583943447608
406000,412929.17510813044,498.05557000294715,247.99190166739956,1.155194008899472
408000,412637.80010813044,493.0658169973761,248.63122359857172,1.1522235820401308
410000,411160.67510813044,489.6378185049159,245.459296681171,1.1671130934342915
412000,412333.92510813044,492.86280799561285,245.86090355209663,1.1652066470221185
414000,412391.98760813044,496.2633351450819,245.93509175626582,1.164855153512139
416000,413425.05010813044,496.46421515137206,247.52089399674912,1.1573922283325688
418000,412520.42510813044,496.0185451153552,249.88499397638816,1.1464424273865625
420000,412465.42510813044,493.9890450008851,248.65008481579935,1.1521361807456905
422000,413195.30010813044,498.4173470792371,247.77289562075003,1.156215082945398
424000,412625.17510813044,494.48060551957275,248.81997448843035,1.1513495234888698
426000,413306.80010813044,490.8449720267747,248.49021032888305,1.1528774460877358
428000,413179.17510813044,500.36955335498357,248.34385575314252,1.1535568624920243
430000,413182.42510813044,496.7381792610952,248.29872796434978,1.1537665191055633
432000,413907.67510813044,496.8884596894975,248.76820180989486,1.1515891379103587
434000,413535.11260813044,499.3696089212539,248.95190529127657,1.1507393716331817
436000,413049.80010813044,503.7159864085319,249.08476087241064,1.1501255960356032
438000,413115.17510813044,496.18798350607074,248.27404486212342,1.153881225163348
440000,412078.42510813044,498.1025294922182,247.0085439540385,1.1597929143498487
442000,412493.17510813044,490.66563870261274,246.827340491055,1.1606443536272228
444000,412856.92510813044,497.08495694500704,246.85339969203068,1.1605218296331836
446000,412876.98760813044,495.96218164760006,248.23291482191286,1.154072413270788
448000,412351.98760813044,497.8736710993127,248.14655060506846,1.1544740733378365
450000,412801.42510813044,495.0650539447798,248.02846769727006,1.155023702405916
452000,412914.30010813044,490.8311601412354,247.8460931446096,1.1558736126399884
454000,413052.30010813044,491.9030928321625,246.54549094678063,1.1619711963160841
456000,414195.92510813044,493.58604985463785,247.5696964709809,1.157164075997269
458000,413829.61260813044,496.7855318291819,246.43990194298905,1.1624690514932943
460000,412590.17510813044,501.1757707563797,248.10594928651264,1.154662997342887
462000,413529.55010813044,496.20645842028654,248.93059181185674,1.1508378981330243
464000,413033.55010813044,497.7100319863469,247.89500556329213,1.1556455460278472
466000,412992.92510813044,497.105351401687,246.28111069813377,1.163218560488398
468000,412847.05010813044,494.4163801959416,247.2016016525888,1.1588871477636193
470000,411227.80010813044,491.81380853755286,246.34112320032247,1.1629351824819154
472000,413199.92510813044,494.09108225592695,246.34725516753693,1.1629062352123114
474000,412763.67510813044,495.7157074097277,248.07561087564602,1.1548042068729258
476000,412270.36260813044,492.8158337832248,248.88947325104823,1.1510280258932584
478000,412885.92510813044,494.6025993572915,248.15242133065405,1.1544467610898081
480000,412659.55010813044,494.3794409118638,247.62391873585128,1.156910691520731
482000,412985.36260813044,498.16295721613864,248.79541908107151,1.1514631584451165
484000,414266.42510813044,489.40701032005205,249.83584774287945,1.146667948774905
486000,412816.80010813044,499.22396712984477,248.03419143551724,1.1549970486074876
488000,412699.23760813044,497.5576285085857,248.68664585673307,1.1519667977138013
490000,413465.73760813044,498.60858408052843,248.34512704465567,1.1535509573749534
492000,413490.17510813044,488.8900386922593,248.41677512122408,1.1532182515531375
494000,412003.55010813044,494.35314405364505,246.8791568442973,1.1604007512162904
496000,412906.48760813044,496.524766026374,248.8574921332592,1.1511759465467981
498000,412873.55010813044,493.19167452273274,248.80184834035384,1.1514334036211509
500000,412985.05010813044,494.410553809748,248.5637618637089,1.1525363026121542
502000,413510.67510813044,494.36154580272836,250.01042565505043,1.1458672505803156
504000,413256.67510813044,498.3525508822346,250.36651994248413,1.144237492806861
506000,412773.61260813044,491.1831900925776,249.59391697469522,1.1477794111897819
508000,412836.55010813044,498.97674321257915,249.34879214944309,1.148907747225303
510000,412241.98760813044,494.56455536125526,246.467879523566,1.1623370948601655
512000,413243.67510813044,492.8068760048505,249.24253136790543,1.149397566657263
514000,413620.05010813044,495.1296126536076,247.9284402116671,1.1554897002424889
516000,413739.30010813044,495.5294017657636,248.30731821468402,1.1537266042802667
518000,414385.55010813044,495.45602514268825,248.39107553400655,1.1533375683722822
520000,412303.80010813044,497.12067192819904,247.37352371890762,1.158081733060871
522000,412839.42510813044,498.4283887542175,248.24817241962432,1.1540014827481586
524000,413099.98760813044,492.36878961636097,247.95547518940273,1.155363715372439
526000,414002.80010813044,494.3763161786188,247.01728548969135,1.1597518711852353
528000,412577.36260813044,493.2117943431309,245.87834880849695,1.1651239747217101
530000,412666.73760813044,494.0328113431561,248.12328313351344,1.154582332797905
532000,412195.98760813044,497.4158165327457,249.31850980210106,1.1490472941185241
534000,413131.42510813044,494.5628471506371,247.99482902238867,1.1551803728774683
536000,412690.42510813044,484.5053555732187,248.09074231362345,1.1547337735787635
538000,412794.30010813044,497.67453546106333,248.80404203183215,1.151423251496512
540000,412313.61260813044,498.68227831170486,248.85588661750043,1.1511833734602153
542000,414452.92510813044,497.24732334554284,251.33364711045104,1.1398344883598936
544000,413413.73760813044,494.26131975398215,249.99454863527032,1.1459400239951845
546000,412832.42510813044,497.98971481187033,248.18459463672545,1.1542971048670196
548000,413778.67510813044,495.0306509204961,250.2591232370055,1.1447285331950117
550000,412359.48760813044,497.4389956453407,250.09651619004705,1.1454728095615425
552000,412270.23760813044,496.12415570333934,250.73296799716792,1.1425651813964999
554000,412816.80010813044,491.9452367508495,250.17480421882132,1.1451143529673415
556000,412562.67510813044,489.66917732534387,248.70819587230696,1.1518669823364098
558000,413577.30010813044,495.45930410742824,247.4976601646907,1.1575008784775476
560000,412152.11260813044,492.5297547289616,248.70766980278572,1.1518694187796144
562000,413325.36260813044,496.7813452025798,248.2735177714861,1.1538836748808847
564000,411899.36260813044,498.9884494887691,246.78571836778343,1.1608401043484582
566000,412512.73760813044,490.57790322990684,246.13501500745022,1.1639089995102712
568000,412411.23760813044,491.5581297034112,246.13979509900295,1.1638863961292354
570000,412395.30010813044,494.18700772768443,247.41225484208653,1.157900441288226
572000,412901.92510813044,495.8072820815802,249.1790507936777,1.149690385886307
574000,413046.55010813044,496.7194061451956,246.83263313642684,1.1606194668086183
576000,412187.36260813044,497.283156944072,248.1638430420044,1.154393627814981
578000,413050.92510813044,490.0472139687049,247.5915870351991,1.1570617664849794
580000,412292.67510813044,492.2648400960016,247.07682948246446,1.159472378133697
582000,413016.98760813044,494.8062544612138,248.89793599432858,1.1509888899532488
584000,411896.86260813044,501.0184214833371,246.9496797389078,1.1600693686448675
586000,411826.17510813044,492.88887916984646,246.63770576739225,1.1615367495023223
588000,412224.92510813044,493.133991832883,247.4704145464245,1.1576283152345253
590000,411698.36260813044,494.506612614041,247.58645383023543,1.1570857558232936
592000,413253.55010813044,492.2089601728657,247.6828577484772,1.156635391185155
594000,411891.17510813044,495.2884752555231,249.11380992997192,1.149991480369148
596000,413366.05010813044,497.8079505722282,250.08153862625824,1.1455414127545962
598000,412633.23760813044,495.21969127579695,250.61898873846533,1.1430848097496848
600000,412574.80010813044,495.15256656917387,250.02084323266578,1.1458195059168488
602000,413182.92510813044,494.66276125230183,248.34383786334683,1.1535569455901062
604000,412539.92510813044,493.1786682935053,249.0903323427745,1.1500998708674977
606000,414189.05010813044,493.93407323714996,250.08599596011555,1.1455209955356935
608000,412824.67510813044,495.72902643899823,247.37438772645385,1.1580776882146533
610000,413196.80010813044,497.3954691634944,249.7814523004774,1.1469176611125798
612000,412369.73760813044,494.96821301268795,246.86477373811826,1.1604683597574452
614000,412973.05010813044,494.4373683733151,248.81138599069988,1.151389265893463
616000,412935.30010813044,494.17451443537703,247.93910520581125,1.1554399973492058
618000,412846.98760813044,491.6886672902077,247.38222168759864,1.1580410148613693
620000,412692.42510813044,492.8310028109273,249.3181866984315,1.1490487832252845
622000,413491.92510813044,494.14095783726174,249.04458543834642,1.150311132271887
624000,411285.30010813044,495.3459516360207,247.80723178514137,1.1560548778098427
626000,412773.30010813044,496.264203877177,249.09509459889867,1.1500778829991203
628000,411056.30010813044,492.38443080308605,248.61280947104473,1.1523089243522362
630000,410702.48760813044,491.6681340213997,247.84413618698696,1.1558827393262676
632000,411463.05010813044,490.48408816187685,247.97018490050235,1.155295178638981
634000,412218.92510813044,492.4042841119101,248.06695673784492,1.1548444937167321
636000,412236.55010813044,491.8941961999666,247.00947914118595,1.1597885233303988
638000,410493.05010813044,491.5721638617548,247.1270590272293,1.1592367108217063
640000,411507.86260813044,489.3777577833351,247.39135951613272,1.1579982406098759
642000,412326.05010813044,497.12079896197315,248.23774083008203,1.1540499768641577
644000,413646.67510813044,495.8884186604956,246.99562897061995,1.1598535579584832
646000,412222.92510813044,494.0082868514294,246.03094999026635,1.164401304279404
648000,411946.17510813044,496.20755891838854,246.51267942634746,1.1621258579007923
650000,413413.17510813044,490.66144809066395,248.16645008088238,1.1543815006758482
652000,413749.92510813044,491.5514573305029,249.91850219652383,1.1462887162971789
654000,414027.61260813044,493.8563174628633,248.7778498505027,1.1515444772672478
656000,412450.17510813044,489.65121055646557,246.56710765616378,1.1618693254951902
658000,411567.61260813044,498.84503137827045,249.3591205439855,1.1488601597439216
660000,412251.17510813044,493.9473261559256,248.40093885514474,1.1532917724953824
662000,413353.42510813044,490.14525119256376,247.18465732431054,1.1589665886337839
664000,412310.05010813044,496.018721506516,247.9641032655131,1.1553235137225222
666000,412676.36260813044,485.6746375096871,249.34871074879646,1.148908122289739
668000,412892.67510813044,489.2861664155599,246.790670013759,1.1608168130739922
670000,413171.17510813044,491.42015981458354,247.1913319845784,1.158935294218325
672000,412412.92510813044,491.1106703287706,247.10134237165548,1.1593573564278152
674000,412148.67510813044,492.1140344358868,247.86311885870686,1.1557942156980312
676000,412205.55010813044,489.266421741454,248.24467065865971,1.1540177611936724
678000,413068.48760813044,493.8518782911766,247.0178666826749,1.159749142477149
680000,412436.30010813044,492.1978139321593,247.13961112990916,1.159177833743451
682000,413154.17510813044,493.37751639312347,247.15929312578686,1.1590855251231411
684000,412364.80010813044,497.4233646999045,247.89049602499716,1.1556665691325196
686000,412363.48760813044,498.5334934051315,248.20123991242218,1.1542196935150326
688000,413060.05010813044,492.4602391686205,248.63196550811105,1.152220143843175
690000,412960.98760813044,496.62354781275377,249.17968992239642,1.1496874370097614
692000,412875.23760813044,492.16062022512693,248.18775165979864,1.1542824218596228
694000,412715.42510813044,491.194215819631,248.96032681428358,1.1507004458403969
696000,411213.98760813044,499.3225404419581,246.94664010365204,1.1600836477933936
698000,411924.80010813044,492.40492362168175,246.95003364607868,1.1600677061349975
700000,410281.61260813044,494.5287517443724,246.77760822092873,1.1608782544212668
702000,412974.67510813044,495.81451759504046,247.5572750721464,1.157222137698347
704000,412180.36260813044,498.5567230901163,246.56015688629947,1.1619020797179158
706000,411845.42510813044,493.610161699034,247.13586731500672,1.159195393911045
708000,411904.36260813044,500.9545412529658,246.9203661242999,1.160207088456824
710000,412666.42510813044,493.15780992492427,246.82197385875205,1.1606695894333507
712000,412673.05010813044,488.2298330385942,248.2031185940337,1.1542109570764005
714000,411544.30010813044,493.4633732217253,246.60755855927465,1.1616787447044488
716000,411351.67510813044,491.8909392478532,248.1976372438374,1.1542364473853592
718000,410647.67510813044,494.9144387997545,246.8908000597458,1.1603460274438788
720000,411976.30010813044,497.59097129433667,246.6908294250194,1.1612866182722896
722000,412967.36260813044,493.8777204404577,246.9780989833288,1.1599358819305858
724000,412846.05010813044,494.2620984304135,246.43876835288495,1.162474398717767
726000,413883.17510813044,496.41622429931914,246.92492869538913,1.1601856506564883
728000,412381.23760813044,493.72816686366536,248.20586883431005,1.1541981678644593
730000,411993.67510813044,496.34631604487856,246.73413182002687,1.1610828098591996
732000,412195.48760813044,493.8425955839069,247.68645957090575,1.1566185715523785
734000,412310.36260813044,494.36990298819336,248.70691243217956,1.1518729264908854
736000,412795.30010813044,494.65743418894345,248.90115642347143,1.150973997783933
738000,412361.17510813044,497.39896571557045,248.4904536530358,1.1528763171794674
740000,413924.42510813044,485.91448913984635,248.89124362515648,1.1510198385814623
742000,411845.67510813044,491.0293776703204,247.3051046002229,1.1584021264941928
744000,412028.80010813044,492.4960771492415,245.98319602828153,1.1646273553939415
746000,411372.73760813044,488.81612031964585,245.62924486187265,1.1663055806846845
748000,412118.55010813044,488.32882725925526,247.00297688643178,1.1598190543002467
750000,412252.98760813044,492.6201169883962,247.6226717633072,1.1569165174649307
752000,411590.80010813044,491.11293285091926,248.07446082807525,1.1548095604259214
754000,412518.05010813044,489.1168009377445,246.67467061377116,1.1613626901738878
756000,412153.67510813044,490.3737830582829,247.62569811614378,1.1569023782313577
758000,414056.23760813044,490.4521494007097,249.41379301330198,1.1486083251477925
760000,413028.36260813044,493.39311215679817,249.3968470974993,1.148686370320355
762000,413446.42510813044,491.37807884792596,250.85063996652903,1.142029213479351
764000,412157.42510813044,485.1801806051501,248.7471588689048,1.151686557404049
766000,412005.17510813044,495.20700439596914,248.67546618943172,1.1520185865200636
768000,411946.80010813044,493.2176324080289,248.4955101536961,1.1528528579231794
770000,412024.55010813044,489.80669739712283,247.88350552847888,1.155699159776704
772000,412225.92510813044,490.44403588145434,248.276015337423,1.1538720672330107
774000,412868.05010813044,492.7024908732353,247.42231360365525,1.1578533677470826
776000,412296.17510813044,491.81005758337864,247.6391886561452,1.1568393541280406
778000,413171.61260813044,491.0009153004994,247.94038465339688,1.155434034928372
