#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
194000,392882.30010813044,90643.53993904125,423.0630609599864,236.24593931306296,1.2126293467509621
196000,392072.05010813044,90256.54053409351,421.2568081044934,236.03118267701024,1.213732676388739
198000,392668.11260813044,90714.32304210478,423.39342886338517,236.29930155889568,1.2123555049542307
200000,392698.05010813044,91274.94172242004,426.01001968811494,236.46993108983816,1.2114807059884911
202000,393042.67510813044,90850.5934740873,424.0294475593853,237.53096477892868,1.2060691090460323
204000,391138.30010813044,91279.96774978121,426.03347780240875,235.34734129023866,1.2172593813518857
206000,392782.80010813044,90186.47291183751,420.92977958414053,235.4459333658638,1.216749658685344
208000,392353.05010813044,91034.46982980962,424.8876586789242,235.11510229661775,1.2184617502807182
210000,392140.17510813044,90313.45757655916,421.5224585658776,235.80464502984591,1.2148987100127193
212000,392657.42510813044,90521.84552244563,422.49507329731006,235.17382321353563,1.2181575106751867
214000,392063.05010813044,91829.082965096,428.5963781918574,235.15693501002625,1.2182449947714813
216000,392383.92510813044,90714.86698198155,423.3959676087762,235.14870117071987,1.2182876521770836
218000,392327.80010813044,91571.62911014631,427.39475680765054,236.17490821337833,1.2129940527083443
220000,391838.80010813044,90496.95824117213,422.3789162120769,235.02299975860942,1.21893925001386
222000,391705.11260813044,89870.75198916357,419.456206728917,237.78610387666825,1.204775024239238
224000,392050.42510813044,90232.73683360126,421.1457084453319,234.66990484945154,1.2207733209145524
226000,391807.17510813044,91088.14656819403,425.13818558088025,233.94356061721842,1.2245635584324006
228000,391760.55010813044,90793.65821293788,423.7637120654424,235.99881525281327,1.2138991407854196
230000,392051.30010813044,90873.81233311561,424.1378175720649,235.16873415380186,1.2181838716468494
232000,392429.48760813044,90399.85736051947,421.9257146290578,234.80669830580015,1.220062123988779
234000,392546.17510813044,91337.93761532824,426.30404213361487,235.92554956876143,1.2142761120421663
236000,392066.05010813044,91028.53600550583,424.85996357925296,235.51933808611935,1.2163704322105982
238000,392522.92510813044,91340.62557995087,426.31658774405514,235.888654157598,1.2144660373125429
240000,391605.92510813044,89897.41349624237,419.5806447065395,234.97102090583823,1.2192088963028758
242000,392407.05010813044,91140.51780253951,425.3826192683041,235.68864507715057,1.2154966522379165
244000,392642.17510813044,90237.04804331041,421.1658302717435,235.53060392628282,1.2163122510883133
246000,392425.80010813044,91120.00149721093,425.28686295806136,235.13126568449977,1.2183779908120156
248000,391665.17510813044,90156.80854655145,420.7913262846798,235.61960317710052,1.2158528203887977
250000,391815.11260813044,90070.61314730649,420.3890241518443,235.5650486390551,1.2161343998902168
252000,393469.30010813044,90659.03068127763,423.1353613228305,236.2460410192217,1.2126288247025405
254000,392670.42510813044,90389.78323649475,421.87869539581453,235.31870745378657,1.2174074987983163
256000,391004.92510813044,90471.59937222011,422.2605580728367,235.58265134113427,1.216043530501458
258000,392974.67510813044,90957.67279188696,424.52922177367896,236.27987370790947,1.2124551895432012
260000,393028.23760813044,91177.66786012822,425.5560107431835,236.30552943714812,1.2123235530887728
262000,392915.92510813044,90843.07895604195,423.99437484479313,235.08041911270985,1.2186415191152695
264000,392393.98760813044,91078.98950861418,425.09544658747984,235.74054268166162,1.2152290641352304
266000,392404.17510813044,90300.46217446006,421.4618047719708,234.79684232750634,1.2201133380753566
268000,393479.17510813044,91736.86625143362,428.16597261436215,235.56920476906072,1.2161129437212104
270000,391504.23760813044,90297.41954075452,421.447603804867,235.33720461183515,1.2173118123599906
272000,392304.80010813044,90424.27718033711,422.0396899187154,235.84916019903076,1.2146694048857771
274000,393280.17510813044,90403.2965855659,421.9417666177208,236.46660676943708,1.2114977373574503
276000,392208.92510813044,91565.7198573905,427.367176391434,236.84911623560745,1.2095411780079859
278000,393177.55010813044,89988.48372922908,420.00569928357396,236.224212306475,1.2127408797964039
280000,392089.98760813044,90102.67309226247,420.5386584054978,235.49895553905134,1.2164757096524021
282000,392560.80010813044,90687.95841653785,423.27037652892307,236.2600092734443,1.2125571311994665
284000,392688.86260813044,90968.95965678571,424.5819012654102,236.49761276204566,1.2113389040844584
286000,392102.42510813044,90471.85563287092,422.2617541251468,236.04513853267127,1.213660916054474
288000,392376.80010813044,90817.05887856707,423.87293062901847,236.7187237479015,1.2102074332187533
290000,391884.67510813044,91122.51207867119,425.29858066324016,236.7493462236095,1.210050898266
292000,393068.55010813044,90604.70699434797,422.8818149003215,236.6335167410233,1.210643204763319
294000,392524.48760813044,91743.16392022383,428.1953658953074,236.76579281440542,1.2099668438435711
296000,392522.80010813044,90250.53151207091,421.22876203246267,236.75401791953087,1.2100270212061905
298000,392010.67510813044,90442.89450342627,422.12658305746834,235.8356079367069,1.2147392057040496
300000,392258.73760813044,90116.19317012024,420.60176103285295,235.65695423004195,1.2156601106798408
302000,391439.42510813044,90979.03192692669,424.6289118459714,236.29209577540692,1.2123924760228204
304000,393359.92510813044,89619.90132076945,418.28540457703673,236.1671405185752,1.2130339488919486
306000,393145.42510813044,91179.60308516514,425.5650430716684,236.2189594053123,1.2127678480295787
308000,392470.48760813044,90642.21431708429,423.0568738485478,236.11796312590658,1.2132865931466903
310000,391918.73760813044,90569.92294759938,422.7194663722308,235.07132829466198,1.2186886471440097
312000,391470.86260813044,90436.57456003083,422.0970858136519,234.7996905732138,1.2200985374486213
314000,391782.61260813044,91051.9226328315,424.9691166214729,235.70879539287267,1.2153927416423829
316000,392847.17510813044,89573.20472053043,418.0674562638217,236.666696411512,1.2104734777031856
318000,392956.05010813044,90381.35540749435,421.83935996014475,236.2224160596429,1.2127501015375064
320000,392345.73760813044,90424.91320949118,422.04265847489665,237.18529482911782,1.207826814340084
322000,392665.17510813044,90743.51279265154,423.52966698055576,236.0605995120012,1.2135814263540519
324000,392185.98760813044,89816.83687762148,419.20456726143436,236.18131144514433,1.2129611666090896
326000,393055.55010813044,89814.08316244092,419.1917147716256,235.16585185728565,1.2181988022462609
328000,393149.05010813044,90575.25558214798,422.74435552259524,236.95965051716485,1.2089769647977053
330000,392792.23760813044,90610.53188757878,422.909001583031,236.45418809182212,1.2115613657497109
332000,393048.80010813044,90924.08342264919,424.3724491964495,236.8739117669625,1.209414565431781
334000,393621.86260813044,89959.37838089504,419.86985509914797,236.44357946797754,1.211615725435953
336000,392541.48760813044,90963.51846431056,424.5565054396805,235.59883984954294,1.2159599735071562
338000,393430.92510813044,89273.10846091888,416.66680882375834,236.27488803479713,1.2124807737484828
340000,393081.36260813044,90016.57144672167,420.1367938518773,235.41283125323585,1.2169207495474152
342000,391840.11260813044,90909.65921431844,424.3051266963305,235.72074320664845,1.215331137873686
344000,392678.05010813044,90954.00612144382,424.5121082229257,234.7494368085476,1.2203597288942925
346000,392508.05010813044,90976.97837972082,424.619327269207,236.09973423699864,1.213380269095083
348000,391657.67510813044,90732.64566035941,423.47894651824305,236.23261158665903,1.2126977606420601
350000,392874.92510813044,91102.1586127852,425.2035843779598,235.638665426451,1.2157544626358634
352000,392693.55010813044,89389.30218364717,417.20912294823785,235.28227471615207,1.2175960106105703
354000,392505.55010813044,89718.0436454232,418.74346691998653,236.50511911953754,1.2113004578009625
356000,391873.92510813044,90101.21697060973,420.5318622092774,236.25985468975477,1.2125579245697806
358000,392198.17510813044,90446.8879113486,422.145221598951,235.15244838513942,1.2182682384516954
360000,393064.61260813044,90116.35335387802,420.60250866286526,236.95494165661336,1.2090009900570962
362000,393157.61260813044,91983.11352793779,429.31528922998615,234.6022225317406,1.2211255118139714
364000,392333.42510813044,90098.24483954255,420.5179903010564,236.0376980568948,1.213699173564698
366000,391821.17510813044,91001.68523766263,424.7346422597137,235.53635673582184,1.2162825435186733
368000,391900.80010813044,90613.79714232811,422.9242415953915,235.2548967459401,1.2177377092862185
370000,391234.61260813044,90424.54575453629,422.0409434423849,234.9660917378706,1.2192344731228886
372000,392395.98760813044,92038.75937319151,429.5750065980256,235.30614481808246,1.21747249432541
374000,391393.92510813044,92362.75162517838,431.0871844536683,235.23212478843485,1.2178555939985782
376000,392859.42510813044,91305.25922977645,426.15152141533684,234.97122160605394,1.2192078549179486
378000,392746.92510813044,91547.49859082978,427.2821317780955,235.53215102844385,1.216304261693643
380000,391926.05010813044,90706.24156525999,423.35570996655775,235.88791912483765,1.2144698216196288
382000,392708.92510813044,89882.94095476202,419.5130966197959,235.19759276585324,1.2180344011724888
384000,393521.98760813044,90241.94053917134,421.18866515083204,235.44652680560944,1.2167465918844964
386000,391395.80010813044,90083.53097445634,420.44931587807923,236.12253671222535,1.213263092336304
388000,392494.30010813044,91180.30366898103,425.56831292557973,235.90973496371075,1.2143575130794628
390000,392855.48760813044,90122.5413727432,420.6313901717311,234.86244572411954,1.2197725276108142
392000,393214.17510813044,91088.90752415499,425.1417372113474,235.1238645453311,1.2184163424488748
394000,391711.55010813044,90973.49869968696,424.6030864638802,235.2687133149163,1.2176661954975037
396000,392770.05010813044,89958.90575074824,419.86764917960045,234.50819217184343,1.221615144480072
398000,393064.42510813044,90738.5962084101,423.50671967311337,234.65130029908286,1.2208701110823834
400000,393019.67510813044,90233.595334135,421.1497153482384,236.52235112120073,1.211212207657141
402000,393673.11260813044,90726.17397190887,423.44874103060096,238.01263749652966,1.203628353834548
404000,392590.55010813044,91062.21557853022,425.01715716707076,233.75111453916554,1.2255717352473492
406000,391712.42510813044,90687.81795341065,423.2697209415465,234.99246405258643,1.2190976430531788
408000,391964.92510813044,90340.15838850464,421.64707999217427,235.7446461002247,1.2152079116145573
410000,391887.30010813044,91803.50509593505,428.47699790698175,235.9501371257702,1.2141495764804882
412000,392168.11260813044,89972.44775588482,419.93085414874076,235.57379987529967,1.2160892222030368
414000,391341.86260813044,89658.68117499666,418.4664028461243,234.63116796073624,1.2209748668587248
416000,391533.67510813044,89892.16220746853,419.55613522352354,234.35654425300518,1.2224056297420567
418000,393180.73760813044,91088.50992630556,425.13988149208353,236.13744522769466,1.2131864930846987
420000,392903.80010813044,90545.32801602123,422.60467377868747,236.91397691821012,1.2092100381256448
422000,392782.92510813044,90453.07256708821,422.1740874110093,235.4027443250443,1.2169728941910587
424000,392324.61260813044,90866.86469585891,424.1053906756061,234.82856515810258,1.2199485137972461
426000,391966.30010813044,90759.3403917118,423.60353956442196,236.50578684803335,1.211297037927633
428000,391576.92510813044,90664.74760819622,423.1620440914325,235.7194908275868,1.2153375949352752
430000,392392.30010813044,90822.50479431613,423.898348499813,234.91413326333023,1.219504144268045
432000,393147.61260813044,90223.78458888177,421.1039253899035,235.7713548890049,1.215070249719835
434000,392631.67510813044,90468.20919540199,422.24473500830464,235.57815595745026,1.216066735463836
436000,392395.80010813044,90275.38170837937,421.34474603002917,235.2412086233483,1.217808566527375
438000,392798.55010813044,90583.6611277007,422.78358695412334,236.4007192571062,1.211835395264583
440000,391831.05010813044,90030.10697201046,420.1999685774477,236.24913931903993,1.2126129216280235
442000,392930.80010813044,90535.57674529031,422.55916140740925,235.81969209270858,1.2148211903743078
444000,392570.92510813044,91187.96245305706,425.6040589769433,236.9950034158799,1.2087966198977318
446000,392734.55010813044,90804.51084198942,423.8143648363856,236.266220542865,1.2125252539424785
448000,392573.30010813044,90999.07712557632,424.7224693471896,236.0922428470411,1.2134187705920105
450000,393327.92510813044,91470.66906691599,426.9235432500997,236.44222079305027,1.2116226877792353
452000,393702.98760813044,91533.47046530596,427.21665792604136,236.85209694960207,1.209525956287922
454000,391829.92510813044,91138.61897000403,425.37375679553156,235.18616599283303,1.2180935806849158
456000,391987.55010813044,91054.47505659051,424.9810296183515,235.05455994887922,1.2187755860770015
458000,393109.05010813044,91268.96057478337,425.98210371496424,236.39855746872206,1.2118464771075055
460000,391803.23760813044,91603.58106718585,427.5438870463625,235.26644058694438,1.217677958433246
462000,392480.17510813044,91085.37197098834,425.12523562782724,236.70506069992575,1.2102772885998414
464000,392533.98760813044,91733.74793968949,428.15141843308925,236.57454872583068,1.2109449668390615
466000,393418.67510813044,91345.32416035375,426.3385175562486,237.150959260697,1.2080016878483069
468000,392360.86260813044,91116.29240936041,425.26955143138815,236.8114889156332,1.209733363755119
470000,392171.36260813044,90875.06010315195,424.14364132311545,236.38244637976592,1.2119290727769085
472000,391963.86260813044,90810.45399285224,423.8421034661596,235.2960442780755,1.2175247566984304
474000,392079.30010813044,91941.28534422093,429.12006340970646,236.9129238836522,1.209215412842807
476000,392509.67510813044,90709.94188175304,423.3729805544355,235.93695037258894,1.214217436520066
478000,392853.36260813044,90567.31914133386,422.70731355638117,236.4244598708891,1.2117137085486518
480000,391211.30010813044,90255.8371533897,421.25352519659094,233.93649473818294,1.2246005454702067
482000,392588.30010813044,90867.72611662233,424.1094112081801,235.3832456400786,1.2170737058312888
484000,392268.42510813044,89401.46894553094,417.26590920711504,236.84193682573522,1.209577842933086
486000,392061.42510813044,89510.32168176142,417.7739605455171,236.12633803161128,1.213243560417283
488000,393232.42510813044,91698.17606572853,427.98539285760825,234.98881406736976,1.219116578798663
490000,393528.92510813044,91834.79738867632,428.6230492765606,234.96007986426872,1.219265669416096
492000,392255.23760813044,91131.09453696664,425.33863780442726,235.13979770640643,1.2183337820995404
494000,391725.67510813044,89817.78499587183,419.2089924395487,236.33439152355305,1.2121754993632257
496000,392720.30010813044,90369.17639476829,421.78251652257796,235.84303636568012,1.2147009446468244
498000,391165.61260813044,90761.26449682238,423.612519992572,235.17206984855517,1.2181665928537009
500000,392978.67510813044,90944.12029861184,424.4659678529642,236.52738030608674,1.2111864541476713
502000,393210.42510813044,89762.60172430612,418.951434054273,236.73395974030956,1.2101295453175627
504000,392751.36260813044,90742.57400486057,423.5252853507484,235.87834514903255,1.2145191152700523
506000,391563.55010813044,90008.15129083721,420.09749422915036,235.6544337975024,1.2156731127237685
508000,392284.30010813044,90544.75027769932,422.60197728489356,236.20101250808932,1.2128599958984332
510000,393204.23760813044,90832.67833667621,423.9458317509587,235.19371029745898,1.2180545079179446
512000,392573.23760813044,91110.07341358252,425.24052534313455,234.26909736921527,1.2228619236546923
514000,392038.80010813044,90397.44423257257,421.9144517713143,234.63221909203386,1.220969397000829
516000,392303.61260813044,91260.89524793997,425.94446019547786,234.59125784553746,1.2211825866520312
518000,392210.05010813044,91009.76616893872,424.7723586101935,236.08654893337712,1.2134480357142685
520000,392542.92510813044,91030.65099477186,424.869834926217,236.1437405567226,1.213154150884443
522000,393474.55010813044,90850.75513166521,424.03020206819843,235.76636898566383,1.2150959455934396
524000,392884.17510813044,91056.44999685511,424.9902473107994,235.07078136640965,1.218691482610196
526000,393109.67510813044,90650.40364870569,423.0950961389096,234.73530796039694,1.2204331830220438
528000,392732.42510813044,90425.86959626887,422.04712224493375,236.02979337093896,1.2137398205977479
530000,391742.67510813044,90508.50943938084,422.43282943385987,234.79980059391886,1.2200979657441269
532000,392087.17510813044,90970.32848563418,424.5882900375494,235.51613798292664,1.216386959786742
534000,392991.67510813044,90447.72399094794,422.14912385602014,235.80664699263215,1.2148883957063268
536000,391608.98760813044,90543.01435478451,422.5938751646275,236.68717217330243,1.2103687598751958
538000,391816.05010813044,91084.31812018459,425.1203169612887,235.28553282806692,1.2175791499731057
540000,391819.30010813044,89398.66000516363,417.2527989632891,235.53233106348884,1.2163033319809726
542000,392419.67510813044,91293.58049460314,426.0970129368078,235.7206987564118,1.215331367050661
544000,392756.17510813044,91550.9144389052,427.2980746587854,236.15998890351992,1.2130706831071378
546000,393844.61260813044,90769.40190445771,423.65049993670044,236.6584467850367,1.2105156733407596
548000,392455.17510813044,90787.43077200791,423.7346465609006,235.08564255547654,1.218614441731219
550000,393092.67510813044,91180.68813561928,425.5701073571843,235.54778269595823,1.2162235440422282
552000,392928.42510813044,91301.40179792326,426.13351751866253,234.66213241978198,1.2208137551110778
554000,391869.55010813044,90018.24856515718,420.1446215123967,235.77836972018116,1.2150340991913566
556000,392786.80010813044,90996.79021518142,424.71179558806165,234.5547129071188,1.2213728537409927
558000,391987.67510813044,89759.03879421018,418.9348046936656,233.85154871618903,1.2250453787220725
560000,392008.05010813044,91526.82966518379,427.1856631388916,234.7850864808086,1.2201744299682504
562000,392234.42510813044,90179.7083485648,420.8982071538699,234.45904602741578,1.2218712133984733
564000,392640.48760813044,90479.76041369437,422.2986483238248,236.2866894963816,1.2124202157657047
566000,391598.30010813044,91253.96190786385,425.9121000286391,234.5834853962847,1.2212230480667254
568000,392325.67510813044,90353.61036549741,421.7098647705087,234.4148442763956,1.2221016119780517
570000,392734.92510813044,90863.61904540821,424.0902421629222,234.60036832074994,1.2211351632239893
572000,392932.11260813044,90440.28831721633,422.1144191336394,236.69256505993823,1.2103411824077417
574000,393544.92510813044,91006.18723369495,424.75565454832406,235.9532096953966,1.214133765891959
576000,392152.48760813044,91716.7768809665,428.07220894881806,234.4863138790268,1.2217291249226745
578000,392110.61260813044,91646.68554148576,427.74506973241665,236.64218756755454,1.2105988454826364
580000,392354.73760813044,90112.87792368315,420.5862876929276,236.52156424051984,1.2112162372241266
582000,392796.73760813044,90164.02453486226,420.8250056633171,235.52918264482744,1.2163195908244218
584000,392455.30010813044,90882.39293737398,424.17786605985424,235.7042381635593,1.2154162406828442
586000,391265.30010813044,90064.0152694892,420.3582296971364,235.23451163598514,1.2178432368167136
588000,390434.67510813044,90545.42484049499,422.6051256901891,235.96372017790705,1.2140796849862074
590000,392304.30010813044,91375.84200675879,426.48095433136467,234.86693351703093,1.2197492204282283
592000,392445.92510813044,90122.56919916207,420.63152004673327,235.56657938016605,1.2161264972967025
594000,392181.30010813044,91605.70207189908,427.55378646938703,235.62073788594668,1.215846965051261
596000,391454.73760813044,90735.2402480077,423.49105630778956,235.34721594417698,1.2172600296649276
598000,391556.55010813044,91160.0697977664,425.47387482776395,235.88079406703866,1.2145065061140505
600000,392863.42510813044,91211.96825768589,425.7161019222421,235.87530497609072,1.2145347690840536
602000,392331.98760813044,91296.19275330077,426.1092052029239,234.98449340052474,1.2191389947313316
604000,392077.61260813044,90553.94457581989,422.6448900827486,236.09569508855458,1.2134010277244351
606000,392385.92510813044,91052.60217435774,424.9722882641331,235.53927771742437,1.2162674600940848
608000,391351.05010813044,90818.79204248765,423.8810198721557,235.32877417456635,1.2173554214379994
610000,391400.92510813044,91523.65790670807,427.17085950423365,235.49007424753438,1.216521587914725
612000,392219.42510813044,91602.05717640463,427.5367745494443,234.75103322477068,1.2203514298804716
614000,392588.42510813044,90727.68081438355,423.45577395749405,235.0667055630743,1.2187126134070805
616000,392768.55010813044,91009.64662914659,424.77180067886826,236.24682683181138,1.212624791213457
618000,392728.42510813044,90973.7987799882,424.60448703683727,236.21183469724483,1.2128044279785972
620000,392511.86260813044,89918.22342121298,419.67777143572874,237.01158536665363,1.2087120493227717
622000,392129.80010813044,90593.7681167624,422.8307595792481,235.4490562778156,1.2167335201536738
624000,391385.86260813044,89816.82669437863,419.2045197329079,236.66791652015004,1.2104672372749605
626000,392321.92510813044,90911.9627945805,424.3158782591831,235.07028615306993,1.2186940499796795
628000,392084.80010813044,92187.98102767277,430.2714728872814,235.64931997845179,1.21569949401069
630000,392564.55010813044,90245.38312940346,421.20473284591776,236.2313796648228,1.212704084733526
632000,392394.48760813044,90005.83444710152,420.0866807613263,235.23103635950497,1.2178612290936806
634000,392842.30010813044,90741.2431328902,423.5190737357794,234.02588780405475,1.2241327733008323
