#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
5484000,400286.05010813044,95901.83286050463,447.6052346248122,240.10053895774803,1.1931616659643585
5486000,401262.17510813044,96247.69676146621,449.219494622985,240.35282240964395,1.1919092781590412
5488000,399177.30010813044,96513.8920997011,450.4619153700417,240.02340842932333,1.1935450835251462
5490000,399668.80010813044,96457.21647588012,450.1973916884683,240.67354311898444,1.1903209440853968
5492000,400047.92510813044,96314.85510123498,449.53294457000464,242.07751253698902,1.183417476738958
5494000,400553.05010813044,96697.83038793271,451.32041554886683,240.59692519345987,1.1907000009722248
5496000,400200.92510813044,97408.78494511044,454.6386731032975,240.7387392703415,1.1899985848977177
5498000,399314.48760813044,97005.9695031154,452.75860162763604,239.92115794848812,1.1940537529552728
5500000,400373.98760813044,96176.09181705536,448.8852909170982,240.28801476201187,1.1922307458634744
5502000,401586.30010813044,97064.70201173308,453.03272546360233,241.0354296214612,1.1885338164255483
5504000,399463.17510813044,97421.81357249152,454.6994819704672,241.18447206088672,1.1877993496589854
5506000,399841.11260813044,96946.76108012395,452.48225654356025,240.6509848387422,1.1904325230737516
5508000,399148.55010813044,95739.90474466747,446.84946312264424,240.5236039528555,1.1910629740851506
5510000,400586.55010813044,96725.32676490396,451.44875013746065,240.08514002377368,1.1932381947229194
5512000,399072.30010813044,96896.59503022698,452.24811517353044,240.77008135260462,1.1898436776379313
5514000,398602.92510813044,96009.84750110691,448.10937429667877,240.94360548582384,1.1889867692654839
5516000,399339.98760813044,96038.14631824032,448.2414541360812,240.47665198968645,1.1912955236671103
5518000,400559.55010813044,96542.84591425397,450.59705229672664,241.63980188424102,1.1855611402918065
5520000,398774.92510813044,96501.36544856383,450.40344939025675,239.7854396521729,1.1947295860721414
5522000,399179.30010813044,95941.98865807313,447.7926548717051,240.4331876823474,1.191510880104678
5524000,399741.17510813044,97224.19060246635,453.77711090385753,240.50969218229682,1.191131868584437
5526000,398954.48760813044,95265.60607981688,444.6357560554239,240.60404388429643,1.1906647720332213
5528000,398770.80010813044,96365.7177436736,449.77033716536295,241.244470856093,1.1875039375831213
5530000,399756.48760813044,95987.97285978729,448.0072781878959,239.12931711052528,1.1980076827190407
5532000,398604.67510813044,96832.88323793514,451.95075139135287,240.19511039168688,1.1926918853369048
5534000,399738.92510813044,95914.16474593524,447.66279156931364,240.57193400739467,1.190823693727138
5536000,398560.67510813044,96994.4170388109,452.7046824965697,239.5475056707144,1.1959162682978006
5538000,398687.80010813044,97367.96098339336,454.44813431568883,239.5092928332714,1.196107072393188
5540000,399558.23760813044,95769.17626838305,446.98608290195125,240.9411734282414,1.188998770884993
5542000,399097.61260813044,95915.21688566939,447.66770224973044,240.80777551565407,1.1896574288280988
5544000,399010.67510813044,95898.39494070201,447.5891887281492,239.22470974822832,1.1975299682180454
5546000,399095.80010813044,95428.31767063239,445.3951842916818,240.12748237670155,1.193027787683009
5548000,399209.80010813044,96849.17632387835,452.0267965548169,240.63261744995046,1.1905233882989787
5550000,399434.30010813044,96131.80269209575,448.678579078778,241.43667284976533,1.1865585939383334
5552000,399022.05010813044,95842.85171055887,447.3299502984082,239.8329867585052,1.1944927298521735
5554000,399269.36260813044,96643.64381185648,451.06750906757577,240.78579719370427,1.1897660177660074
5556000,398949.98760813044,95568.0832812863,446.04751613022154,240.38807812813766,1.1917344707463442
5558000,401196.30010813044,96172.44497221983,448.8682698989429,240.94266613284498,1.1889914047178987
5560000,399242.17510813044,96824.13957806816,451.9099418696837,239.23386487432248,1.1974841405177474
5562000,399290.42510813044,96466.24372595223,450.23952481842025,240.2521508956248,1.1924087172323585
5564000,400765.23760813044,95926.34329693904,447.71963285187155,240.1800902925881,1.1927664724947755
5566000,400462.42510813044,96702.88569467608,451.344010319618,239.0526061939366,1.1983921180485055
5568000,399715.98760813044,94664.11151636299,441.8283841088216,238.9529191020065,1.1988920668488348
5570000,398903.92510813044,96910.63341115089,452.3136368908926,238.2532888429518,1.2024126107682138
5572000,399345.86260813044,95453.45490278234,445.51250797944346,239.84735050419124,1.194421195229175
5574000,398326.05010813044,96817.20352617465,451.8775690459059,238.41655405797084,1.2015892109241284
5576000,400271.17510813044,96401.54699530709,449.9375640066598,240.76928844584648,1.1898475960575075
5578000,400222.11260813044,97192.23261523782,453.6279525202803,240.83794367429965,1.1895084083976
5580000,401201.30010813044,96874.16085187183,452.14340752231294,238.88755910443177,1.199220085532082
5582000,400082.92510813044,96187.03998440737,448.93638959655135,239.91661006774586,1.1940763875451277
5584000,398558.05010813044,96337.15309964633,449.63701662486403,238.79439512009506,1.1996879529676163
5586000,399499.48760813044,96414.03139210958,449.995832771638,240.04592232358794,1.1934331409953567
5588000,398823.86260813044,96484.16316652653,450.32316071111774,238.34474174289605,1.2019512449357637
5590000,399084.23760813044,96687.81123261293,451.2736528725562,237.49489491518452,1.2062522824504327
5592000,399976.05010813044,96815.6008116292,451.87008865268757,238.84976889370373,1.1994098231230015
5594000,400566.98760813044,95780.33732795976,447.0381752190789,240.25732856852468,1.1923830201918661
5596000,400100.73760813044,96558.80537596007,450.6715403267087,238.3547902420115,1.2019005733884907
5598000,400043.55010813044,95851.918388222,447.3722674498288,240.9457001999211,1.1889764325491823
5600000,400701.05010813044,95813.64640121837,447.19363956325617,240.34759931409175,1.1919351800447568
5602000,400806.80010813044,97514.73788546177,455.1331901454705,241.26742825596116,1.1873909426258775
5604000,400581.05010813044,96920.89178660465,452.36151608584527,240.3580626007503,1.1918832926259106
5606000,400760.67510813044,96511.60802366701,450.4512548398032,240.66703347644957,1.1903531402850003
5608000,399447.73760813044,97263.29478628817,453.95962292528924,240.69873129712101,1.1901963816673993
5610000,399698.42510813044,96236.7573328577,449.1684367301072,238.39980559785684,1.201673626970199
5612000,400044.86260813044,96351.34613635892,449.70326017139786,241.9068904606842,1.1842521662619891
5614000,401304.42510813044,96467.98795363074,450.24766569973605,240.06380256960642,1.1933442526334332
5616000,399171.80010813044,97097.1020643952,453.18394711120925,240.36307592475097,1.191858433162393
5618000,399422.36260813044,96132.71952893701,448.6828582563203,239.39389994532786,1.1966836211248166
5620000,400817.36260813044,96950.93986304232,452.50176029080717,239.5373384933057,1.1959670290390787
5622000,399217.73760813044,96748.69564078958,451.55782032790125,240.1389926048782,1.1929706040415338
5624000,399379.05010813044,97189.12780708127,453.61346136466915,239.9922784730574,1.1936999010321425
5626000,399971.17510813044,96234.65357056528,449.15861778310267,240.24401711711792,1.1924490878043796
5628000,400760.67510813044,96549.421201522,450.62774131394923,240.8589846282284,1.1894044953479888
5630000,399003.55010813044,96816.55212503043,451.87452874361657,239.45941318794357,1.196356222742931
5632000,399981.61260813044,95634.4579103206,446.35730824280034,239.2232732067687,1.1975371594140582
5634000,399915.55010813044,95807.38828950329,447.1644309081243,240.7767711162865,1.1898106189131012
5636000,399698.17510813044,97457.0382858552,454.86388723384397,240.49253468757823,1.1912168476827318
5638000,399383.17510813044,97199.18439202802,453.6603987372965,240.75359723013347,1.1899251448688652
5640000,399842.73760813044,96428.54528459208,450.0635738570394,239.97596024928177,1.1937810719214506
5642000,400294.11260813044,95837.62728371168,447.30556618879365,241.1084915352987,1.1881736609008064
5644000,399448.42510813044,96671.36939819832,451.19691345130326,239.60847936646311,1.1956119408596526
5646000,399936.11260813044,95543.208915391,445.93141932528454,240.7462663666506,1.1899613787798768
5648000,399093.67510813044,97075.10505801672,453.0812798846568,238.87733853017377,1.1992713952042817
5650000,399648.98760813044,96179.66745734058,448.90197960031793,239.67854061380132,1.195262447476997
5652000,400158.86260813044,96989.22313262243,452.6804408368561,240.0583272695757,1.1933714706762206
5654000,400205.42510813044,96393.77216670988,449.90127633754423,241.16993768181842,1.1878709337302462
5656000,399519.92510813044,96349.71752429451,449.6956589059845,240.03729596484993,1.1934760300904146
5658000,399926.17510813044,96010.4692831157,448.1122763567712,240.0466452271105,1.193429546956287
5660000,399985.17510813044,96515.58777661656,450.4698296490597,240.40690817670256,1.1916411272641176
5662000,398786.61260813044,97172.58368996729,453.5362445565896,240.06751574468947,1.1933257949252727
5664000,400226.55010813044,96725.26147118956,451.44844539033033,240.58362341334984,1.190765834337627
5666000,399798.42510813044,96036.3938606854,448.23327484323926,239.21577510533,1.1975746956304465
5668000,398735.73760813044,96132.23129266617,448.6805794978853,238.79706598951844,1.19967453483847
5670000,399555.48760813044,97314.31540349545,454.1977528405848,238.86075194114082,1.199354673104102
5672000,398528.98760813044,96011.780691311,448.1183971279331,239.61655116872583,1.1955716650810284
5674000,399545.86260813044,96350.50123032369,449.6993167184642,238.6758536752095,1.200283793481714
5676000,399391.73760813044,96400.94214274315,449.93474096182615,238.90533007401518,1.1991308815630572
5678000,399816.55010813044,96245.54625061713,449.20945748516965,240.18495014690217,1.192742338296178
5680000,398580.67510813044,95454.89139199676,445.5192125446502,239.16969098569746,1.1978054488471896
5682000,398399.61260813044,97135.39623390976,453.3626785308189,239.49010985677833,1.1962028796641715
5684000,398107.92510813044,96642.35593156063,451.06149810881925,239.06481030314447,1.1983309408795866
5686000,399016.05010813044,95444.20507056953,445.4693359858083,238.63381145301182,1.2004952580585007
5688000,399490.17510813044,96611.13580668531,450.91578357028527,238.54904497902697,1.200921844340035
5690000,398993.36260813044,95887.31273371144,447.5374644418429,239.27212808023327,1.1972926448236556
5692000,398908.86260813044,95329.9907725607,444.936260484195,239.54492825145147,1.1959291359366577
5694000,398693.30010813044,96882.15183765534,452.18070406774723,239.65223612125712,1.1953936407954775
5696000,399308.17510813044,94808.19484202447,442.5008681361294,240.5325614872109,1.1910186183960756
5698000,399269.30010813044,96074.19122070307,448.4096874903626,239.026208599847,1.198524466165801
5700000,399782.92510813044,95838.23395785363,447.3083977355279,239.88069890668874,1.194255145859836
5702000,399231.55010813044,96555.82894876832,450.6576483670686,239.38036769830615,1.1967512700240293
5704000,399973.48760813044,96209.02032258536,449.038979027158,240.93266023299287,1.1890407833654804
5706000,399722.30010813044,95871.83239721885,447.46521264601006,241.16604273267598,1.1878901184248338
5708000,399916.73760813044,95837.68321943749,447.30582725912905,238.886273369476,1.1992265399807278
5710000,399357.05010813044,96617.96313439775,450.9476489427337,239.36458194665514,1.196830194057748
5712000,398671.36260813044,96719.91064403486,451.4234713291202,241.5243979372441,1.1861276190250707
5714000,399065.17510813044,95749.59317913436,446.89468221651714,239.96822836407162,1.1938195360892991
5716000,400311.55010813044,96863.11973522045,452.09187501806514,240.59558556817328,1.1907066307357193
5718000,399900.23760813044,96394.44923905423,449.9044364557245,240.83748129010627,1.1895106921363392
5720000,399965.23760813044,96921.17052101961,452.3628170305664,239.263749493887,1.1973345718595216
5722000,399769.17510813044,95895.10462279199,447.5738317378167,240.60898315842275,1.1906403298049038
5724000,400665.42510813044,95721.1102823522,446.76174321716013,241.68558879595292,1.185336537809176
5726000,399152.05010813044,95194.6932351042,444.304782605295,240.27269644778306,1.1923067551873319
5728000,399033.92510813044,96019.91990229778,448.1563854888928,241.45330600429514,1.1864768546870545
5730000,399265.80010813044,97086.44056902197,453.13418642368487,239.774594632985,1.194783623762436
5732000,398827.61260813044,96136.04440952814,448.698376561995,239.39661981327163,1.1966700251875704
5734000,400759.17510813044,96880.62405651706,452.17357341325965,240.89697264489894,1.1892169333487606
5736000,399704.55010813044,97779.08219662588,456.3669715435012,239.00764173931768,1.1986175712918223
5738000,399530.48760813044,97442.56019693962,454.7963132554049,239.40394090295257,1.1966334304325308
5740000,398329.98760813044,97062.400359174,453.02198289797036,239.5266449281603,1.1960204224782123
5742000,398940.67510813044,96687.50177369593,451.27220852653045,240.8999518279429,1.1892022264345559
5744000,400184.36260813044,96330.68644537928,449.60683463340354,239.20982745642343,1.1976044718060528
5746000,399742.67510813044,96173.75238404842,448.87437201775367,240.3414685739548,1.1919655844726411
5748000,398925.67510813044,96099.59103791649,448.52823674853767,239.5795235680569,1.1957564436026917
5750000,398962.55010813044,95667.30950795836,446.51063739856147,239.5177423250981,1.1960648772019926
5752000,400232.36260813044,96505.14591336972,450.42109405653645,241.39355756303095,1.186770525087289
5754000,399484.86260813044,95787.59150075912,447.07203281721877,239.07653514190093,1.1982721720964002
5756000,399520.05010813044,97238.66469166754,453.8446662143207,238.2916813633117,1.202218883272668
5758000,399194.05010813044,96128.74273908418,448.66429727680577,237.48251466271506,1.2063151658497424
5760000,399605.30010813044,96908.37547776848,452.30309837696376,238.09520884539236,1.2032109358731053
5762000,399566.11260813044,96594.66333579877,450.83890115859305,237.5891525501697,1.2057737316154349
5764000,400040.17510813044,96140.65301470691,448.7198864303761,240.08935226733294,1.1932172599756974
5766000,400293.61260813044,96924.39803079562,452.37788087478566,239.38692514126063,1.1967184878318553
5768000,400000.80010813044,95880.70992187178,447.50664695843807,239.60918777684802,1.1956084060039023
5770000,399925.36260813044,95338.57452445757,444.97632366304316,239.81517325532363,1.1945814569320938
5772000,399310.42510813044,95842.81524529913,447.32978010310904,240.48788524743787,1.1912398779132227
5774000,399581.55010813044,96639.21312997257,451.0468296254312,238.7769572288465,1.1997755662293768
5776000,400003.86260813044,96351.42446711846,449.7036257666838,240.04629570566175,1.19343128465952
5778000,398743.42510813044,96275.41653083218,449.34887185698267,238.82221389952272,1.1995482094571586
5780000,400172.30010813044,95899.07118551154,447.59234498395375,239.0856632642152,1.1982264229084172
5782000,399073.80010813044,96450.6201807817,450.1666046208272,239.5445760551564,1.1959308942808362
5784000,399396.98760813044,97443.23258742364,454.79945152181114,239.0914445498033,1.1981974495205863
5786000,399797.05010813044,96122.8192484763,448.63665040787475,240.07696535475705,1.193278824723742
5788000,399176.05010813044,96517.07564987015,450.4767740403909,239.21484385668094,1.1975793577149543
5790000,399412.86260813044,96420.63774618134,450.0266667877992,240.9354114030061,1.1890272060613862
5792000,399348.48760813044,96378.2567166062,449.82886065499866,240.413122572339,1.1916103247465915
5794000,399152.80010813044,96266.4894149151,449.30720608589775,239.71782625062644,1.1950665644792378
5796000,400039.36260813044,95684.787823144,446.5922144147265,239.24421609062628,1.1974323297882703
5798000,400902.92510813044,96214.62772162259,449.06515059329837,239.7010598160244,1.1951501561221525
5800000,399596.67510813044,95567.94683237444,446.04687927850154,239.42713741051202,1.1965174965550467
5802000,400264.05010813044,96714.39494853886,451.39772777341375,239.6962020847659,1.1951743772746843
5804000,399118.30010813044,96945.08282319177,452.4744235693044,240.00809956789354,1.193621213523787
5806000,399291.92510813044,97171.92556381924,453.53317286650696,239.90044022175377,1.1941568710626718
5808000,399599.67510813044,96848.04532306641,452.0215178039454,240.22030214937806,1.1925668084607757
5810000,400370.67510813044,96887.93237543805,452.2076837290667,240.3799172629904,1.1917749299678042
5812000,399611.05010813044,96083.96280775778,448.4552946845718,238.39169915396045,1.2017144895500345
5814000,399941.17510813044,96076.73642591544,448.42156679592205,238.61844303117337,1.2005725769669073
5816000,399697.17510813044,95798.19969238667,447.12154471872014,238.8364977460363,1.1994764693225006
5818000,399888.80010813044,96416.30193746067,450.0064301497515,238.07109528587128,1.2033328057644659
5820000,399590.05010813044,96067.03985891165,448.3763097448383,238.79210310764455,1.1996994680038724
5822000,398669.92510813044,96734.7683656055,451.49281717738256,239.38434147619824,1.1967314039638275
5824000,399846.67510813044,96610.86500732647,450.9145196610675,241.0472327218299,1.1884756187695604
5826000,399367.23760813044,96887.04278248921,452.2035317076849,238.9425148552743,1.198944270069665
5828000,399750.92510813044,96772.33960826416,451.6681744608021,239.91910615834098,1.1940639645126792
5830000,399977.92510813044,97220.01454599225,453.7576198818182,239.64676042718446,1.1954209543709322
5832000,399778.36260813044,96522.7991798399,450.50348762759336,239.40308666565232,1.1966377002559705
5834000,399802.17510813044,95503.47914857976,445.7459875033401,239.5770588004014,1.1957687455393664
5836000,400586.11260813044,96557.50410785154,450.66546688264975,239.76479843471645,1.1948324396742915
5838000,399381.73760813044,96844.3468180931,452.004255671023,240.4079699790243,1.1916358641802198
5840000,400957.23760813044,96356.47304202057,449.7271891177291,241.6708255200211,1.1854089480818768
5842000,401215.92510813044,95857.86817374063,447.40003704571245,240.97037718501304,1.188854673376775
5844000,398608.05010813044,96319.46646044962,449.5544672923723,239.73876153652583,1.1949622048002446
5846000,400623.92510813044,96383.41415276937,449.8529320971705,240.46240854081765,1.1913660883636132
5848000,400751.61260813044,96460.17982596764,450.2112226129839,239.7557961559359,1.1948773028846518
5850000,400036.23760813044,96736.67511819769,451.5017166156512,238.84781357781316,1.1994196420325882
5852000,400992.17510813044,95625.78152806312,446.316812727749,239.45576929367817,1.1963744281743236
5854000,399468.42510813044,96185.63636322878,448.9298384372228,239.44805150203925,1.1964129892254614
5856000,400712.92510813044,95142.92086232266,444.0631440007474,239.49734014720218,1.1961667669698905
5858000,400278.17510813044,97473.45979867829,454.9405318075797,239.767302234364,1.1948199624890645
5860000,399824.92510813044,94956.2865933301,443.19206079754144,239.83024744975356,1.194506373187088
5862000,398490.92510813044,97051.57325613574,452.9714492652837,239.4532189352824,1.1963871704693783
5864000,399495.98760813044,95619.3677861453,446.28687769553613,237.60779649447818,1.205679120333177
5866000,399550.36260813044,96226.43593107443,449.12026337065146,240.11241075216248,1.1931026728870862
5868000,400357.42510813044,96954.79885739787,452.51977148019125,242.34152753991847,1.1821282219762284
5870000,399324.30010813044,96275.63374711247,449.34988567643956,239.87458199313554,1.1942855999222342
5872000,399864.11260813044,97068.96100083785,453.05260355936593,240.46547856547414,1.1913508781833908
5874000,399337.42510813044,96574.41233761236,450.74438312359575,240.7970216762754,1.1897105581600822
5876000,399320.55010813044,95155.08031620155,444.1198961507745,240.53562032822066,1.1910034724622285
5878000,399892.61260813044,97134.76628814242,453.359738367794,240.67063124039086,1.19033534580138
5880000,399587.17510813044,96334.43659216817,449.62433779557733,239.98838150090654,1.1937192845341342
5882000,400191.42510813044,97672.27957531597,455.8684887622649,240.31020791488308,1.1921206408478353
5884000,399496.92510813044,96750.02764950681,451.56403724843983,240.40151543351254,1.1916678584374314
5886000,399965.92510813044,97201.77636128911,453.67249630597314,240.61581219756732,1.190606537639106
5888000,400630.36260813044,97203.47115844698,453.68040647887454,240.56968997458938,1.190834801724302
5890000,400021.48760813044,96982.80382137466,452.65047981075804,238.9988383768098,1.198661721569121
5892000,400889.67510813044,97598.52362722787,455.52424561837245,239.90741817266485,1.1941221377972735
5894000,399748.05010813044,97801.8237006634,456.47311358424037,240.8754183337401,1.189323348324577
5896000,400616.11260813044,95999.45405791642,448.06086469640235,240.51067185190195,1.19112701675945
5898000,399314.80010813044,95572.20631749742,446.06675968934445,239.54301672555985,1.1959386793144575
5900000,398825.11260813044,95426.55487463856,445.3869567459626,239.44500054747132,1.1964282336518066
5902000,399474.92510813044,96686.4356210162,451.2672324431113,239.53467296375473,1.1959803376988167
5904000,399764.42510813044,95804.30754969432,447.1500520873669,238.63949187277026,1.2004666822476393
5906000,400517.05010813044,96595.68978967896,450.84369195472453,237.85879977777455,1.2044068133254555
5908000,399753.42510813044,96249.92136657308,449.2298775829463,239.94091436556067,1.193955436150851
5910000,400152.92510813044,97665.92565589375,455.8388329412139,239.98431884733657,1.1937394928041418
5912000,399740.73760813044,95530.27829913609,445.87106790811146,240.032738067258,1.193498692588736
5914000,400238.42510813044,95968.92823080719,447.91839067272844,240.0884210156164,1.1932218882106487
5916000,399831.42510813044,96707.56542210467,451.3658521388114,239.54368877204604,1.1959353240752053
5918000,399129.23760813044,95661.26882476523,446.48244355348777,240.25780289438654,1.1923806661451009
5920000,399411.11260813044,97825.91986009106,456.58557824495085,239.45538566887708,1.1963763448524585
5922000,400653.80010813044,96359.49766304041,449.7413060137347,239.92952741716078,1.194012100743532
5924000,400254.67510813044,96546.2989493371,450.61316874134974,239.28292674996868,1.1972386118509581
5926000,399797.11260813044,96165.13847812405,448.8341681001922,239.68557377159829,1.1952273745718172
5928000,399956.48760813044,96594.58391624293,450.83853048153856,240.52285029045686,1.1910667062019826
5930000,400093.86260813044,96478.03282643878,450.29454840797956,240.02418391091985,1.1935412273626889
5932000,399490.30010813044,96692.19337467058,451.2941057634485,240.1217612941495,1.1930562124722637
5934000,400689.86260813044,96239.84893970098,449.1828662708697,240.34802450026652,1.191933071459255
5936000,399670.80010813044,96299.46994449914,449.4611370092409,238.46328687352084,1.2013537296150463
5938000,401058.55010813044,96352.5722440657,449.7089828172681,239.83894318750842,1.194463064481547
5940000,400178.11260813044,96881.4628638858,452.1774884017212,238.09678633484793,1.203202964104173
5942000,399708.80010813044,94848.44068511622,442.68870865494364,239.40036704138024,1.196651294240703
5944000,399969.61260813044,96352.45801173197,449.70844965758795,242.0388135388194,1.183606690485698
5946000,399690.17510813044,96038.84505815501,448.24471538390225,241.24506338885618,1.1875010209017203
5948000,400332.55010813044,97140.77853153553,453.3877994750151,240.6452489457255,1.1904608975944448
5950000,400105.17510813044,97462.40087085962,454.888916172786,239.8246416365673,1.1945342943361916
5952000,400241.80010813044,96626.28392847208,450.98648481137997,240.47476968453614,1.1913048484777868
5954000,401163.55010813044,96745.04596294707,451.5407860871754,239.8840142394194,1.1942386405783718
5956000,399636.86260813044,96177.59562604548,448.8923096857263,240.60113524153945,1.1906791660570137
5958000,399680.86260813044,96254.56242874131,449.25153893871766,239.48304929195857,1.1962381467446368
5960000,399532.05010813044,96091.3811302653,448.48991842311216,238.99735266559316,1.1986691729703391
5962000,399287.48760813044,96394.71453423891,449.90567467516047,239.28988580571945,1.1972037936210993
5964000,399721.55010813044,96167.36378012109,448.84455431276797,239.77885612856053,1.194762389341651
5966000,400760.67510813044,94688.60664515849,441.9427108901212,238.84734346001903,1.1994220028229914
5968000,399350.05010813044,95030.5909883827,443.5388637228782,239.72077770256655,1.1950518507712145
5970000,399576.05010813044,95764.52502171719,446.9643740117969,239.82899675600567,1.194512602465753
5972000,399796.42510813044,96059.25680862018,448.3399837023853,240.30408352305236,1.1921510232442019
5974000,399209.42510813044,96140.18475650437,448.7177009161231,238.79511724842123,1.199684325051504
5976000,399003.36260813044,96471.49170305184,450.264018844769,240.37119000221054,1.1918182002557478
5978000,400260.30010813044,96728.0493893188,451.46145751649243,240.45256987401356,1.1914148358317365
5980000,399539.98760813044,96736.30257115792,451.4999778167131,238.34140124649926,1.2019680909968418
5982000,399365.98760813044,96045.80870923027,448.27721702209226,239.70360679925665,1.195137456991554
5984000,399316.30010813044,97428.43366861949,454.7303801253013,238.56755548491122,1.2008286645661925
5986000,399427.55010813044,95787.43086499302,447.07128307753567,239.6494769359209,1.1954074038658038
5988000,398923.80010813044,96106.99411212408,448.5627893182728,239.44253453629818,1.1964405556287592
5990000,398658.80010813044,96419.1026015284,450.0195017653792,239.2779334099671,1.1972635962670588
5992000,398093.36260813044,96499.95277033863,450.39685595872805,238.14860299442998,1.2029411697555388
5994000,399076.36260813044,96841.60398635932,451.9914539778216,238.6430650849679,1.200448707611794
5996000,399387.61260813044,96322.7169259924,449.5696382786665,240.13606021750627,1.1929851718325237
5998000,399857.73760813044,96884.04891380458,452.1895583428904,239.73816369887763,1.1949651846904012
6000000,401763.42510813044,96625.2606472919,450.98170882327753,239.79182319583722,1.1946977809489387
6002000,399946.05010813044,97363.61630917364,454.4278562994562,239.67355786086256,1.195287296682416
6004000,400074.92510813044,96219.15617624717,449.0862863728165,239.21971146178913,1.197554989558319
6006000,399162.05010813044,96242.81591435056,449.1967141124024,239.46164492861868,1.1963450729120468
6008000,399222.80010813044,95101.04820332723,443.86771059978963,239.56244153245106,1.1958417071941583
6010000,399014.80010813044,96848.60314353416,452.02412133459643,239.2546885440626,1.1973799167952661
6012000,399734.80010813044,96170.08854628401,448.8572716880389,240.67610851862685,1.190308256291236
6014000,399263.55010813044,95564.11691449536,446.0290037985475,238.67483429969178,1.200288919870162
6016000,399136.73760813044,96716.80074752355,451.4089564244925,239.06038543949336,1.1983531212630596
6018000,399535.67510813044,97990.08599553362,457.3517953169343,239.3999257171426,1.1966535002197507
6020000,399330.55010813044,96288.84358314797,449.41154030369387,240.52255566899925,1.1910681651662285
6022000,400582.17510813044,96086.00258098473,448.46481497366943,240.13472759174914,1.192991792294228
6024000,400067.98760813044,96567.07976751844,450.7101596196293,240.03203750157175,1.193502175974701
6026000,399448.80010813044,95858.278595587,447.4019526187663,239.24610120013045,1.1974228947711303
6028000,400647.48760813044,95469.8608047883,445.5890796923876,239.01882838676912,1.1985614731497236
6030000,399701.30010813044,96536.94667202653,450.5695186029217,238.5787964707461,1.2007720857829638
6032000,400040.42510813044,96358.0741209723,449.73466187709636,240.76436570198757,1.1898719240552549
6034000,399974.61260813044,96238.59923323139,449.1770334818514,241.00078516271407,1.188704671100337
6036000,399591.61260813044,96966.63499188621,452.5750145928272,239.09891398166954,1.198160017923502
6038000,399981.92510813044,95862.98440080602,447.4239161515407,239.19747347243032,1.1976663252456397
6040000,398991.67510813044,96753.78449400375,451.5815716710087,237.70683410547193,1.205176789047027
6042000,398319.17510813044,95702.93315873478,446.67690463338243,238.5888895037582,1.200721289485085
6044000,399380.36260813044,94956.12464600103,443.1913049363649,239.58010536400369,1.195753539829646
6046000,399569.67510813044,96827.40791553864,451.92519627011245,238.00552906377465,1.203664302206205
6048000,398478.98760813044,95610.67059076624,446.246285038836,239.74454581182655,1.194933374153261
6050000,398973.55010813044,95067.02381845075,443.70890766223,238.08109827825385,1.203282247660623
6052000,398737.17510813044,97364.50470533335,454.43200273503146,239.09729272001871,1.1981681423604893
6054000,399912.92510813044,96585.15397183131,450.79451784533586,239.09910724197272,1.1981590494683245
6056000,399580.17510813044,96759.20153832319,451.606854789394,239.0610062809291,1.1983500091399917
6058000,399791.30010813044,96319.83132330445,449.556170226705,240.65319642416858,1.1904215830851776
6060000,399433.36260813044,96494.47081053653,450.3712698585439,239.6452253761895,1.1954286116573336
6062000,400400.92510813044,95521.1266660858,445.82835424210015,239.92197061644202,1.194049708435224
6064000,400028.67510813044,96907.22904677922,452.2977476084057,240.60510890956115,1.1906595016211765
6066000,400825.17510813044,96073.06201954558,448.4044171390674,241.43564397111524,1.1865636504609922
6068000,398112.17510813044,97935.9705637265,457.09922088922673,239.7477003684524,1.1949176514373097
6070000,400829.73760813044,96298.3557455379,449.45593667810454,240.98694380109242,1.1887729457170215
6072000,399145.30010813044,95811.01127239084,447.18134055476037,239.11761314144857,1.198066320996196
6074000,400886.42510813044,97338.28385223588,454.30962143372903,240.3368120170568,1.191988678960406
6076000,399455.80010813044,96510.31336417818,450.44521224033485,240.18079148002977,1.192762990314264
6078000,400196.11260813044,97457.64261954883,454.86670785694,238.8263865605384,1.199527251521471
6080000,401251.42510813044,96728.55336725712,451.46380974644046,239.67079655000867,1.1953010679045812
6082000,400327.17510813044,95889.37504566507,447.5470899265531,239.9704114168001,1.1938086757045536
6084000,399942.67510813044,96805.30855581211,451.822051326993,240.33637949316906,1.1919908241353423
6086000,401336.05010813044,96561.2529267692,450.68296384721395,241.49101252945238,1.1862915976089499
6088000,400592.30010813044,96319.17023178376,449.5530846962579,241.41630730214052,1.1866586903892509
6090000,400991.05010813044,96057.21168596717,448.3304384457658,240.7215346172167,1.1900836355056938
6092000,399021.42510813044,96623.9881991422,450.9757698913968,239.52139039674228,1.1960466603306064
6094000,400625.05010813044,96439.02561092842,450.1124889693871,239.940743012836,1.193956288809364
6096000,401054.55010813044,96743.40152628074,451.53311096316673,240.90494184065543,1.189177593755034
6098000,398842.80010813044,95771.88293858594,446.9987158174554,240.82685166283957,1.1895631948169993
6100000,399367.17510813044,96082.200773797,448.4470706955102,240.94194484232807,1.188994964115684
6102000,401525.55010813044,96780.69512052322,451.7071723705768,241.4380228478947,1.1865519593086125
6104000,401056.48760813044,97126.50347629609,453.32117312117856,240.1893355243727,1.1927205612036724
6106000,400469.36260813044,96616.77959992317,450.9421250000688,240.57158848470513,1.1908254040563087
