Warning: 'advanced_options.json' have been modified after configuration by elwood. This is possible but not recommended.
#"Step","Time Remaining"
6100000,3:25:24
6120000,3:25:11
6140000,3:24:58
6160000,3:24:45
6180000,3:24:32
6200000,3:24:19
6220000,3:24:06
6240000,3:23:53
6260000,3:23:40
6280000,3:23:27
6300000,3:23:14
6320000,3:23:01
6340000,3:22:48
6360000,3:22:35
6380000,3:22:22
6400000,3:22:10
6420000,3:21:57
6440000,3:21:44
6460000,3:21:31
6480000,3:21:18
6500000,3:21:05
6520000,3:20:52
6540000,3:20:39
6560000,3:20:26
6580000,3:20:13
6600000,3:20:00
6620000,3:19:47
6640000,3:19:34
6660000,3:19:21
6680000,3:19:08
6700000,3:18:55
6720000,3:18:42
6740000,3:18:29
6760000,3:18:16
6780000,3:18:03
6800000,3:17:50
6820000,3:17:37
6840000,3:17:24
6860000,3:17:11
6880000,3:16:58
6900000,3:16:45
6920000,3:16:32
6940000,3:16:19
6960000,3:16:06
6980000,3:15:53
7000000,3:15:40
7020000,3:15:27
7040000,3:15:14
7060000,3:15:01
7080000,3:14:48
7100000,3:14:35
7120000,3:14:22
7140000,3:14:09
7160000,3:13:56
7180000,3:13:43
7200000,3:13:30
7220000,3:13:17
7240000,3:13:04
7260000,3:12:51
7280000,3:12:38
7300000,3:12:25
7320000,3:12:12
7340000,3:11:59
7360000,3:11:46
7380000,3:11:33
7400000,3:11:20
7420000,3:11:07
7440000,3:10:54
7460000,3:10:41
7480000,3:10:28
7500000,3:10:15
7520000,3:10:02
7540000,3:09:49
7560000,3:09:36
7580000,3:09:22
7600000,3:09:10
7620000,3:08:57
7640000,3:08:44
7660000,3:08:31
7680000,3:08:18
7700000,3:08:05
7720000,3:07:52
7740000,3:07:39
7760000,3:07:26
7780000,3:07:13
7800000,3:07:00
7820000,3:06:47
7840000,3:06:34
7860000,3:06:21
7880000,3:06:08
7900000,3:05:55
7920000,3:05:42
7940000,3:05:29
7960000,3:05:16
7980000,3:05:03
8000000,3:04:50
8020000,3:04:37
8040000,3:04:24
8060000,3:04:11
8080000,3:03:58
8100000,3:03:45
8120000,3:03:32
8140000,3:03:19
8160000,3:03:06
8180000,3:02:54
8200000,3:02:41
8220000,3:02:28
8240000,3:02:14
8260000,3:02:01
8280000,3:01:48
8300000,3:01:35
8320000,3:01:22
8340000,3:01:09
8360000,3:00:56
8380000,3:00:43
8400000,3:00:30
8420000,3:00:17
8440000,3:00:04
8460000,2:59:51
8480000,2:59:38
8500000,2:59:25
8520000,2:59:12
8540000,2:58:59
8560000,2:58:46
8580000,2:58:33
8600000,2:58:20
8620000,2:58:07
8640000,2:57:54
8660000,2:57:41
8680000,2:57:28
8700000,2:57:15
8720000,2:57:02
8740000,2:56:49
8760000,2:56:36
8780000,2:56:23
8800000,2:56:10
8820000,2:55:57
8840000,2:55:44
8860000,2:55:31
8880000,2:55:18
8900000,2:55:05
8920000,2:54:52
8940000,2:54:39
8960000,2:54:26
8980000,2:54:13
9000000,2:54:00
9020000,2:53:47
9040000,2:53:34
9060000,2:53:21
9080000,2:53:08
9100000,2:52:55
9120000,2:52:41
9140000,2:52:28
9160000,2:52:15
9180000,2:52:02
9200000,2:51:49
9220000,2:51:36
9240000,2:51:23
9260000,2:51:10
9280000,2:50:57
9300000,2:50:44
9320000,2:50:31
9340000,2:50:18
9360000,2:50:05
9380000,2:49:52
9400000,2:49:39
9420000,2:49:25
9440000,2:49:12
9460000,2:48:59
9480000,2:48:46
9500000,2:48:33
9520000,2:48:20
9540000,2:48:07
9560000,2:47:54
9580000,2:47:41
9600000,2:47:28
9620000,2:47:15
9640000,2:47:02
9660000,2:46:49
9680000,2:46:35
9700000,2:46:22
9720000,2:46:09
9740000,2:45:56
9760000,2:45:43
9780000,2:45:30
9800000,2:45:17
9820000,2:45:04
9840000,2:44:51
9860000,2:44:38
9880000,2:44:25
9900000,2:44:12
9920000,2:43:58
9940000,2:43:45
9960000,2:43:32
9980000,2:43:19
10000000,2:43:06
10020000,2:42:53
10040000,2:42:40
10060000,2:42:27
10080000,2:42:14
10100000,2:42:01
10120000,2:41:47
10140000,2:41:34
10160000,2:41:21
10180000,2:41:08
10200000,2:40:55
10220000,2:40:42
10240000,2:40:29
10260000,2:40:16
10280000,2:40:03
10300000,2:39:50
10320000,2:39:37
10340000,2:39:23
10360000,2:39:10
10380000,2:38:57
10400000,2:38:44
10420000,2:38:31
10440000,2:38:18
10460000,2:38:05
10480000,2:37:52
10500000,2:37:39
10520000,2:37:26
10540000,2:37:13
10560000,2:37:00
10580000,2:36:47
10600000,2:36:34
10620000,2:36:21
10640000,2:36:08
10660000,2:35:55
10680000,2:35:41
10700000,2:35:28
10720000,2:35:15
10740000,2:35:02
10760000,2:34:49
10780000,2:34:36
10800000,2:34:23
10820000,2:34:10
10840000,2:33:57
10860000,2:33:44
10880000,2:33:31
10900000,2:33:18
10920000,2:33:05
10940000,2:32:52
10960000,2:32:39
10980000,2:32:26
11000000,2:32:13
11020000,2:32:00
11040000,2:31:47
11060000,2:31:34
11080000,2:31:21
11100000,2:31:08
11120000,2:30:55
11140000,2:30:42
11160000,2:30:29
11180000,2:30:16
11200000,2:30:03
11220000,2:29:50
11240000,2:29:37
11260000,2:29:24
11280000,2:29:10
11300000,2:28:57
11320000,2:28:44
11340000,2:28:31
11360000,2:28:18
11380000,2:28:05
11400000,2:27:52
11420000,2:27:39
11440000,2:27:26
11460000,2:27:13
11480000,2:27:00
11500000,2:26:47
11520000,2:26:34
11540000,2:26:21
11560000,2:26:08
11580000,2:25:55
11600000,2:25:42
11620000,2:25:29
11640000,2:25:16
11660000,2:25:03
11680000,2:24:50
11700000,2:24:36
11720000,2:24:23
11740000,2:24:10
11760000,2:23:57
11780000,2:23:44
11800000,2:23:31
11820000,2:23:18
11840000,2:23:05
11860000,2:22:52
11880000,2:22:39
11900000,2:22:26
11920000,2:22:13
11940000,2:22:00
11960000,2:21:47
11980000,2:21:34
12000000,2:21:21
12020000,2:21:08
12040000,2:20:55
12060000,2:20:41
12080000,2:20:28
12100000,2:20:15
12120000,2:20:02
12140000,2:19:49
12160000,2:19:36
12180000,2:19:23
12200000,2:19:10
12220000,2:18:57
12240000,2:18:44
12260000,2:18:31
12280000,2:18:18
12300000,2:18:05
12320000,2:17:51
12340000,2:17:38
12360000,2:17:25
12380000,2:17:12
12400000,2:16:59
12420000,2:16:46
12440000,2:16:33
12460000,2:16:20
12480000,2:16:07
12500000,2:15:54
12520000,2:15:41
12540000,2:15:28
12560000,2:15:15
12580000,2:15:02
12600000,2:14:49
12620000,2:14:36
12640000,2:14:23
12660000,2:14:10
12680000,2:13:57
12700000,2:13:44
12720000,2:13:31
12740000,2:13:18
12760000,2:13:05
12780000,2:12:52
12800000,2:12:39
12820000,2:12:26
12840000,2:12:12
12860000,2:11:59
12880000,2:11:46
12900000,2:11:33
12920000,2:11:20
12940000,2:11:07
12960000,2:10:54
12980000,2:10:41
13000000,2:10:28
13020000,2:10:15
13040000,2:10:02
13060000,2:09:49
13080000,2:09:36
13100000,2:09:23
13120000,2:09:10
13140000,2:08:57
13160000,2:08:44
13180000,2:08:31
13200000,2:08:18
13220000,2:08:05
13240000,2:07:52
13260000,2:07:39
13280000,2:07:26
13300000,2:07:13
13320000,2:07:00
13340000,2:06:46
13360000,2:06:33
13380000,2:06:20
13400000,2:06:07
13420000,2:05:54
13440000,2:05:41
13460000,2:05:28
13480000,2:05:15
13500000,2:05:02
13520000,2:04:49
13540000,2:04:36
13560000,2:04:23
13580000,2:04:10
13600000,2:03:57
13620000,2:03:44
13640000,2:03:31
13660000,2:03:18
13680000,2:03:05
13700000,2:02:52
13720000,2:02:39
13740000,2:02:26
13760000,2:02:13
13780000,2:02:00
13800000,2:01:47
13820000,2:01:33
13840000,2:01:20
13860000,2:01:07
13880000,2:00:54
13900000,2:00:41
13920000,2:00:28
13940000,2:00:15
13960000,2:00:02
13980000,1:59:49
14000000,1:59:36
14020000,1:59:23
14040000,1:59:10
14060000,1:58:57
14080000,1:58:44
14100000,1:58:31
14120000,1:58:18
14140000,1:58:05
14160000,1:57:52
14180000,1:57:39
14200000,1:57:26
14220000,1:57:13
14240000,1:57:00
14260000,1:56:47
14280000,1:56:34
14300000,1:56:21
14320000,1:56:08
14340000,1:55:55
14360000,1:55:41
14380000,1:55:28
14400000,1:55:15
14420000,1:55:02
14440000,1:54:49
14460000,1:54:36
14480000,1:54:23
14500000,1:54:10
14520000,1:53:57
14540000,1:53:44
14560000,1:53:31
14580000,1:53:18
14600000,1:53:05
14620000,1:52:52
14640000,1:52:39
14660000,1:52:26
14680000,1:52:13
14700000,1:52:00
14720000,1:51:46
14740000,1:51:33
14760000,1:51:20
14780000,1:51:07
14800000,1:50:54
14820000,1:50:41
14840000,1:50:28
14860000,1:50:15
14880000,1:50:02
14900000,1:49:49
14920000,1:49:36
14940000,1:49:23
14960000,1:49:10
14980000,1:48:57
15000000,1:48:44
15020000,1:48:31
15040000,1:48:18
15060000,1:48:05
15080000,1:47:51
15100000,1:47:38
15120000,1:47:25
15140000,1:47:12
15160000,1:46:59
15180000,1:46:46
15200000,1:46:33
15220000,1:46:20
15240000,1:46:07
15260000,1:45:54
15280000,1:45:41
15300000,1:45:28
15320000,1:45:15
15340000,1:45:02
15360000,1:44:49
15380000,1:44:36
15400000,1:44:23
15420000,1:44:10
15440000,1:43:57
15460000,1:43:44
15480000,1:43:31
15500000,1:43:17
15520000,1:43:04
15540000,1:42:51
15560000,1:42:38
15580000,1:42:25
15600000,1:42:12
15620000,1:41:59
15640000,1:41:46
15660000,1:41:33
15680000,1:41:20
15700000,1:41:07
15720000,1:40:54
15740000,1:40:41
15760000,1:40:28
15780000,1:40:15
15800000,1:40:02
15820000,1:39:49
15840000,1:39:36
15860000,1:39:23
15880000,1:39:10
15900000,1:38:57
15920000,1:38:44
15940000,1:38:30
15960000,1:38:17
15980000,1:38:04
16000000,1:37:51
16020000,1:37:38
16040000,1:37:25
16060000,1:37:12
16080000,1:36:59
16100000,1:36:46
16120000,1:36:33
16140000,1:36:20
16160000,1:36:07
16180000,1:35:54
16200000,1:35:41
16220000,1:35:28
16240000,1:35:15
16260000,1:35:02
16280000,1:34:49
16300000,1:34:36
16320000,1:34:23
16340000,1:34:09
16360000,1:33:56
16380000,1:33:43
16400000,1:33:30
16420000,1:33:17
16440000,1:33:04
16460000,1:32:51
16480000,1:32:38
16500000,1:32:25
16520000,1:32:12
16540000,1:31:59
16560000,1:31:46
16580000,1:31:33
16600000,1:31:20
16620000,1:31:07
16640000,1:30:54
16660000,1:30:41
16680000,1:30:28
16700000,1:30:14
16720000,1:30:01
16740000,1:29:48
16760000,1:29:35
16780000,1:29:22
16800000,1:29:09
16820000,1:28:56
16840000,1:28:43
16860000,1:28:30
16880000,1:28:17
16900000,1:28:04
16920000,1:27:51
16940000,1:27:38
16960000,1:27:25
16980000,1:27:12
17000000,1:26:59
17020000,1:26:46
17040000,1:26:33
17060000,1:26:19
17080000,1:26:06
17100000,1:25:53
17120000,1:25:40
17140000,1:25:27
17160000,1:25:14
17180000,1:25:01
17200000,1:24:48
17220000,1:24:35
17240000,1:24:22
17260000,1:24:09
17280000,1:23:56
17300000,1:23:43
17320000,1:23:30
17340000,1:23:17
17360000,1:23:04
17380000,1:22:51
17400000,1:22:38
17420000,1:22:24
17440000,1:22:11
17460000,1:21:58
17480000,1:21:45
17500000,1:21:32
17520000,1:21:19
17540000,1:21:06
17560000,1:20:53
17580000,1:20:40
17600000,1:20:27
17620000,1:20:14
17640000,1:20:01
17660000,1:19:48
17680000,1:19:35
17700000,1:19:22
17720000,1:19:09
17740000,1:18:56
17760000,1:18:43
17780000,1:18:29
17800000,1:18:16
17820000,1:18:03
17840000,1:17:50
17860000,1:17:37
17880000,1:17:24
17900000,1:17:11
17920000,1:16:58
17940000,1:16:45
17960000,1:16:32
17980000,1:16:19
18000000,1:16:06
18020000,1:15:53
18040000,1:15:40
18060000,1:15:27
18080000,1:15:14
18100000,1:15:01
18120000,1:14:48
18140000,1:14:35
18160000,1:14:22
18180000,1:14:09
18200000,1:13:56
18220000,1:13:42
18240000,1:13:29
18260000,1:13:16
18280000,1:13:03
18300000,1:12:50
18320000,1:12:37
18340000,1:12:24
18360000,1:12:11
18380000,1:11:58
18400000,1:11:45
18420000,1:11:32
18440000,1:11:19
18460000,1:11:06
18480000,1:10:53
18500000,1:10:40
18520000,1:10:27
18540000,1:10:14
18560000,1:10:01
18580000,1:09:48
18600000,1:09:35
18620000,1:09:22
18640000,1:09:09
18660000,1:08:56
18680000,1:08:42
18700000,1:08:29
18720000,1:08:16
18740000,1:08:03
18760000,1:07:50
18780000,1:07:37
18800000,1:07:24
18820000,1:07:11
18840000,1:06:58
18860000,1:06:45
18880000,1:06:32
18900000,1:06:19
18920000,1:06:06
18940000,1:05:53
18960000,1:05:40
18980000,1:05:27
19000000,1:05:14
19020000,1:05:01
19040000,1:04:48
19060000,1:04:35
19080000,1:04:21
19100000,1:04:08
19120000,1:03:55
19140000,1:03:42
19160000,1:03:29
19180000,1:03:16
19200000,1:03:03
19220000,1:02:50
19240000,1:02:37
19260000,1:02:24
19280000,1:02:11
19300000,1:01:58
19320000,1:01:45
19340000,1:01:32
19360000,1:01:19
19380000,1:01:06
19400000,1:00:53
19420000,1:00:40
19440000,1:00:27
19460000,1:00:14
19480000,1:00:01
19500000,59:48
19520000,59:35
19540000,59:21
19560000,59:08
19580000,58:55
19600000,58:42
19620000,58:29
19640000,58:16
19660000,58:03
19680000,57:50
19700000,57:37
19720000,57:24
19740000,57:11
19760000,56:58
19780000,56:45
19800000,56:32
19820000,56:19
19840000,56:06
19860000,55:53
19880000,55:40
19900000,55:27
19920000,55:14
19940000,55:01
19960000,54:48
19980000,54:35
20000000,54:22
20020000,54:09
20040000,53:55
20060000,53:42
20080000,53:29
20100000,53:16
20120000,53:03
20140000,52:50
20160000,52:37
20180000,52:24
20200000,52:11
20220000,51:58
20240000,51:45
20260000,51:32
20280000,51:19
20300000,51:06
20320000,50:53
20340000,50:40
20360000,50:27
20380000,50:14
20400000,50:01
20420000,49:48
20440000,49:35
20460000,49:21
20480000,49:08
20500000,48:55
20520000,48:42
20540000,48:29
20560000,48:16
20580000,48:03
20600000,47:50
20620000,47:37
20640000,47:24
20660000,47:11
20680000,46:58
20700000,46:45
20720000,46:32
20740000,46:19
20760000,46:06
20780000,45:53
20800000,45:40
20820000,45:27
20840000,45:14
20860000,45:01
20880000,44:48
20900000,44:34
20920000,44:21
20940000,44:08
20960000,43:55
20980000,43:42
21000000,43:29
21020000,43:16
21040000,43:03
21060000,42:50
21080000,42:37
21100000,42:24
21120000,42:11
21140000,41:58
21160000,41:45
21180000,41:32
21200000,41:19
21220000,41:06
21240000,40:53
21260000,40:40
21280000,40:27
21300000,40:14
21320000,40:01
21340000,39:47
21360000,39:34
21380000,39:21
21400000,39:08
21420000,38:55
21440000,38:42
21460000,38:29
21480000,38:16
21500000,38:03
21520000,37:50
21540000,37:37
21560000,37:24
21580000,37:11
21600000,36:58
21620000,36:45
21640000,36:32
21660000,36:19
21680000,36:06
21700000,35:53
21720000,35:40
21740000,35:26
21760000,35:13
21780000,35:00
21800000,34:47
21820000,34:34
21840000,34:21
21860000,34:08
21880000,33:55
21900000,33:42
21920000,33:29
21940000,33:16
21960000,33:03
21980000,32:50
22000000,32:37
22020000,32:24
22040000,32:11
22060000,31:58
22080000,31:45
22100000,31:32
22120000,31:19
22140000,31:06
22160000,30:53
22180000,30:39
22200000,30:26
22220000,30:13
22240000,30:00
22260000,29:47
22280000,29:34
22300000,29:21
22320000,29:08
22340000,28:55
22360000,28:42
22380000,28:29
22400000,28:16
22420000,28:03
22440000,27:50
22460000,27:37
22480000,27:24
22500000,27:11
22520000,26:58
22540000,26:45
22560000,26:32
22580000,26:18
22600000,26:05
22620000,25:52
22640000,25:39
22660000,25:26
22680000,25:13
22700000,25:00
22720000,24:47
22740000,24:34
22760000,24:21
22780000,24:08
22800000,23:55
22820000,23:42
22840000,23:29
22860000,23:16
22880000,23:03
22900000,22:50
22920000,22:37
22940000,22:24
22960000,22:11
22980000,21:58
23000000,21:44
23020000,21:31
23040000,21:18
23060000,21:05
23080000,20:52
23100000,20:39
23120000,20:26
23140000,20:13
23160000,20:00
23180000,19:47
23200000,19:34
23220000,19:21
23240000,19:08
23260000,18:55
23280000,18:42
23300000,18:29
23320000,18:16
23340000,18:03
23360000,17:50
23380000,17:37
23400000,17:24
23420000,17:10
23440000,16:57
23460000,16:44
23480000,16:31
23500000,16:18
23520000,16:05
23540000,15:52
23560000,15:39
23580000,15:26
23600000,15:13
23620000,15:00
23640000,14:47
23660000,14:34
23680000,14:21
23700000,14:08
23720000,13:55
23740000,13:42
23760000,13:29
23780000,13:16
23800000,13:03
23820000,12:49
23840000,12:36
23860000,12:23
23880000,12:10
23900000,11:57
23920000,11:44
23940000,11:31
23960000,11:18
23980000,11:05
24000000,10:52
24020000,10:39
24040000,10:26
24060000,10:13
24080000,10:00
24100000,9:47
24120000,9:34
24140000,9:21
24160000,9:08
24180000,8:55
24200000,8:42
24220000,8:28
24240000,8:15
24260000,8:02
24280000,7:49
24300000,7:36
24320000,7:23
24340000,7:10
24360000,6:57
24380000,6:44
24400000,6:31
24420000,6:18
24440000,6:05
24460000,5:52
24480000,5:39
24500000,5:26
24520000,5:13
24540000,5:00
24560000,4:47
24580000,4:34
24600000,4:21
24620000,4:07
24640000,3:54
24660000,3:41
24680000,3:28
24700000,3:15
24720000,3:02
24740000,2:49
24760000,2:36
24780000,2:23
24800000,2:10
24820000,1:57
24840000,1:44
24860000,1:31
24880000,1:18
24900000,1:05
24920000,0:52
24940000,0:39
24960000,0:26
24980000,0:13
25000000,0:00
