#"Step","Time Remaining"
2070000,1:48:20
2080000,1:48:14
2090000,1:48:08
2100000,1:48:02
2110000,1:47:56
2120000,1:47:50
2130000,1:47:44
2140000,1:47:38
2150000,1:47:32
2160000,1:47:26
2170000,1:47:20
2180000,1:47:14
2190000,1:47:08
2200000,1:47:02
2210000,1:46:56
2220000,1:46:50
2230000,1:46:44
2240000,1:46:37
2250000,1:46:31
2260000,1:46:25
2270000,1:46:19
2280000,1:46:13
2290000,1:46:07
2300000,1:46:01
2310000,1:45:55
2320000,1:45:49
2330000,1:45:43
2340000,1:45:37
2350000,1:45:31
2360000,1:45:25
2370000,1:45:19
2380000,1:45:13
2390000,1:45:07
2400000,1:45:01
2410000,1:44:55
2420000,1:44:49
2430000,1:44:43
2440000,1:44:37
2450000,1:44:31
2460000,1:44:25
2470000,1:44:19
2480000,1:44:13
2490000,1:44:07
2500000,1:44:01
2510000,1:43:55
2520000,1:43:49
2530000,1:43:43
2540000,1:43:37
2550000,1:43:31
2560000,1:43:24
2570000,1:43:18
2580000,1:43:12
2590000,1:43:06
2600000,1:43:00
2610000,1:42:54
2620000,1:42:48
2630000,1:42:42
2640000,1:42:35
2650000,1:42:29
2660000,1:42:23
2670000,1:42:17
2680000,1:42:11
2690000,1:42:05
2700000,1:41:59
2710000,1:41:53
2720000,1:41:47
2730000,1:41:41
2740000,1:41:35
2750000,1:41:28
2760000,1:41:22
2770000,1:41:16
2780000,1:41:10
2790000,1:41:04
2800000,1:40:59
2810000,1:40:53
2820000,1:40:47
2830000,1:40:41
2840000,1:40:35
2850000,1:40:29
2860000,1:40:23
2870000,1:40:17
2880000,1:40:11
2890000,1:40:05
2900000,1:39:59
2910000,1:39:53
2920000,1:39:47
2930000,1:39:41
2940000,1:39:35
2950000,1:39:29
2960000,1:39:23
2970000,1:39:17
2980000,1:39:11
2990000,1:39:05
3000000,1:38:59
3010000,1:38:53
3020000,1:38:47
3030000,1:38:41
3040000,1:38:35
3050000,1:38:29
3060000,1:38:23
3070000,1:38:17
3080000,1:38:11
3090000,1:38:05
3100000,1:37:59
3110000,1:37:53
3120000,1:37:47
3130000,1:37:41
3140000,1:37:35
3150000,1:37:29
3160000,1:37:23
3170000,1:37:17
3180000,1:37:11
3190000,1:37:05
