#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
154000,398902.73760813044,446.77645925339556,239.79247629562389,1.1946945270650893
156000,398428.30010813044,450.1409473951323,240.79817493522367,1.1897048602583127
158000,400368.30010813044,445.44586460614096,239.5854669334266,1.1957267806288543
160000,398929.48760813044,448.320925560717,239.00918635238085,1.198609825144544
162000,399776.17510813044,447.1367689423243,239.2678413135967,1.1973140957388135
164000,400312.17510813044,452.1667125991497,241.240783290301,1.1875220895673686
166000,399786.92510813044,447.1105961301823,239.59959786695194,1.1956562599109484
168000,399706.42510813044,453.11986383129096,240.60623050922504,1.1906539512940135
170000,400990.80010813044,448.0438627940063,241.64314210261236,1.185544752352688
172000,399619.80010813044,451.014265471752,240.85029766506415,1.1894473946640314
174000,400545.61260813044,449.89909568649733,240.18339290048215,1.1927500715274968
176000,399504.92510813044,449.5131955191952,240.93046686144834,1.189051608099494
178000,398994.48760813044,454.71715925721907,241.1524372091622,1.187957137722358
180000,399791.05010813044,455.2608012077124,239.87218470363987,1.1942975356467829
182000,399343.80010813044,451.288359341739,239.17538413952317,1.1977769371728044
184000,399264.17510813044,447.02863149200067,239.56632868540126,1.195822303717695
186000,399052.05010813044,451.7869985710442,238.9697013358869,1.1988078717104942
188000,398750.30010813044,452.030528527914,239.19072129734874,1.1977001344698166
190000,399944.67510813044,452.9412243534381,239.88912175811535,1.1942132138473076
192000,399735.42510813044,454.8904539444829,239.20185629230272,1.197644380784789
194000,399160.55010813044,449.24174060128934,239.9298787658451,1.1940103522552536
196000,398881.98760813044,451.3552820203839,239.61629112754673,1.195572962563199
198000,400715.17510813044,452.22553319693435,238.75282424265353,1.1998968387934452
200000,398904.80010813044,452.36929567754447,238.7840254315442,1.1997400518900967
202000,400231.30010813044,447.08103988339366,239.07566316336172,1.1982765425438326
204000,400198.55010813044,449.05677285663586,238.89319592693283,1.199191789243711
206000,400924.42510813044,446.5404306845985,241.31826565350684,1.1871408004941624
208000,400034.61260813044,451.0135832419101,241.15417867188575,1.1879485590483998
210000,400532.61260813044,448.12708507265546,240.51455760052647,1.19110777293399
212000,399795.30010813044,449.0058470727703,241.24033480143095,1.1875242972845834
214000,399762.80010813044,447.1514190979878,240.46319607212035,1.1913621865686486
216000,400255.48760813044,447.7330098798293,241.25894187915506,1.1874327095625838
218000,400557.05010813044,446.5055792723681,239.76212583752172,1.194845758315905
220000,399962.42510813044,448.8341811166421,238.91547402300574,1.1990799684836706
222000,399695.17510813044,450.3717779786775,238.91977375510965,1.1990583891788078
224000,400472.86260813044,452.676480178797,240.11328354092132,1.1930983360732887
226000,400776.80010813044,449.77487616177785,240.31849801040212,1.1920795171138547
228000,401145.67510813044,449.8957086170857,240.9257838003838,1.1890747206165595
230000,399683.05010813044,450.3805107618911,240.6608830543095,1.1903835614079328
232000,399537.05010813044,447.1095048123916,241.2593438338252,1.1874307312179713
234000,400400.80010813044,448.69162730911,241.5188751977107,1.1861547418488576
236000,399813.73760813044,448.56479738425094,239.86443893047175,1.1943361022548538
238000,399511.30010813044,448.11017640049084,239.74535993751877,1.1949293164064891
240000,399614.61260813044,452.85536265788966,239.44780433178053,1.1964142242240818
242000,400051.42510813044,450.0682371069635,239.10991782637876,1.198104878567954
244000,397950.42510813044,446.2329829680678,238.84412149093157,1.1994381828344223
246000,398369.30010813044,446.2712757399414,238.83922037231508,1.1994627959980313
248000,399372.92510813044,445.78833493915477,239.16796086990865,1.1978141136453986
250000,400585.11260813044,444.22736486636944,238.49865311627488,1.2011755845099068
252000,400464.86260813044,455.37008876390234,240.82148960794973,1.1895896812537203
254000,400346.80010813044,448.52806242744407,240.74223410063996,1.1899813098104228
256000,400383.80010813044,451.23099617242076,239.37665946845226,1.1967698091280379
258000,400399.67510813044,450.5729135959199,240.21036599744633,1.1926161382428122
260000,399608.73760813044,449.6114739710188,239.32464986834492,1.1970298889786826
262000,400682.30010813044,451.7484463539049,240.04090652423758,1.1934580784998015
264000,400424.92510813044,451.98867146172273,239.79341804786023,1.1946898350837507
266000,398936.92510813044,451.7107474358865,237.82108850567437,1.2045977960231715
268000,399109.48760813044,450.3238983145049,237.7533297780544,1.2049411014735245
270000,400830.92510813044,447.56304367882507,238.84199947782346,1.1994488393502443
272000,400649.67510813044,451.02078870239575,240.76866021208383,1.1898507007075545
274000,400858.11260813044,452.15607124507426,240.17061388621593,1.1928135354539677
276000,401170.48760813044,450.9394947072248,241.08131571973163,1.188307597403409
278000,399142.61260813044,451.2566453878916,239.39032119441575,1.1967015108731545
280000,400821.92510813044,447.7750506678456,242.1319954718836,1.1831511919912001
282000,401065.17510813044,448.72297309080534,240.636563619504,1.1905038650516508
284000,401643.05010813044,448.7484497653547,241.9381392744765,1.18409920784238
286000,400909.61260813044,452.557334460168,240.41536918978204,1.191599189466223
288000,400384.30010813044,448.89861285409665,239.97491618701193,1.1937862657216836
290000,400150.30010813044,449.2461848791894,240.92193037025874,1.1890937392934493
292000,399492.55010813044,456.5610166909098,239.45611685842044,1.1963726916658761
294000,398400.17510813044,447.8411358664286,239.0447596089628,1.198431454972693
296000,399380.86260813044,450.2478327229499,239.67052635018393,1.195302415463432
298000,400283.17510813044,456.4301783340151,239.95072562902863,1.1939066169138084
300000,398813.86260813044,451.9916620858342,238.87719796089618,1.199272100925527
302000,400025.55010813044,447.0190484428228,240.09243980186525,1.193201915471315
304000,399497.42510813044,445.1897731860404,239.9327011666422,1.1939963067510202
306000,400804.55010813044,447.82311502875024,240.306702808127,1.1921380290857142
308000,400082.05010813044,453.3491902089149,241.5208198375486,1.1861451913522734
310000,400541.67510813044,448.03271707328287,239.78231509273536,1.1947451543745913
312000,400894.17510813044,452.1056922666096,240.9123351020606,1.1891410995638831
314000,401616.05010813044,449.2570977034704,240.35291532215575,1.1919088174062158
316000,400487.36260813044,451.99800806621414,240.67848535153982,1.1902965013400777
318000,399610.67510813044,447.6861209244658,240.93513415271264,1.1890285743057605
320000,399581.48760813044,449.92482493782586,241.31739139046394,1.1871451013583587
322000,400649.73760813044,448.53811648818987,240.3498104263127,1.1919242147669458
324000,400251.80010813044,449.9255443344784,240.88202237105386,1.189290741757706
326000,399981.80010813044,452.7203247527994,239.9241182756679,1.1940390200063535
328000,400946.67510813044,447.1045287382219,241.44481552744946,1.1865185774891807
330000,400614.67510813044,443.526062186376,241.6110638518512,1.185702154920469
332000,400824.36260813044,445.5635574790093,240.59839855486098,1.1906927094381488
334000,401085.67510813044,451.3029624090979,241.60927907174238,1.1857109137629653
336000,400749.67510813044,444.4373356944276,241.43557691955647,1.1865639799937953
338000,400615.05010813044,451.64365022273813,240.16376570578976,1.1928475480881449
340000,400936.48760813044,452.6929161795133,238.54223164218803,1.200956145541069
342000,399008.11260813044,450.40454544695666,239.76536712651279,1.1948296056894898
344000,400699.11260813044,446.35831366692514,239.76631588625304,1.1948248777266723
346000,399059.05010813044,451.8131413518089,239.81547377704345,1.1945799599574898
348000,400483.67510813044,445.3950444674423,240.86774912080526,1.1893612163000116
350000,400243.23760813044,450.9857762290102,239.5117020601605,1.196095040858627
352000,399722.55010813044,449.312517500387,240.04014109386748,1.1934618841510336
354000,400782.05010813044,451.41486660131653,241.14771408250232,1.1879804050879612
356000,399521.55010813044,443.2497929520268,239.78884507709574,1.194712618802846
358000,399661.42510813044,450.4791066067286,239.75895784897142,1.1948615460792302
360000,399430.67510813044,446.1331415006747,239.7499087972312,1.1949066445904544
362000,398834.80010813044,454.51496486526094,239.19706258238955,1.1976683825834677
364000,399987.80010813044,450.6173664310037,239.88818309870243,1.1942178866888777
366000,400039.11260813044,450.7423765454854,239.95524338430974,1.1938841386472463
368000,399444.36260813044,447.57380589093657,241.14564867139336,1.1879905801333723
370000,400369.30010813044,448.2017700217829,242.8317646037477,1.1797417011289375
372000,398999.30010813044,449.298117147065,242.26330699442138,1.182509900553631
374000,399469.67510813044,453.2017994448263,240.04594478726492,1.193433029313001
376000,401793.05010813044,448.1411451091581,241.8750792432996,1.184407918161759
378000,400039.48760813044,446.7749883292057,241.21053995058492,1.1876709828702172
380000,400108.67510813044,451.9256107919739,240.75395523217088,1.189923375445697
382000,399938.05010813044,451.25156836817024,240.68964198339384,1.1902413277989434
384000,399788.67510813044,451.7701024666449,240.7617325529182,1.1898849373780795
386000,400023.23760813044,449.90216820595026,241.25374634776176,1.1874582815755095
388000,401058.80010813044,451.65702928569425,240.4047175241921,1.191651985918032
390000,400635.73760813044,453.28988829375317,240.91485670924746,1.1891286530639709
392000,398359.80010813044,449.0388722638729,241.41755768226105,1.1866525442975973
394000,400264.73760813044,447.94427108052935,240.67026682807952,1.1903371481547005
396000,400072.17510813044,451.1676953208468,241.04779939675007,1.1884728248036827
398000,399917.42510813044,453.51692414962633,242.47953952615217,1.181455390510874
400000,400396.67510813044,449.25566891997056,243.65917912118735,1.1757355503495426
402000,399501.05010813044,452.6205258642245,242.33758775552403,1.1821474403334145
404000,400734.23760813044,452.0698660477688,241.06352016464675,1.1883953194830208
406000,399597.36260813044,450.75852558700694,239.77981901502716,1.1947575915211328
408000,399472.92510813044,452.8796878843133,240.69036687678746,1.190237743118399
410000,399989.67510813044,449.8226588263938,240.72689492409378,1.190057135710157
412000,399163.42510813044,450.19217314520665,240.6492157290107,1.1904412744247788
414000,399754.67510813044,453.32128021893425,240.31825980067038,1.192080698734187
416000,399122.67510813044,447.1048815544789,239.5151892986219,1.196077626227671
418000,399492.61260813044,447.55001460581883,240.5365964778162,1.1909986391122311
420000,400304.86260813044,452.1554983354644,241.37399500470852,1.1868667088854314
422000,400092.67510813044,449.57920192242625,240.19760551129204,1.1926794959173697
424000,400093.92510813044,447.72885090199924,242.5799048336508,1.1809665737078254
426000,399523.55010813044,444.39941567867737,240.11782218859227,1.1930757844237072
428000,400576.92510813044,447.4176417614972,240.24628429428017,1.1924378347964633
430000,399358.80010813044,449.8934321747298,241.0838888996174,1.1882949141452215
432000,399863.92510813044,452.2402567450016,239.00703796951709,1.198620599190491
434000,400015.30010813044,450.90411913229053,241.15071880914633,1.187965602907842
436000,400361.92510813044,451.58452092356436,239.86226373225892,1.194346933128017
438000,399221.05010813044,449.7207553895344,240.22240585042962,1.1925563647886288
440000,399906.42510813044,451.52938624122487,239.32747510847568,1.1970157581444416
442000,400648.92510813044,451.24601696247555,239.96089882943158,1.1938560009537267
444000,400778.92510813044,443.2627336412188,240.33868711216584,1.1919793792002684
446000,399907.67510813044,451.4827069376207,240.2342573336992,1.1924975323724607
448000,399625.05010813044,444.7564565098016,239.23556149995176,1.1974756481252673
450000,399228.80010813044,448.7341995360985,239.36732312928333,1.1968164882181458
452000,399161.17510813044,449.99207507580553,238.59567805074,1.2006871264484689
454000,399886.30010813044,455.6868681841681,242.34358800337094,1.1821181712378632
456000,401205.55010813044,450.2413336683487,241.84588725940287,1.1845508820023518
458000,400282.67510813044,454.3720248887975,241.86120646360547,1.1844758539434286
460000,400241.80010813044,454.9312119148555,241.24629518991156,1.1874949575339508
462000,400839.11260813044,454.1330491324165,241.71022071133103,1.1852157439544189
464000,400875.05010813044,451.5513115154768,244.1011545476944,1.1736067352593882
466000,400454.30010813044,448.8850006435022,241.38672273106533,1.186804128332028
468000,402316.42510813044,445.9214784049274,242.1369102826542,1.1831271767998985
470000,399796.42510813044,447.42219916133917,240.94963881079434,1.1889569973031766
472000,400158.55010813044,446.3812288719813,242.58382756668613,1.1809474767357035
474000,399768.17510813044,449.9614273480136,241.07637914130603,1.1883319306610645
476000,399836.92510813044,446.4799485232735,239.7265466438573,1.1950230922375307
478000,401885.05010813044,449.78230953173966,240.1033941048434,1.1931474776931865
480000,400463.80010813044,450.1079912207454,241.00633253011912,1.1886773100701205
482000,400493.05010813044,445.05058984521503,239.7586424136831,1.1948631180830276
484000,400422.80010813044,448.67431255163063,240.71660138819527,1.1901080249956366
486000,400701.67510813044,455.1205458981828,240.45818146654375,1.1913870316848683
488000,399494.80010813044,455.2293234020753,241.19521495783928,1.1877464447702382
490000,399289.80010813044,449.97683143412115,239.52941593426422,1.1960065862657447
492000,400412.30010813044,447.05156076299454,238.85665164089227,1.1993752616630997
494000,400420.98760813044,450.3110770016562,239.30570927465385,1.1971246316274557
496000,400254.80010813044,443.1883872719737,242.4461253254115,1.1816182200365333
498000,400121.42510813044,449.75320278114134,242.91674759531224,1.1793289754522276
500000,400366.23760813044,444.92426983957813,241.79341695685622,1.1848079350848664
