Warning: 'advanced_options.json' have been modified after configuration by elwood. This is possible but not recommended.
#"Step","Time Remaining"
2660000,6:49:42
2680000,6:49:28
2700000,6:49:15
2720000,6:49:02
2740000,6:48:49
2760000,6:48:35
2780000,6:48:22
2800000,6:48:09
2820000,6:47:56
2840000,6:47:42
2860000,6:47:29
2880000,6:47:15
2900000,6:47:02
2920000,6:46:49
2940000,6:46:35
2960000,6:46:22
2980000,6:46:09
3000000,6:45:56
3020000,6:45:43
3040000,6:45:29
3060000,6:45:16
3080000,6:45:03
3100000,6:44:50
3120000,6:44:36
3140000,6:44:23
3160000,6:44:10
3180000,6:43:57
3200000,6:43:43
3220000,6:43:30
3240000,6:43:17
3260000,6:43:04
3280000,6:42:50
3300000,6:42:37
3320000,6:42:24
3340000,6:42:11
3360000,6:41:57
3380000,6:41:44
3400000,6:41:31
3420000,6:41:18
3440000,6:41:05
3460000,6:40:52
3480000,6:40:39
3500000,6:40:25
3520000,6:40:12
3540000,6:39:59
3560000,6:39:46
3580000,6:39:33
3600000,6:39:20
3620000,6:39:07
3640000,6:38:53
3660000,6:38:40
3680000,6:38:27
3700000,6:38:14
3720000,6:38:00
3740000,6:37:47
3760000,6:37:33
3780000,6:37:20
3800000,6:37:06
3820000,6:36:53
3840000,6:36:40
3860000,6:36:26
3880000,6:36:13
3900000,6:36:00
3920000,6:35:47
3940000,6:35:33
3960000,6:35:20
3980000,6:35:07
4000000,6:34:54
4020000,6:34:41
4040000,6:34:27
4060000,6:34:14
4080000,6:34:01
4100000,6:33:47
4120000,6:33:34
4140000,6:33:21
4160000,6:33:08
4180000,6:32:55
4200000,6:32:41
4220000,6:32:28
4240000,6:32:15
4260000,6:32:02
4280000,6:31:48
4300000,6:31:35
4320000,6:31:22
4340000,6:31:08
4360000,6:30:55
4380000,6:30:42
4400000,6:30:28
4420000,6:30:15
4440000,6:30:02
4460000,6:29:48
4480000,6:29:35
4500000,6:29:22
4520000,6:29:09
4540000,6:28:56
4560000,6:28:43
4580000,6:28:29
4600000,6:28:16
4620000,6:28:03
4640000,6:27:50
4660000,6:27:37
4680000,6:27:24
4700000,6:27:10
4720000,6:26:57
4740000,6:26:44
4760000,6:26:31
4780000,6:26:18
4800000,6:26:04
4820000,6:25:51
4840000,6:25:38
4860000,6:25:25
4880000,6:25:12
4900000,6:24:59
4920000,6:24:46
4940000,6:24:33
4960000,6:24:19
4980000,6:24:06
5000000,6:23:53
5020000,6:23:40
5040000,6:23:27
5060000,6:23:14
5080000,6:23:01
5100000,6:22:48
5120000,6:22:34
5140000,6:22:21
5160000,6:22:08
5180000,6:21:55
5200000,6:21:42
5220000,6:21:29
5240000,6:21:16
5260000,6:21:03
5280000,6:20:49
5300000,6:20:36
5320000,6:20:23
5340000,6:20:10
5360000,6:19:57
5380000,6:19:44
5400000,6:19:31
5420000,6:19:17
5440000,6:19:04
5460000,6:18:51
5480000,6:18:38
5500000,6:18:25
5520000,6:18:11
5540000,6:17:58
5560000,6:17:45
5580000,6:17:32
5600000,6:17:19
5620000,6:17:06
5640000,6:16:52
5660000,6:16:39
5680000,6:16:26
5700000,6:16:13
5720000,6:16:00
5740000,6:15:47
5760000,6:15:33
5780000,6:15:20
5800000,6:15:07
5820000,6:14:54
5840000,6:14:41
5860000,6:14:28
5880000,6:14:15
5900000,6:14:02
5920000,6:13:48
5940000,6:13:35
5960000,6:13:22
5980000,6:13:09
6000000,6:12:56
6020000,6:12:43
6040000,6:12:30
6060000,6:12:16
6080000,6:12:03
6100000,6:11:50
6120000,6:11:37
6140000,6:11:24
6160000,6:11:10
6180000,6:10:57
6200000,6:10:44
6220000,6:10:31
6240000,6:10:18
6260000,6:10:04
6280000,6:09:51
6300000,6:09:38
6320000,6:09:25
6340000,6:09:12
6360000,6:08:58
6380000,6:08:45
6400000,6:08:32
6420000,6:08:19
6440000,6:08:06
6460000,6:07:53
6480000,6:07:39
6500000,6:07:26
6520000,6:07:13
6540000,6:07:00
6560000,6:06:46
6580000,6:06:33
6600000,6:06:20
6620000,6:06:07
6640000,6:05:54
6660000,6:05:41
6680000,6:05:27
6700000,6:05:14
6720000,6:05:01
6740000,6:04:48
6760000,6:04:35
6780000,6:04:21
6800000,6:04:08
6820000,6:03:55
6840000,6:03:42
6860000,6:03:28
6880000,6:03:15
6900000,6:03:02
6920000,6:02:49
6940000,6:02:35
6960000,6:02:22
6980000,6:02:09
7000000,6:01:56
7020000,6:01:42
7040000,6:01:29
7060000,6:01:16
7080000,6:01:03
7100000,6:00:50
7120000,6:00:36
7140000,6:00:23
7160000,6:00:10
7180000,5:59:57
7200000,5:59:44
7220000,5:59:30
7240000,5:59:17
7260000,5:59:04
7280000,5:58:51
7300000,5:58:38
7320000,5:58:24
7340000,5:58:11
7360000,5:57:58
7380000,5:57:45
7400000,5:57:32
7420000,5:57:18
7440000,5:57:05
7460000,5:56:52
7480000,5:56:39
7500000,5:56:26
7520000,5:56:12
7540000,5:55:59
7560000,5:55:46
7580000,5:55:33
7600000,5:55:19
7620000,5:55:06
7640000,5:54:53
7660000,5:54:40
7680000,5:54:26
7700000,5:54:13
7720000,5:54:00
7740000,5:53:47
7760000,5:53:34
7780000,5:53:20
7800000,5:53:07
7820000,5:52:54
7840000,5:52:41
7860000,5:52:28
7880000,5:52:14
7900000,5:52:01
7920000,5:51:48
7940000,5:51:35
7960000,5:51:22
7980000,5:51:08
8000000,5:50:55
8020000,5:50:42
8040000,5:50:29
8060000,5:50:16
8080000,5:50:03
8100000,5:49:49
8120000,5:49:36
8140000,5:49:23
8160000,5:49:10
8180000,5:48:56
8200000,5:48:43
8220000,5:48:30
8240000,5:48:17
8260000,5:48:04
8280000,5:47:50
8300000,5:47:37
8320000,5:47:24
8340000,5:47:11
8360000,5:46:58
8380000,5:46:44
8400000,5:46:31
8420000,5:46:18
8440000,5:46:05
8460000,5:45:51
8480000,5:45:38
8500000,5:45:25
8520000,5:45:11
8540000,5:44:58
8560000,5:44:45
8580000,5:44:32
8600000,5:44:18
8620000,5:44:05
8640000,5:43:52
8660000,5:43:39
8680000,5:43:26
8700000,5:43:12
8720000,5:42:59
8740000,5:42:46
8760000,5:42:33
8780000,5:42:19
8800000,5:42:06
8820000,5:41:53
8840000,5:41:40
8860000,5:41:27
8880000,5:41:13
8900000,5:41:00
8920000,5:40:47
8940000,5:40:34
8960000,5:40:20
8980000,5:40:07
9000000,5:39:54
9020000,5:39:41
9040000,5:39:27
9060000,5:39:14
9080000,5:39:01
9100000,5:38:48
9120000,5:38:35
9140000,5:38:21
9160000,5:38:08
9180000,5:37:55
9200000,5:37:42
9220000,5:37:29
9240000,5:37:15
9260000,5:37:02
9280000,5:36:49
9300000,5:36:36
9320000,5:36:23
9340000,5:36:10
9360000,5:35:56
9380000,5:35:43
9400000,5:35:30
9420000,5:35:17
9440000,5:35:04
9460000,5:34:50
9480000,5:34:37
9500000,5:34:24
9520000,5:34:11
9540000,5:33:58
9560000,5:33:45
9580000,5:33:31
9600000,5:33:18
9620000,5:33:05
9640000,5:32:52
9660000,5:32:39
9680000,5:32:25
9700000,5:32:12
9720000,5:31:59
9740000,5:31:46
9760000,5:31:33
9780000,5:31:20
9800000,5:31:07
9820000,5:30:53
9840000,5:30:40
9860000,5:30:27
9880000,5:30:14
9900000,5:30:01
9920000,5:29:48
9940000,5:29:34
9960000,5:29:21
9980000,5:29:08
10000000,5:28:55
10020000,5:28:42
10040000,5:28:28
10060000,5:28:15
10080000,5:28:02
10100000,5:27:49
10120000,5:27:36
10140000,5:27:23
10160000,5:27:09
10180000,5:26:56
10200000,5:26:43
10220000,5:26:30
10240000,5:26:17
10260000,5:26:04
10280000,5:25:50
10300000,5:25:37
10320000,5:25:24
10340000,5:25:11
10360000,5:24:58
10380000,5:24:45
10400000,5:24:31
10420000,5:24:18
10440000,5:24:05
10460000,5:23:52
10480000,5:23:39
10500000,5:23:26
10520000,5:23:12
10540000,5:22:59
10560000,5:22:46
10580000,5:22:33
10600000,5:22:20
10620000,5:22:07
10640000,5:21:53
10660000,5:21:40
10680000,5:21:27
10700000,5:21:14
10720000,5:21:01
10740000,5:20:47
10760000,5:20:34
10780000,5:20:21
10800000,5:20:08
10820000,5:19:55
10840000,5:19:41
10860000,5:19:28
10880000,5:19:15
10900000,5:19:02
10920000,5:18:49
10940000,5:18:36
10960000,5:18:23
10980000,5:18:09
11000000,5:17:56
11020000,5:17:43
11040000,5:17:30
11060000,5:17:17
11080000,5:17:03
11100000,5:16:50
11120000,5:16:37
11140000,5:16:24
11160000,5:16:11
11180000,5:15:58
11200000,5:15:44
11220000,5:15:31
11240000,5:15:18
11260000,5:15:05
11280000,5:14:52
11300000,5:14:39
11320000,5:14:25
11340000,5:14:12
11360000,5:13:59
11380000,5:13:46
11400000,5:13:33
11420000,5:13:20
11440000,5:13:06
11460000,5:12:53
11480000,5:12:40
11500000,5:12:27
11520000,5:12:14
11540000,5:12:01
11560000,5:11:47
11580000,5:11:34
11600000,5:11:21
11620000,5:11:08
11640000,5:10:55
11660000,5:10:42
11680000,5:10:28
11700000,5:10:15
11720000,5:10:02
11740000,5:09:49
11760000,5:09:36
11780000,5:09:23
11800000,5:09:09
11820000,5:08:56
11840000,5:08:43
11860000,5:08:30
11880000,5:08:17
11900000,5:08:04
11920000,5:07:51
11940000,5:07:37
11960000,5:07:24
11980000,5:07:11
12000000,5:06:58
12020000,5:06:45
12040000,5:06:32
12060000,5:06:18
12080000,5:06:05
12100000,5:05:52
12120000,5:05:39
12140000,5:05:26
12160000,5:05:13
12180000,5:05:00
12200000,5:04:47
12220000,5:04:33
12240000,5:04:20
12260000,5:04:07
12280000,5:03:54
12300000,5:03:41
12320000,5:03:28
12340000,5:03:15
12360000,5:03:01
12380000,5:02:48
12400000,5:02:35
12420000,5:02:22
12440000,5:02:09
12460000,5:01:56
12480000,5:01:43
12500000,5:01:30
12520000,5:01:16
12540000,5:01:03
12560000,5:00:50
12580000,5:00:37
12600000,5:00:24
12620000,5:00:11
12640000,4:59:58
12660000,4:59:45
12680000,4:59:31
12700000,4:59:18
12720000,4:59:05
12740000,4:58:52
12760000,4:58:39
12780000,4:58:26
12800000,4:58:13
12820000,4:58:00
12840000,4:57:46
12860000,4:57:33
12880000,4:57:20
12900000,4:57:07
12920000,4:56:54
12940000,4:56:41
12960000,4:56:27
12980000,4:56:14
13000000,4:56:01
13020000,4:55:48
13040000,4:55:35
13060000,4:55:22
13080000,4:55:09
13100000,4:54:55
13120000,4:54:42
13140000,4:54:29
13160000,4:54:16
13180000,4:54:03
13200000,4:53:50
13220000,4:53:37
13240000,4:53:24
13260000,4:53:10
13280000,4:52:57
13300000,4:52:44
13320000,4:52:31
13340000,4:52:18
13360000,4:52:05
13380000,4:51:52
13400000,4:51:38
13420000,4:51:25
13440000,4:51:12
13460000,4:50:59
13480000,4:50:46
13500000,4:50:33
13520000,4:50:20
13540000,4:50:06
13560000,4:49:53
13580000,4:49:40
13600000,4:49:27
13620000,4:49:14
13640000,4:49:01
13660000,4:48:48
13680000,4:48:34
13700000,4:48:21
13720000,4:48:08
13740000,4:47:55
13760000,4:47:42
13780000,4:47:29
13800000,4:47:16
13820000,4:47:02
13840000,4:46:49
13860000,4:46:36
13880000,4:46:23
13900000,4:46:10
13920000,4:45:57
13940000,4:45:44
13960000,4:45:30
13980000,4:45:17
14000000,4:45:04
14020000,4:44:51
14040000,4:44:38
14060000,4:44:25
14080000,4:44:12
14100000,4:43:58
14120000,4:43:45
14140000,4:43:32
14160000,4:43:19
14180000,4:43:06
14200000,4:42:53
14220000,4:42:39
14240000,4:42:26
14260000,4:42:13
14280000,4:42:00
14300000,4:41:47
14320000,4:41:34
14340000,4:41:20
14360000,4:41:07
14380000,4:40:54
14400000,4:40:41
14420000,4:40:28
14440000,4:40:15
14460000,4:40:01
14480000,4:39:48
14500000,4:39:35
14520000,4:39:22
14540000,4:39:09
14560000,4:38:56
14580000,4:38:43
14600000,4:38:29
14620000,4:38:16
14640000,4:38:03
14660000,4:37:50
14680000,4:37:37
14700000,4:37:24
14720000,4:37:11
14740000,4:36:57
14760000,4:36:44
14780000,4:36:31
14800000,4:36:18
14820000,4:36:05
14840000,4:35:52
14860000,4:35:39
14880000,4:35:25
14900000,4:35:12
14920000,4:34:59
14940000,4:34:46
14960000,4:34:33
14980000,4:34:20
15000000,4:34:06
15020000,4:33:53
15040000,4:33:40
15060000,4:33:27
15080000,4:33:14
15100000,4:33:01
15120000,4:32:48
15140000,4:32:34
15160000,4:32:21
15180000,4:32:08
15200000,4:31:55
15220000,4:31:42
15240000,4:31:29
15260000,4:31:16
15280000,4:31:02
15300000,4:30:49
15320000,4:30:36
15340000,4:30:23
15360000,4:30:10
15380000,4:29:57
15400000,4:29:44
15420000,4:29:31
15440000,4:29:17
15460000,4:29:04
15480000,4:28:51
15500000,4:28:38
15520000,4:28:25
15540000,4:28:12
15560000,4:27:58
15580000,4:27:45
15600000,4:27:32
15620000,4:27:19
15640000,4:27:06
15660000,4:26:53
15680000,4:26:40
15700000,4:26:26
15720000,4:26:13
15740000,4:26:00
15760000,4:25:47
15780000,4:25:34
15800000,4:25:21
15820000,4:25:08
15840000,4:24:54
15860000,4:24:41
15880000,4:24:28
15900000,4:24:15
15920000,4:24:02
15940000,4:23:49
15960000,4:23:36
15980000,4:23:22
16000000,4:23:09
16020000,4:22:56
16040000,4:22:43
16060000,4:22:30
16080000,4:22:17
16100000,4:22:03
16120000,4:21:50
16140000,4:21:37
16160000,4:21:24
16180000,4:21:11
16200000,4:20:58
16220000,4:20:45
16240000,4:20:31
16260000,4:20:18
16280000,4:20:05
16300000,4:19:52
16320000,4:19:39
16340000,4:19:26
16360000,4:19:13
16380000,4:18:59
16400000,4:18:46
16420000,4:18:33
16440000,4:18:20
16460000,4:18:07
16480000,4:17:54
16500000,4:17:41
16520000,4:17:27
16540000,4:17:14
16560000,4:17:01
16580000,4:16:48
16600000,4:16:35
16620000,4:16:22
16640000,4:16:09
16660000,4:15:55
16680000,4:15:42
16700000,4:15:29
16720000,4:15:16
16740000,4:15:03
16760000,4:14:50
16780000,4:14:36
16800000,4:14:23
16820000,4:14:10
16840000,4:13:57
16860000,4:13:44
16880000,4:13:31
16900000,4:13:17
16920000,4:13:04
16940000,4:12:51
16960000,4:12:38
16980000,4:12:25
17000000,4:12:12
17020000,4:11:58
17040000,4:11:45
17060000,4:11:32
17080000,4:11:19
17100000,4:11:06
17120000,4:10:53
17140000,4:10:40
17160000,4:10:26
17180000,4:10:13
17200000,4:10:00
17220000,4:09:47
17240000,4:09:34
17260000,4:09:21
17280000,4:09:07
17300000,4:08:54
17320000,4:08:41
17340000,4:08:28
17360000,4:08:15
17380000,4:08:02
17400000,4:07:48
17420000,4:07:35
17440000,4:07:22
17460000,4:07:09
17480000,4:06:56
17500000,4:06:43
17520000,4:06:29
17540000,4:06:16
17560000,4:06:03
17580000,4:05:50
17600000,4:05:37
17620000,4:05:24
17640000,4:05:10
17660000,4:04:57
17680000,4:04:44
17700000,4:04:31
17720000,4:04:18
17740000,4:04:05
17760000,4:03:51
17780000,4:03:38
17800000,4:03:25
17820000,4:03:12
17840000,4:02:59
17860000,4:02:46
17880000,4:02:32
17900000,4:02:19
17920000,4:02:06
17940000,4:01:53
17960000,4:01:40
17980000,4:01:27
18000000,4:01:13
18020000,4:01:00
18040000,4:00:47
18060000,4:00:34
18080000,4:00:21
18100000,4:00:07
18120000,3:59:54
18140000,3:59:41
18160000,3:59:28
18180000,3:59:15
18200000,3:59:02
18220000,3:58:48
18240000,3:58:35
18260000,3:58:22
18280000,3:58:09
18300000,3:57:56
18320000,3:57:43
18340000,3:57:29
18360000,3:57:16
18380000,3:57:03
18400000,3:56:50
18420000,3:56:37
18440000,3:56:24
18460000,3:56:10
18480000,3:55:57
18500000,3:55:44
18520000,3:55:31
18540000,3:55:18
18560000,3:55:05
18580000,3:54:52
18600000,3:54:38
18620000,3:54:25
18640000,3:54:12
18660000,3:53:59
18680000,3:53:46
18700000,3:53:33
18720000,3:53:19
18740000,3:53:06
18760000,3:52:53
18780000,3:52:40
18800000,3:52:27
18820000,3:52:13
18840000,3:52:00
18860000,3:51:47
18880000,3:51:34
18900000,3:51:21
18920000,3:51:08
18940000,3:50:54
18960000,3:50:41
18980000,3:50:28
19000000,3:50:15
19020000,3:50:02
19040000,3:49:49
19060000,3:49:35
19080000,3:49:22
19100000,3:49:09
19120000,3:48:56
19140000,3:48:43
19160000,3:48:30
19180000,3:48:16
19200000,3:48:03
19220000,3:47:50
19240000,3:47:37
19260000,3:47:24
19280000,3:47:11
19300000,3:46:57
19320000,3:46:44
19340000,3:46:31
19360000,3:46:18
19380000,3:46:05
19400000,3:45:52
19420000,3:45:39
19440000,3:45:25
19460000,3:45:12
19480000,3:44:59
19500000,3:44:46
19520000,3:44:33
19540000,3:44:20
19560000,3:44:06
19580000,3:43:53
19600000,3:43:40
19620000,3:43:27
19640000,3:43:14
19660000,3:43:01
19680000,3:42:47
19700000,3:42:34
19720000,3:42:21
19740000,3:42:08
19760000,3:41:55
19780000,3:41:42
19800000,3:41:29
19820000,3:41:15
19840000,3:41:02
19860000,3:40:49
19880000,3:40:36
19900000,3:40:23
19920000,3:40:10
19940000,3:39:56
19960000,3:39:43
19980000,3:39:30
20000000,3:39:17
20020000,3:39:04
20040000,3:38:51
20060000,3:38:38
20080000,3:38:24
20100000,3:38:11
20120000,3:37:58
20140000,3:37:45
20160000,3:37:32
20180000,3:37:19
20200000,3:37:05
20220000,3:36:52
20240000,3:36:39
20260000,3:36:26
20280000,3:36:13
20300000,3:36:00
20320000,3:35:46
20340000,3:35:33
20360000,3:35:20
20380000,3:35:07
20400000,3:34:54
20420000,3:34:41
20440000,3:34:28
20460000,3:34:14
20480000,3:34:01
20500000,3:33:48
20520000,3:33:35
20540000,3:33:22
20560000,3:33:09
20580000,3:32:55
20600000,3:32:42
20620000,3:32:29
20640000,3:32:16
20660000,3:32:03
20680000,3:31:50
20700000,3:31:36
20720000,3:31:23
20740000,3:31:10
20760000,3:30:57
20780000,3:30:44
20800000,3:30:31
20820000,3:30:17
20840000,3:30:04
20860000,3:29:51
20880000,3:29:38
20900000,3:29:25
20920000,3:29:12
20940000,3:28:59
20960000,3:28:45
20980000,3:28:32
21000000,3:28:19
21020000,3:28:06
21040000,3:27:53
21060000,3:27:40
21080000,3:27:27
21100000,3:27:13
21120000,3:27:00
21140000,3:26:47
21160000,3:26:34
21180000,3:26:21
21200000,3:26:08
21220000,3:25:54
21240000,3:25:41
21260000,3:25:28
21280000,3:25:15
21300000,3:25:02
21320000,3:24:49
21340000,3:24:35
21360000,3:24:22
21380000,3:24:09
21400000,3:23:56
21420000,3:23:43
21440000,3:23:30
21460000,3:23:17
21480000,3:23:03
21500000,3:22:50
21520000,3:22:37
21540000,3:22:24
21560000,3:22:11
21580000,3:21:58
21600000,3:21:45
21620000,3:21:31
21640000,3:21:18
21660000,3:21:05
21680000,3:20:52
21700000,3:20:39
21720000,3:20:26
21740000,3:20:12
21760000,3:19:59
21780000,3:19:46
21800000,3:19:33
21820000,3:19:20
21840000,3:19:07
21860000,3:18:53
21880000,3:18:40
21900000,3:18:27
21920000,3:18:14
21940000,3:18:01
21960000,3:17:48
21980000,3:17:35
22000000,3:17:21
22020000,3:17:08
22040000,3:16:55
22060000,3:16:42
22080000,3:16:29
22100000,3:16:16
22120000,3:16:02
22140000,3:15:49
22160000,3:15:36
22180000,3:15:23
22200000,3:15:10
22220000,3:14:57
22240000,3:14:43
22260000,3:14:30
22280000,3:14:17
22300000,3:14:04
22320000,3:13:51
22340000,3:13:38
22360000,3:13:25
22380000,3:13:11
22400000,3:12:58
22420000,3:12:45
22440000,3:12:32
22460000,3:12:19
22480000,3:12:06
22500000,3:11:52
22520000,3:11:39
22540000,3:11:26
22560000,3:11:13
22580000,3:11:00
22600000,3:10:47
22620000,3:10:34
22640000,3:10:20
22660000,3:10:07
22680000,3:09:54
22700000,3:09:41
22720000,3:09:28
22740000,3:09:15
22760000,3:09:01
22780000,3:08:48
22800000,3:08:35
22820000,3:08:22
22840000,3:08:09
22860000,3:07:56
22880000,3:07:42
22900000,3:07:29
22920000,3:07:16
22940000,3:07:03
22960000,3:06:50
22980000,3:06:37
23000000,3:06:23
23020000,3:06:10
23040000,3:05:57
23060000,3:05:44
23080000,3:05:31
23100000,3:05:18
23120000,3:05:04
23140000,3:04:51
23160000,3:04:38
23180000,3:04:25
23200000,3:04:12
23220000,3:03:59
23240000,3:03:45
23260000,3:03:32
23280000,3:03:19
23300000,3:03:06
23320000,3:02:53
23340000,3:02:40
23360000,3:02:26
23380000,3:02:13
23400000,3:02:00
23420000,3:01:47
23440000,3:01:34
23460000,3:01:21
23480000,3:01:08
23500000,3:00:54
23520000,3:00:41
23540000,3:00:28
23560000,3:00:15
23580000,3:00:02
23600000,2:59:49
23620000,2:59:35
23640000,2:59:22
23660000,2:59:09
23680000,2:58:56
23700000,2:58:43
23720000,2:58:30
23740000,2:58:16
23760000,2:58:03
23780000,2:57:50
23800000,2:57:37
23820000,2:57:24
23840000,2:57:11
23860000,2:56:57
23880000,2:56:44
23900000,2:56:31
23920000,2:56:18
23940000,2:56:05
23960000,2:55:52
23980000,2:55:38
24000000,2:55:25
24020000,2:55:12
24040000,2:54:59
24060000,2:54:46
24080000,2:54:33
24100000,2:54:19
24120000,2:54:06
24140000,2:53:53
24160000,2:53:40
24180000,2:53:27
24200000,2:53:14
24220000,2:53:00
24240000,2:52:47
24260000,2:52:34
24280000,2:52:21
24300000,2:52:08
24320000,2:51:54
24340000,2:51:41
24360000,2:51:28
24380000,2:51:15
24400000,2:51:02
24420000,2:50:49
24440000,2:50:35
24460000,2:50:22
24480000,2:50:09
24500000,2:49:56
24520000,2:49:43
24540000,2:49:29
24560000,2:49:16
24580000,2:49:03
24600000,2:48:50
24620000,2:48:37
24640000,2:48:24
24660000,2:48:10
24680000,2:47:57
24700000,2:47:44
24720000,2:47:31
24740000,2:47:18
24760000,2:47:05
24780000,2:46:51
24800000,2:46:38
24820000,2:46:25
24840000,2:46:12
24860000,2:45:59
24880000,2:45:45
24900000,2:45:32
24920000,2:45:19
24940000,2:45:06
24960000,2:44:53
24980000,2:44:40
25000000,2:44:26
25020000,2:44:13
25040000,2:44:00
25060000,2:43:47
25080000,2:43:34
25100000,2:43:21
25120000,2:43:07
25140000,2:42:54
25160000,2:42:41
25180000,2:42:28
25200000,2:42:15
25220000,2:42:02
25240000,2:41:48
25260000,2:41:35
25280000,2:41:22
25300000,2:41:09
25320000,2:40:56
25340000,2:40:43
25360000,2:40:29
25380000,2:40:16
25400000,2:40:03
25420000,2:39:50
25440000,2:39:37
25460000,2:39:24
25480000,2:39:10
25500000,2:38:57
25520000,2:38:44
25540000,2:38:31
25560000,2:38:18
25580000,2:38:05
25600000,2:37:51
25620000,2:37:38
25640000,2:37:25
25660000,2:37:12
25680000,2:36:59
25700000,2:36:46
25720000,2:36:32
25740000,2:36:19
25760000,2:36:06
25780000,2:35:53
25800000,2:35:40
25820000,2:35:27
25840000,2:35:13
25860000,2:35:00
25880000,2:34:47
25900000,2:34:34
25920000,2:34:21
25940000,2:34:07
25960000,2:33:54
25980000,2:33:41
26000000,2:33:28
26020000,2:33:15
26040000,2:33:02
26060000,2:32:48
26080000,2:32:35
26100000,2:32:22
26120000,2:32:09
26140000,2:31:56
26160000,2:31:43
26180000,2:31:29
26200000,2:31:16
26220000,2:31:03
26240000,2:30:50
26260000,2:30:37
26280000,2:30:24
26300000,2:30:10
26320000,2:29:57
26340000,2:29:44
26360000,2:29:31
26380000,2:29:18
26400000,2:29:05
26420000,2:28:51
26440000,2:28:38
26460000,2:28:25
26480000,2:28:12
26500000,2:27:59
26520000,2:27:45
26540000,2:27:32
26560000,2:27:19
26580000,2:27:06
26600000,2:26:53
26620000,2:26:39
26640000,2:26:26
26660000,2:26:13
26680000,2:26:00
26700000,2:25:47
26720000,2:25:34
26740000,2:25:20
26760000,2:25:07
26780000,2:24:54
26800000,2:24:41
26820000,2:24:28
26840000,2:24:15
26860000,2:24:01
26880000,2:23:48
26900000,2:23:35
26920000,2:23:22
26940000,2:23:09
26960000,2:22:55
26980000,2:22:42
27000000,2:22:29
27020000,2:22:16
27040000,2:22:03
27060000,2:21:49
27080000,2:21:36
27100000,2:21:23
27120000,2:21:10
27140000,2:20:57
27160000,2:20:43
27180000,2:20:30
27200000,2:20:17
27220000,2:20:04
27240000,2:19:51
27260000,2:19:38
27280000,2:19:24
27300000,2:19:11
27320000,2:18:58
27340000,2:18:45
27360000,2:18:32
27380000,2:18:18
27400000,2:18:05
27420000,2:17:52
27440000,2:17:39
27460000,2:17:26
27480000,2:17:12
27500000,2:16:59
27520000,2:16:46
27540000,2:16:33
27560000,2:16:20
27580000,2:16:06
27600000,2:15:53
27620000,2:15:40
27640000,2:15:27
27660000,2:15:14
27680000,2:15:00
27700000,2:14:47
27720000,2:14:34
27740000,2:14:21
27760000,2:14:08
27780000,2:13:54
27800000,2:13:41
27820000,2:13:28
27840000,2:13:15
27860000,2:13:02
27880000,2:12:48
27900000,2:12:35
