Warning: 'advanced_options.json' have been modified after configuration by elwood. This is possible but not recommended.
#"Step","Time Remaining"
6960000,2:56:31
6980000,2:56:19
7000000,2:56:07
7020000,2:55:56
7040000,2:55:44
7060000,2:55:32
7080000,2:55:20
7100000,2:55:08
7120000,2:54:57
7140000,2:54:45
7160000,2:54:33
7180000,2:54:21
7200000,2:54:10
7220000,2:53:58
7240000,2:53:46
7260000,2:53:34
7280000,2:53:22
7300000,2:53:11
7320000,2:52:59
7340000,2:52:47
7360000,2:52:35
7380000,2:52:24
7400000,2:52:12
7420000,2:52:00
7440000,2:51:48
7460000,2:51:37
7480000,2:51:25
7500000,2:51:13
7520000,2:51:01
7540000,2:50:50
7560000,2:50:38
7580000,2:50:26
7600000,2:50:14
7620000,2:50:03
7640000,2:49:51
7660000,2:49:39
7680000,2:49:27
7700000,2:49:15
7720000,2:49:04
7740000,2:48:52
7760000,2:48:40
7780000,2:48:28
7800000,2:48:17
7820000,2:48:05
7840000,2:47:53
7860000,2:47:41
7880000,2:47:29
7900000,2:47:18
7920000,2:47:06
7940000,2:46:54
7960000,2:46:42
7980000,2:46:31
8000000,2:46:19
8020000,2:46:07
8040000,2:45:55
8060000,2:45:43
8080000,2:45:32
8100000,2:45:20
8120000,2:45:08
8140000,2:44:56
8160000,2:44:45
8180000,2:44:33
8200000,2:44:21
8220000,2:44:09
8240000,2:43:57
8260000,2:43:46
8280000,2:43:34
8300000,2:43:22
8320000,2:43:10
8340000,2:42:59
8360000,2:42:47
8380000,2:42:35
8400000,2:42:23
8420000,2:42:12
8440000,2:42:00
8460000,2:41:48
8480000,2:41:36
8500000,2:41:24
8520000,2:41:13
8540000,2:41:01
8560000,2:40:49
8580000,2:40:37
8600000,2:40:26
8620000,2:40:14
8640000,2:40:02
8660000,2:39:50
8680000,2:39:39
8700000,2:39:27
8720000,2:39:15
8740000,2:39:03
8760000,2:38:52
8780000,2:38:40
8800000,2:38:28
8820000,2:38:16
8840000,2:38:04
8860000,2:37:53
8880000,2:37:41
8900000,2:37:29
8920000,2:37:17
8940000,2:37:06
8960000,2:36:54
8980000,2:36:42
9000000,2:36:30
9020000,2:36:18
9040000,2:36:07
9060000,2:35:55
9080000,2:35:43
9100000,2:35:31
9120000,2:35:20
9140000,2:35:08
9160000,2:34:56
9180000,2:34:44
9200000,2:34:33
9220000,2:34:21
9240000,2:34:09
9260000,2:33:57
9280000,2:33:45
9300000,2:33:34
9320000,2:33:22
9340000,2:33:10
9360000,2:32:58
9380000,2:32:47
9400000,2:32:35
9420000,2:32:23
9440000,2:32:11
9460000,2:32:00
9480000,2:31:48
9500000,2:31:36
9520000,2:31:24
9540000,2:31:12
9560000,2:31:01
9580000,2:30:49
9600000,2:30:37
9620000,2:30:25
9640000,2:30:14
9660000,2:30:02
9680000,2:29:50
9700000,2:29:38
9720000,2:29:27
9740000,2:29:15
9760000,2:29:03
9780000,2:28:51
9800000,2:28:39
9820000,2:28:28
9840000,2:28:16
9860000,2:28:04
9880000,2:27:52
9900000,2:27:41
9920000,2:27:29
9940000,2:27:17
9960000,2:27:05
9980000,2:26:54
10000000,2:26:42
10020000,2:26:30
10040000,2:26:18
10060000,2:26:06
10080000,2:25:55
10100000,2:25:43
10120000,2:25:31
10140000,2:25:19
10160000,2:25:08
10180000,2:24:56
10200000,2:24:44
10220000,2:24:32
10240000,2:24:21
10260000,2:24:09
10280000,2:23:57
10300000,2:23:45
10320000,2:23:34
10340000,2:23:22
10360000,2:23:10
10380000,2:22:58
10400000,2:22:47
10420000,2:22:35
10440000,2:22:23
10460000,2:22:11
10480000,2:22:00
10500000,2:21:48
10520000,2:21:36
10540000,2:21:24
10560000,2:21:13
10580000,2:21:01
10600000,2:20:49
10620000,2:20:37
10640000,2:20:26
10660000,2:20:14
10680000,2:20:02
10700000,2:19:50
10720000,2:19:38
10740000,2:19:27
10760000,2:19:15
10780000,2:19:03
10800000,2:18:51
10820000,2:18:40
10840000,2:18:28
10860000,2:18:16
10880000,2:18:04
10900000,2:17:53
10920000,2:17:41
10940000,2:17:29
10960000,2:17:17
10980000,2:17:06
11000000,2:16:54
11020000,2:16:42
11040000,2:16:30
11060000,2:16:18
11080000,2:16:07
11100000,2:15:55
11120000,2:15:43
11140000,2:15:31
11160000,2:15:20
11180000,2:15:08
11200000,2:14:56
11220000,2:14:44
11240000,2:14:33
11260000,2:14:21
11280000,2:14:09
11300000,2:13:57
11320000,2:13:46
11340000,2:13:34
11360000,2:13:22
11380000,2:13:10
11400000,2:12:58
11420000,2:12:47
11440000,2:12:35
11460000,2:12:23
11480000,2:12:11
11500000,2:12:00
11520000,2:11:48
11540000,2:11:36
11560000,2:11:24
11580000,2:11:13
11600000,2:11:01
11620000,2:10:49
11640000,2:10:37
11660000,2:10:26
11680000,2:10:14
11700000,2:10:02
11720000,2:09:50
11740000,2:09:39
11760000,2:09:27
11780000,2:09:15
11800000,2:09:03
11820000,2:08:52
11840000,2:08:40
11860000,2:08:28
11880000,2:08:16
11900000,2:08:05
11920000,2:07:53
11940000,2:07:41
11960000,2:07:29
11980000,2:07:18
12000000,2:07:06
12020000,2:06:54
12040000,2:06:42
12060000,2:06:31
12080000,2:06:19
12100000,2:06:07
12120000,2:05:55
12140000,2:05:44
12160000,2:05:32
12180000,2:05:20
12200000,2:05:08
12220000,2:04:57
12240000,2:04:45
12260000,2:04:33
12280000,2:04:21
12300000,2:04:10
12320000,2:03:58
12340000,2:03:46
12360000,2:03:34
12380000,2:03:23
12400000,2:03:11
12420000,2:02:59
12440000,2:02:48
12460000,2:02:36
12480000,2:02:24
12500000,2:02:12
12520000,2:02:01
12540000,2:01:49
12560000,2:01:37
12580000,2:01:25
12600000,2:01:14
12620000,2:01:02
12640000,2:00:50
12660000,2:00:38
12680000,2:00:27
12700000,2:00:15
12720000,2:00:03
12740000,1:59:51
12760000,1:59:40
12780000,1:59:28
12800000,1:59:16
12820000,1:59:04
12840000,1:58:53
12860000,1:58:41
12880000,1:58:29
12900000,1:58:17
12920000,1:58:06
12940000,1:57:54
12960000,1:57:42
12980000,1:57:30
13000000,1:57:19
13020000,1:57:07
13040000,1:56:55
13060000,1:56:43
13080000,1:56:32
13100000,1:56:20
13120000,1:56:08
13140000,1:55:57
13160000,1:55:45
13180000,1:55:33
13200000,1:55:21
13220000,1:55:10
13240000,1:54:58
13260000,1:54:46
13280000,1:54:34
13300000,1:54:23
13320000,1:54:11
13340000,1:53:59
13360000,1:53:47
13380000,1:53:36
13400000,1:53:24
13420000,1:53:12
13440000,1:53:00
13460000,1:52:49
13480000,1:52:37
13500000,1:52:25
13520000,1:52:13
13540000,1:52:02
13560000,1:51:50
13580000,1:51:38
13600000,1:51:26
13620000,1:51:15
13640000,1:51:03
13660000,1:50:51
13680000,1:50:40
13700000,1:50:28
13720000,1:50:16
13740000,1:50:04
13760000,1:49:53
13780000,1:49:41
13800000,1:49:29
13820000,1:49:17
13840000,1:49:06
13860000,1:48:54
13880000,1:48:42
13900000,1:48:30
13920000,1:48:19
13940000,1:48:07
13960000,1:47:55
13980000,1:47:43
14000000,1:47:32
14020000,1:47:20
14040000,1:47:08
14060000,1:46:56
14080000,1:46:45
14100000,1:46:33
14120000,1:46:21
14140000,1:46:09
14160000,1:45:58
14180000,1:45:46
14200000,1:45:34
14220000,1:45:23
14240000,1:45:11
14260000,1:44:59
14280000,1:44:47
14300000,1:44:36
14320000,1:44:24
14340000,1:44:12
14360000,1:44:00
14380000,1:43:49
14400000,1:43:37
14420000,1:43:25
14440000,1:43:13
14460000,1:43:02
14480000,1:42:50
14500000,1:42:38
14520000,1:42:26
14540000,1:42:15
14560000,1:42:03
14580000,1:41:51
14600000,1:41:40
14620000,1:41:28
14640000,1:41:16
14660000,1:41:04
14680000,1:40:53
14700000,1:40:41
14720000,1:40:29
14740000,1:40:17
14760000,1:40:06
14780000,1:39:54
14800000,1:39:42
14820000,1:39:30
14840000,1:39:19
14860000,1:39:07
14880000,1:38:55
14900000,1:38:44
14920000,1:38:32
14940000,1:38:20
14960000,1:38:08
14980000,1:37:57
15000000,1:37:45
15020000,1:37:33
15040000,1:37:21
15060000,1:37:10
15080000,1:36:58
15100000,1:36:46
15120000,1:36:34
15140000,1:36:23
15160000,1:36:11
15180000,1:35:59
15200000,1:35:48
15220000,1:35:36
15240000,1:35:24
15260000,1:35:12
15280000,1:35:01
15300000,1:34:49
15320000,1:34:37
15340000,1:34:25
15360000,1:34:14
15380000,1:34:02
15400000,1:33:50
15420000,1:33:38
15440000,1:33:27
15460000,1:33:15
15480000,1:33:03
15500000,1:32:51
15520000,1:32:40
15540000,1:32:28
15560000,1:32:16
15580000,1:32:04
15600000,1:31:53
15620000,1:31:41
15640000,1:31:29
15660000,1:31:17
15680000,1:31:06
15700000,1:30:54
15720000,1:30:42
15740000,1:30:31
15760000,1:30:19
15780000,1:30:07
15800000,1:29:55
15820000,1:29:44
15840000,1:29:32
15860000,1:29:20
15880000,1:29:08
15900000,1:28:57
15920000,1:28:45
15940000,1:28:33
15960000,1:28:21
15980000,1:28:10
16000000,1:27:58
16020000,1:27:46
16040000,1:27:34
16060000,1:27:23
16080000,1:27:11
16100000,1:26:59
16120000,1:26:47
16140000,1:26:36
16160000,1:26:24
16180000,1:26:12
16200000,1:26:00
16220000,1:25:49
16240000,1:25:37
16260000,1:25:25
16280000,1:25:13
16300000,1:25:02
16320000,1:24:50
16340000,1:24:38
16360000,1:24:27
16380000,1:24:15
16400000,1:24:03
16420000,1:23:51
16440000,1:23:40
16460000,1:23:28
16480000,1:23:16
16500000,1:23:04
16520000,1:22:53
16540000,1:22:41
16560000,1:22:29
16580000,1:22:17
16600000,1:22:06
16620000,1:21:54
16640000,1:21:42
16660000,1:21:30
16680000,1:21:19
16700000,1:21:07
16720000,1:20:55
16740000,1:20:43
16760000,1:20:32
16780000,1:20:20
16800000,1:20:08
16820000,1:19:57
16840000,1:19:45
16860000,1:19:33
16880000,1:19:21
16900000,1:19:10
16920000,1:18:58
16940000,1:18:46
16960000,1:18:34
16980000,1:18:23
17000000,1:18:11
17020000,1:17:59
17040000,1:17:47
17060000,1:17:36
17080000,1:17:24
17100000,1:17:12
17120000,1:17:00
17140000,1:16:49
17160000,1:16:37
17180000,1:16:25
17200000,1:16:14
17220000,1:16:02
17240000,1:15:50
17260000,1:15:38
17280000,1:15:27
17300000,1:15:15
17320000,1:15:03
17340000,1:14:51
17360000,1:14:40
17380000,1:14:28
17400000,1:14:16
17420000,1:14:04
17440000,1:13:53
17460000,1:13:41
17480000,1:13:29
17500000,1:13:17
17520000,1:13:06
17540000,1:12:54
17560000,1:12:42
17580000,1:12:31
17600000,1:12:19
17620000,1:12:07
17640000,1:11:55
17660000,1:11:44
17680000,1:11:32
17700000,1:11:20
17720000,1:11:08
17740000,1:10:57
17760000,1:10:45
17780000,1:10:33
17800000,1:10:21
17820000,1:10:10
17840000,1:09:58
17860000,1:09:46
17880000,1:09:35
17900000,1:09:23
17920000,1:09:11
17940000,1:08:59
17960000,1:08:48
17980000,1:08:36
18000000,1:08:24
18020000,1:08:12
18040000,1:08:01
18060000,1:07:49
18080000,1:07:37
18100000,1:07:26
18120000,1:07:14
18140000,1:07:02
18160000,1:06:50
18180000,1:06:39
18200000,1:06:27
18220000,1:06:15
18240000,1:06:03
18260000,1:05:52
18280000,1:05:40
18300000,1:05:28
18320000,1:05:16
18340000,1:05:05
18360000,1:04:53
18380000,1:04:41
18400000,1:04:30
18420000,1:04:18
18440000,1:04:06
18460000,1:03:54
18480000,1:03:43
18500000,1:03:31
18520000,1:03:19
18540000,1:03:07
18560000,1:02:56
18580000,1:02:44
18600000,1:02:32
18620000,1:02:21
18640000,1:02:09
18660000,1:01:57
18680000,1:01:45
18700000,1:01:34
18720000,1:01:22
18740000,1:01:10
18760000,1:00:58
18780000,1:00:47
18800000,1:00:35
18820000,1:00:23
18840000,1:00:11
18860000,1:00:00
18880000,59:48
18900000,59:36
18920000,59:25
18940000,59:13
18960000,59:01
18980000,58:49
19000000,58:38
19020000,58:26
19040000,58:14
19060000,58:02
19080000,57:51
19100000,57:39
19120000,57:27
19140000,57:16
19160000,57:04
19180000,56:52
19200000,56:40
19220000,56:29
19240000,56:17
19260000,56:05
19280000,55:53
19300000,55:42
19320000,55:30
19340000,55:18
19360000,55:07
19380000,54:55
19400000,54:43
19420000,54:31
19440000,54:20
19460000,54:08
19480000,53:56
19500000,53:44
19520000,53:33
19540000,53:21
19560000,53:09
19580000,52:58
19600000,52:46
19620000,52:34
19640000,52:22
19660000,52:11
19680000,51:59
19700000,51:47
19720000,51:35
19740000,51:24
19760000,51:12
19780000,51:00
19800000,50:49
19820000,50:37
19840000,50:25
19860000,50:13
19880000,50:02
19900000,49:50
19920000,49:38
19940000,49:26
19960000,49:15
19980000,49:03
20000000,48:51
20020000,48:39
20040000,48:28
20060000,48:16
20080000,48:04
20100000,47:53
20120000,47:41
20140000,47:29
20160000,47:17
20180000,47:06
20200000,46:54
20220000,46:42
20240000,46:30
20260000,46:19
20280000,46:07
20300000,45:55
20320000,45:43
20340000,45:32
20360000,45:20
20380000,45:08
20400000,44:57
20420000,44:45
20440000,44:33
20460000,44:21
20480000,44:10
20500000,43:58
20520000,43:46
20540000,43:34
20560000,43:23
20580000,43:11
20600000,42:59
20620000,42:48
20640000,42:36
20660000,42:24
20680000,42:12
20700000,42:01
20720000,41:49
20740000,41:37
20760000,41:25
20780000,41:14
20800000,41:02
20820000,40:50
20840000,40:39
20860000,40:27
20880000,40:15
20900000,40:03
20920000,39:52
20940000,39:40
20960000,39:28
20980000,39:16
21000000,39:05
21020000,38:53
21040000,38:41
21060000,38:30
21080000,38:18
21100000,38:06
21120000,37:54
21140000,37:43
21160000,37:31
21180000,37:19
21200000,37:07
21220000,36:56
21240000,36:44
21260000,36:32
21280000,36:20
21300000,36:09
21320000,35:57
21340000,35:45
21360000,35:34
21380000,35:22
21400000,35:10
21420000,34:58
21440000,34:47
21460000,34:35
21480000,34:23
21500000,34:11
21520000,34:00
21540000,33:48
21560000,33:36
21580000,33:25
21600000,33:13
21620000,33:01
21640000,32:49
21660000,32:38
21680000,32:26
21700000,32:14
21720000,32:02
21740000,31:51
21760000,31:39
21780000,31:27
21800000,31:16
21820000,31:04
21840000,30:52
21860000,30:40
21880000,30:29
21900000,30:17
21920000,30:05
21940000,29:53
21960000,29:42
21980000,29:30
22000000,29:18
22020000,29:07
22040000,28:55
22060000,28:43
22080000,28:31
22100000,28:20
22120000,28:08
22140000,27:56
22160000,27:44
22180000,27:33
22200000,27:21
22220000,27:09
22240000,26:58
22260000,26:46
22280000,26:34
22300000,26:22
22320000,26:11
22340000,25:59
22360000,25:47
22380000,25:36
22400000,25:24
22420000,25:12
22440000,25:00
22460000,24:49
22480000,24:37
22500000,24:25
22520000,24:13
22540000,24:02
22560000,23:50
22580000,23:38
22600000,23:27
22620000,23:15
22640000,23:03
22660000,22:51
22680000,22:40
22700000,22:28
22720000,22:16
22740000,22:04
22760000,21:53
22780000,21:41
22800000,21:29
22820000,21:18
22840000,21:06
22860000,20:54
22880000,20:42
22900000,20:31
22920000,20:19
22940000,20:07
22960000,19:55
22980000,19:44
23000000,19:32
23020000,19:20
23040000,19:09
23060000,18:57
23080000,18:45
23100000,18:33
23120000,18:22
23140000,18:10
23160000,17:58
23180000,17:46
23200000,17:35
23220000,17:23
23240000,17:11
23260000,17:00
23280000,16:48
23300000,16:36
23320000,16:24
23340000,16:13
23360000,16:01
23380000,15:49
23400000,15:37
23420000,15:26
23440000,15:14
23460000,15:02
23480000,14:51
23500000,14:39
23520000,14:27
23540000,14:15
23560000,14:04
23580000,13:52
23600000,13:40
23620000,13:29
23640000,13:17
23660000,13:05
23680000,12:53
23700000,12:42
23720000,12:30
23740000,12:18
23760000,12:06
23780000,11:55
23800000,11:43
23820000,11:31
23840000,11:20
23860000,11:08
23880000,10:56
23900000,10:44
23920000,10:33
23940000,10:21
23960000,10:09
23980000,9:57
24000000,9:46
24020000,9:34
24040000,9:22
24060000,9:11
24080000,8:59
24100000,8:47
24120000,8:35
24140000,8:24
24160000,8:12
24180000,8:00
24200000,7:48
24220000,7:37
24240000,7:25
24260000,7:13
24280000,7:02
24300000,6:50
24320000,6:38
24340000,6:26
24360000,6:15
24380000,6:03
24400000,5:51
24420000,5:40
24440000,5:28
24460000,5:16
24480000,5:04
24500000,4:53
24520000,4:41
24540000,4:29
24560000,4:17
24580000,4:06
24600000,3:54
24620000,3:42
24640000,3:31
24660000,3:19
24680000,3:07
24700000,2:55
24720000,2:44
24740000,2:32
24760000,2:20
24780000,2:08
24800000,1:57
24820000,1:45
24840000,1:33
24860000,1:22
24880000,1:10
24900000,0:58
24920000,0:46
24940000,0:35
24960000,0:23
24980000,0:11
25000000,0:00
