#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
2406000,392077.30010813044,90759.21898297546,423.6029729101226
2408000,392531.92510813044,90820.89004033804,423.890811914623
2410000,392297.55010813044,90942.71807560557,424.45942321936343
2412000,393476.30010813044,89205.88855139655,416.3530715105522
2414000,392525.30010813044,91348.13115785038,426.35161873206135
2416000,392912.80010813044,90904.28285732097,424.28003347899045
2418000,392533.42510813044,90338.33587085688,421.63857370595423
2420000,393265.05010813044,90674.21910253074,423.2062506547212
2422000,392490.80010813044,90690.35674306098,423.2815703035786
2424000,392744.98760813044,91354.38024760643,426.38078527875825
2426000,393054.48760813044,91051.05221761274,424.9650541088327
2428000,391807.05010813044,91270.9805820072,425.9915317496576
2430000,392213.80010813044,91607.86575024854,427.56388506423525
2432000,393271.55010813044,90986.08693957445,424.6618398985152
2434000,392115.92510813044,90280.13999700337,421.36695452002806
2436000,390548.80010813044,90534.68597006402,422.55500386795177
2438000,391758.23760813044,90228.1513265539,421.12430638348815
2440000,392444.05010813044,89976.38550418057,419.94923290853336
2442000,392340.55010813044,91336.00710877031,426.2950318278154
2444000,393305.67510813044,90860.50598389748,424.0757124862065
2446000,393059.55010813044,91479.11290874449,426.962953422878
2448000,393407.98760813044,90646.33268622914,423.07609562494537
2450000,391886.92510813044,90853.8304367084,424.04455552312567
2452000,391386.80010813044,90809.33634465886,423.8368870363281
2454000,391297.98760813044,91407.07412957866,426.6267248682318
2456000,392690.17510813044,89747.46136776474,418.88076905611945
2458000,392803.80010813044,90948.1605585604,424.48482506818397
2460000,393292.23760813044,90995.56788610155,424.7060905782796
2462000,392284.80010813044,91183.4749477068,425.58311432108775
2464000,392381.36260813044,90405.35175403883,421.95135876146907
2466000,392145.48760813044,91072.10680260253,425.0633227463883
2468000,391421.17510813044,90141.55808170023,420.72014737501513
2470000,392107.48760813044,90399.48035510164,421.9239550214104
2472000,392881.17510813044,90577.43274800107,422.7545170680363
2474000,391754.48760813044,90377.50958567992,421.82141025132034
2476000,391748.86260813044,90071.58135305368,420.3935430848794
2478000,391896.92510813044,90645.09960993472,423.07034045439633
2480000,392367.48760813044,90619.43934882013,422.950575619313
2482000,393183.30010813044,90585.51944598428,422.7922603336252
2484000,392809.73760813044,90446.68610955402,422.1442797239428
2486000,392869.55010813044,90116.13338199287,420.60148198209885
2488000,392984.61260813044,90938.60992137296,424.4402491193038
2490000,392779.92510813044,91038.20295020333,424.9050823733403
2492000,392743.67510813044,92089.27373036742,429.8107736320982
2494000,392219.80010813044,90433.60226051579,422.0832131192297
2496000,392858.30010813044,90174.69867507624,420.8748253684509
2498000,393217.11260813044,91362.03743142704,426.4165238612062
2500000,393342.67510813044,90270.59892826865,421.32242323024775
2502000,393581.05010813044,90384.64370452892,421.8547075183902
2504000,392856.67510813044,90914.66260871198,424.3284791751585
2506000,393809.80010813044,91293.18530023657,426.09516843538483
2508000,393543.92510813044,90739.39079414122,423.510428264722
2510000,392932.67510813044,90283.18164934078,421.3811509067657
2512000,391646.98760813044,92528.3766703204,431.86021073459847
2514000,393230.17510813044,92101.66685739718,429.8686164111821
2516000,392366.92510813044,90568.84007400864,422.71441224684867
2518000,392543.80010813044,90373.18117724248,421.80120815281606
2520000,392593.61260813044,90910.80933433026,424.31049468276393
2522000,393042.30010813044,90116.52012017695,420.6032870157511
2524000,393260.92510813044,91205.02621221682,425.683701124486
2526000,393261.48760813044,89779.26468534535,419.0292055458393
2528000,393092.67510813044,91146.52150501474,425.41064051226664
2530000,392765.17510813044,90167.16233454412,420.83965080117224
2532000,393106.67510813044,90412.37931370363,421.9841586819584
2534000,392911.17510813044,91610.69638585998,427.5770965668646
2536000,392977.61260813044,90850.27362356347,424.02795471233014
2538000,392063.42510813044,91331.97438233462,426.27620977396526
2540000,393174.80010813044,89852.55743907439,419.3712868100932
2542000,392355.42510813044,91080.54973241291,425.1027286624795
2544000,391996.36260813044,90465.04100145097,422.2299480104498
2546000,391758.30010813044,90303.06889605196,421.4739711946026
2548000,391986.17510813044,91321.66743119108,426.22810386037355
2550000,392907.30010813044,90080.2263359332,420.4338920487594
2552000,392970.80010813044,90228.17629577348,421.1244229230062
2554000,391431.92510813044,91063.6684997722,425.023938425927
2556000,392170.42510813044,90338.3816683616,421.6387874578945
2558000,393280.05010813044,89493.73199697069,417.6965310581797
2560000,392209.55010813044,90505.12178672804,422.41701815043336
2562000,391930.17510813044,91520.57112131407,427.1564524667526
2564000,393037.42510813044,90130.00324258325,420.6662171599218
2566000,393018.61260813044,90344.45078197762,421.66711399705474
2568000,392594.80010813044,90818.03490180313,423.87748604883205
2570000,393627.67510813044,90829.89441064326,423.93283825721625
2572000,392269.67510813044,90356.24372534361,421.7221555225898
2574000,392414.36260813044,91220.055717826,425.7538487450667
2576000,393442.30010813044,91406.99472170271,426.6263542456912
2578000,392615.23760813044,91609.01134751085,427.56923194151676
2580000,392269.42510813044,91356.66428499715,426.39144562863555
2582000,391986.42510813044,91242.99216079758,425.8609006295983
2584000,393392.92510813044,89904.02444922691,419.61150018733144
2586000,393018.48760813044,91230.09537978843,425.8007071325886
2588000,392897.55010813044,91109.79945589043,425.2392466929421
2590000,392299.98760813044,91710.17025175167,428.0413736484742
2592000,391268.23760813044,90627.58423150424,422.9885904519399
2594000,392362.55010813044,91185.5174641211,425.59264741353843
2596000,393006.55010813044,91343.87348970352,426.3317468016405
2598000,391384.92510813044,90610.31649368556,422.90799626925093
2600000,390952.05010813044,89902.65530818526,419.6051099580845
2602000,392178.17510813044,91504.6983043559,427.0823688361608
2604000,392919.92510813044,89777.94429451972,419.02304284980244
2606000,392022.17510813044,90795.3352009491,423.771539117229
2608000,391938.36260813044,90849.52724725474,424.0244711298707
2610000,392276.73760813044,91214.41854548256,425.7275382171639
2612000,393722.30010813044,90391.09940383869,421.8848383794804
2614000,391738.30010813044,90850.40054854145,424.0285471127344
2616000,392348.42510813044,91797.14691549353,428.4473221983595
2618000,392744.30010813044,90631.22274776618,423.0055725979171
2620000,392218.98760813044,90711.10813363665,423.37842383359316
2622000,392634.86260813044,90241.5619085218,421.18689795769643
2624000,392080.05010813044,91152.14608316356,425.4368922589421
2626000,392021.80010813044,90425.95201753406,422.047506931948
2628000,392082.73760813044,90509.00525101018,422.43514354897184
2630000,392702.92510813044,90639.16859356605,423.04265846027715
2632000,393353.55010813044,89680.88274173555,418.57002482281433
2634000,391380.80010813044,91130.74315901683,425.3369978085588
2636000,392032.48760813044,90072.99134501256,420.40012397872414
2638000,391949.80010813044,90612.3526270676,422.9174995700014
2640000,392234.42510813044,90528.29816254647,422.52518988007125
2642000,392324.73760813044,91011.62524094107,424.7810355075476
2644000,393179.42510813044,91233.1193152098,425.81482082868183
2646000,392107.30010813044,91572.92867348937,427.4008222950112
2648000,392585.30010813044,90775.64019226935,423.67961606718825
2650000,392338.55010813044,90404.59179101803,421.9478117653785
2652000,393323.67510813044,90571.29894364299,422.725888596015
2654000,393037.05010813044,90282.0699886214,421.37596242243455
2656000,393042.98760813044,90903.82880054926,424.27791424746204
2658000,392989.73760813044,91530.57288903184,427.2031339894351
2660000,392322.67510813044,90506.21709898766,422.42213033115326
2662000,391744.23760813044,91122.903785415,425.30040888678644
2664000,391807.73760813044,90243.19107909827,421.19450182986833
2666000,392135.80010813044,90677.01305882866,423.2192909629923
2668000,392924.17510813044,90108.10307399114,420.56400190700526
2670000,392107.30010813044,90148.7414563949,420.75367453523404
2672000,391805.55010813044,91006.05908451346,424.75505643416153
2674000,392960.55010813044,90601.92915586254,422.86884981915534
2676000,392094.80010813044,90337.56936317775,421.63499616380176
2678000,392827.30010813044,91507.7920820564,427.0968085090242
2680000,393234.61260813044,90653.35090539511,423.10885195027026
2682000,392692.80010813044,91964.5121671739,429.2284705926284
2684000,392126.17510813044,91333.87863818515,426.2850975591237
2686000,391963.05010813044,89912.46453639539,419.65089283588276
2688000,391694.73760813044,90941.26638918894,424.45264772384115
2690000,392972.80010813044,89940.9182979893,419.78369585178257
2692000,393022.36260813044,90292.42854813416,421.4243092091726
2694000,392502.61260813044,90793.85206916626,423.7646168558932
2696000,392134.55010813044,90906.79286703304,424.29174851563334
2698000,392870.55010813044,91167.48856749863,425.50850065364835
2700000,392325.67510813044,90506.09543901635,422.421562504258
2702000,392010.42510813044,89690.43535897403,418.6146100132406
2704000,391920.30010813044,91142.69792544283,425.3927946152661
2706000,391960.98760813044,91354.33766497829,426.380586531699
2708000,392602.67510813044,90981.84794924658,424.6420551435874
2710000,391770.92510813044,91614.68485034455,427.59571203570556
2712000,391810.23760813044,91313.9417569344,426.1920456106493
2714000,392586.55010813044,90513.68260034212,422.45697426881
2716000,392004.80010813044,91542.77951507946,427.26010630740916
2718000,391644.11260813044,90909.05967166298,424.3023284345772
2720000,391771.73760813044,91179.10759665025,425.56273046463735
2722000,392350.30010813044,90542.28451806656,422.59046877785016
2724000,392585.61260813044,90602.08713493822,422.8695871591949
2726000,391325.30010813044,91476.91474249493,426.952693861715
2728000,392967.42510813044,91466.60674046539,426.9045830432944
2730000,392443.42510813044,90792.73898679623,423.7594217362534
2732000,391467.17510813044,90802.44348693639,423.80471581388036
2734000,392923.30010813044,90587.2420169916,422.80030013617005
2736000,392581.17510813044,90587.89854921191,422.80336438687044
2738000,391765.67510813044,90739.30448869057,423.5100254489433
2740000,392605.05010813044,91026.40740060154,424.85002868365
2742000,392324.67510813044,91019.81805573264,424.8192740550043
2744000,392899.23760813044,90013.86515831892,420.1241627183594
2746000,392726.61260813044,90236.59416081244,421.16371185360765
2748000,392631.86260813044,91052.05737957358,424.9697455286096
2750000,392845.42510813044,90342.81629266776,421.6594853006137
2752000,392856.67510813044,90809.87055957504,423.83938039214587
2754000,392408.67510813044,90487.94520973787,422.3368494451603
2756000,392825.05010813044,90236.94095619675,421.1653304611434
2758000,392406.30010813044,91166.08663712163,425.5019573858441
2760000,391480.30010813044,91023.2249764707,424.83517526888954
2762000,392228.92510813044,90969.99306271091,424.58672450901065
2764000,393294.17510813044,90883.5591650072,424.18330922582743
2766000,393155.92510813044,91219.42908555549,425.75092404721573
2768000,392701.61260813044,91411.58849008498,426.64779486588816
2770000,392303.48760813044,90914.5538957892,424.3279717763752
2772000,392689.42510813044,91120.05380634405,425.2871071019021
2774000,392834.05010813044,91273.4524709601,426.0030688642437
2776000,393088.92510813044,91270.37412174884,425.988701201188
2778000,392993.55010813044,91258.64448112296,425.93395513025473
2780000,391914.36260813044,90402.86490668054,421.93975183111036
2782000,391415.55010813044,90598.00376925361,422.8505287554001
2784000,392480.05010813044,91256.64520278061,425.92462384403404
2786000,391989.73760813044,91441.25422986102,426.78625458054336
2788000,391869.55010813044,90783.04386942601,423.7141714510839
2790000,392278.36260813044,90095.79875592748,420.5065736284259
2792000,392583.80010813044,91264.22265503346,425.9599902931658
2794000,393324.23760813044,91773.56182901445,428.3372428823314
2796000,391427.92510813044,91754.0912444822,428.24636729322236
2798000,392310.98760813044,90278.06024662696,421.3572476444927
2800000,391388.17510813044,90563.8780813436,422.69125300343495
2802000,392358.67510813044,90700.30643689475,423.32800878040507
2804000,392999.98760813044,91499.8025544465,427.0595187693633
2806000,392634.42510813044,90278.54295619659,421.3595006080047
2808000,392059.55010813044,90270.91636748484,421.3239048229411
2810000,391990.42510813044,89911.095165757,419.64450153503265
2812000,392125.30010813044,90655.35558962217,423.11820846752374
2814000,391922.42510813044,90734.25389828696,423.486452690893
2816000,392119.42510813044,90780.53614850203,423.70246709696397
2818000,392817.23760813044,89887.15277864924,419.53275458005595
2820000,393199.61260813044,90885.96501367411,424.19453810878935
2822000,392675.55010813044,90959.43259251025,424.5374353390237
2824000,391833.61260813044,90959.28863862541,424.5367634591391
2826000,392661.92510813044,90737.43757550884,423.50131195423927
2828000,390959.80010813044,90439.18809057493,422.1092840158916
2830000,392783.42510813044,89354.3264983166,417.04587998017774
2832000,391614.98760813044,90406.17088222946,421.955181900767
2834000,392394.67510813044,90125.68148289481,420.6460460933046
2836000,393210.80010813044,90163.55049625947,420.8227931700446
2838000,392256.42510813044,90999.63753670477,424.7250849693018
2840000,392057.23760813044,91232.3424353532,425.81119487618315
2842000,392493.80010813044,90274.90771042625,421.34253372648203
2844000,391729.42510813044,89953.46705896966,419.84226502544
2846000,393434.67510813044,90231.57092518266,421.14026676923777
2848000,392740.67510813044,90752.81823173049,423.5730985096307
2850000,392484.92510813044,90940.71722379234,424.4500845892392
2852000,393187.67510813044,91626.0702155091,427.64885126040815
2854000,392808.42510813044,90896.55446852255,424.24396255961165
2856000,391711.80010813044,90863.82208313607,424.09118980643547
2858000,392228.61260813044,90503.40033174236,422.40898355672664
2860000,391737.30010813044,90273.9389326452,421.33801212357776
2862000,393380.05010813044,89545.244487755,417.9369567084085
2864000,392222.30010813044,90466.71066339232,422.2377408690711
2866000,392814.98760813044,91112.0596213818,425.2497956248538
2868000,392991.73760813044,91103.93542938493,425.2118773624345
2870000,392673.42510813044,90166.52504436439,420.83667635937155
2872000,392786.05010813044,90338.47559899278,421.63922586288584
2874000,392383.23760813044,90838.82866051607,423.9745373248069
2876000,393052.73760813044,90908.74969244841,424.30088166015247
2878000,392241.92510813044,90834.0822212963,423.95238413985487
2880000,393072.98760813044,90541.00490709487,422.58449641473544
2882000,392275.17510813044,90788.22935349657,423.73837380201735
2884000,393204.61260813044,91189.45721958228,425.61103554142886
2886000,392116.05010813044,92273.74918656237,430.6717809495784
2888000,392194.48760813044,91441.2712968504,426.7863342377674
2890000,392256.86260813044,90491.1028955055,422.35158739788477
2892000,392491.42510813044,91069.1240822844,425.0494014146682
2894000,391870.55010813044,90993.29178248625,424.6954672579283
2896000,392616.80010813044,91215.7001494402,425.7335198821962
2898000,391658.36260813044,91268.31597885094,425.9790951748251
2900000,392730.80010813044,90962.12482028827,424.55000084700515
2902000,393278.36260813044,90507.82989954483,422.42965779908855
2904000,392104.73760813044,91178.8252858743,425.5614128278693
2906000,392445.55010813044,89541.80345394311,417.9208962776453
2908000,391823.42510813044,91815.4375654757,428.5326906468292
2910000,391866.42510813044,90817.00882049277,423.8726969916059
2912000,392228.48760813044,90111.82446698728,420.5813708658195
2914000,392213.92510813044,89989.41713815252,420.0100558084465
2916000,392654.17510813044,90384.28597486869,421.8530378770109
2918000,392904.92510813044,90143.08572109812,420.7272773679539
2920000,391992.05010813044,90511.83372853557,422.4483449791074
2922000,392099.55010813044,91951.48086824082,429.1676492564513
2924000,391668.55010813044,90761.17357942183,423.612095651314
2926000,393019.30010813044,90660.57793613663,423.1425828675448
2928000,391470.05010813044,91035.80467418965,424.89388883442894
2930000,392343.55010813044,91031.75464093173,424.87498600397635
2932000,393166.86260813044,91615.21110157389,427.598168222391
2934000,392393.17510813044,89806.56745808525,419.156636520135
2936000,392367.48760813044,90201.70280049636,421.00086245798275
2938000,392327.42510813044,90078.3281599991,420.4250326405604
2940000,391982.23760813044,91037.4656337472,424.90164107617744
2942000,392128.05010813044,90336.50469425926,421.6300270055819
2944000,393381.42510813044,90183.53308586706,420.9160584543768
2946000,391866.17510813044,91106.01184937227,425.2215686939544
2948000,392446.80010813044,91006.76013858197,424.75832848289576
2950000,392920.80010813044,90679.40308869816,423.2304460144506
2952000,392241.92510813044,90789.76893080212,423.74555951307747
2954000,392505.98760813044,90982.41870402172,424.64471904288337
2956000,392626.92510813044,90658.46939782891,423.1327416293141
2958000,392893.55010813044,90933.000966019,424.41407028932394
2960000,392094.55010813044,90663.72189308726,423.1572567433881
2962000,392985.67510813044,89850.354776358,419.3610062624482
2964000,391878.73760813044,90588.27813335415,422.80513603026844
2966000,392679.42510813044,91059.23436390981,425.00324286293466
2968000,392314.86260813044,90911.45463031786,424.3135064902896
2970000,393470.61260813044,89981.19529455295,419.9716817740442
2972000,392457.23760813044,91699.96961074171,427.99376391906236
2974000,392269.92510813044,90704.24837830756,423.346407110847
2976000,391809.98760813044,91598.15868953697,427.5185790355836
2978000,392651.86260813044,90027.6392299761,420.18845081788743
2980000,393352.92510813044,91100.05909166625,425.19378522589966
2982000,391373.17510813044,90378.77500085183,421.8273163579924
2984000,393830.86260813044,90218.817521027,421.0807424589186
2986000,393040.30010813044,90708.22839176585,423.3649831359831
2988000,392341.05010813044,90659.2859397477,423.1365526976351
2990000,392214.17510813044,90634.22622334864,423.01959080124726
2992000,391960.30010813044,90689.51642310235,423.2776482553651
2994000,391978.80010813044,90901.3747394681,424.26646034138685
2996000,392836.80010813044,89654.82415315788,418.4484008631215
2998000,392880.67510813044,90769.42266540928,423.6505968348547
3000000,393030.98760813044,91640.68344752723,427.7170559959279
3002000,392155.42510813044,90016.45825387584,420.1362655438273
3004000,391803.05010813044,90232.25523912543,421.1434606863275
3006000,392321.23760813044,90270.98718407657,421.324235347147
3008000,393007.80010813044,91794.9150423219,428.4369053159616
3010000,391967.36260813044,90257.43566973438,421.2609859954325
3012000,391721.67510813044,90517.1983455373,422.4733834020458
3014000,392590.05010813044,91716.66924458859,428.07170657462194
3016000,393376.67510813044,90987.82764737587,424.66996435141283
3018000,392579.11260813044,91159.2384890262,425.4699948378555
3020000,393185.17510813044,91308.25687201321,426.16551239253386
3022000,392977.55010813044,90424.67818243476,422.04156152671965
3024000,392717.67510813044,90486.31736911042,422.32925178029564
3026000,392132.92510813044,89976.83387018123,419.95132557937126
3028000,392399.48760813044,89668.25957019674,418.51110835073234
3030000,392121.48760813044,91420.7355989773,426.6904874161739
3032000,393191.48760813044,90572.25200012326,422.7303368224642
3034000,392565.42510813044,91334.73738569746,426.28910561476
3036000,391279.55010813044,90353.94628797134,421.71143263061396
3038000,391424.86260813044,89579.30079980026,418.0959086605119
3040000,392346.61260813044,90156.12303785724,420.78812679129425
3042000,392697.92510813044,91466.4371651928,426.9037915800094
3044000,393257.55010813044,90361.9079708904,421.74859240999143
3046000,392743.98760813044,91054.32435713202,424.9803262546674
3048000,392093.42510813044,91112.88301108335,425.25363865401766
3050000,393402.92510813044,91244.28771051159,425.86694738403884
3052000,392245.42510813044,90911.44428717159,424.31345821544147
3054000,392296.05010813044,90820.91755218478,423.8909403214141
3056000,392300.17510813044,90450.09463496204,422.1601884273478
3058000,392131.92510813044,90773.10406572372,423.6677791347372
3060000,391929.17510813044,91655.00602299476,427.7839041422182
3062000,392034.05010813044,90232.98438571393,421.1468638520449
3064000,392508.30010813044,90920.67099489132,424.3565222795008
3066000,392486.11260813044,90280.76328593702,421.36986361343185
3068000,393083.80010813044,89977.30993214902,419.9535475163502
3070000,392143.67510813044,90115.4426108615,420.598257927197
3072000,393193.23760813044,90537.82989195874,422.5696775801777
3074000,392063.92510813044,92215.04645564768,430.39779609589567
3076000,392325.48760813044,90991.02815238503,424.6849021555487
3078000,392542.80010813044,89851.85014615883,419.3679856426184
3080000,393066.05010813044,90385.71138338023,421.8596907249514
3082000,392862.23760813044,90661.50103909639,423.1468912911125
3084000,391970.86260813044,90136.95142791257,420.69864661441477
3086000,392995.61260813044,90214.85908019263,421.0622671202774
3088000,393506.80010813044,90053.58787436504,420.3095616320759
3090000,394053.30010813044,90653.64063660661,423.1102042206391
3092000,391480.36260813044,91339.37186811923,426.3107362607016
3094000,392317.42510813044,91306.26764332294,426.1562280113278
3096000,393656.98760813044,90946.68815279473,424.47795286868006
3098000,392003.05010813044,91291.70797398913,426.08827327038256
3100000,391362.05010813044,90387.0155882556,421.8657778758622
3102000,392460.17510813044,89782.89550019425,419.0461517468018
3104000,391364.98760813044,91579.78238532995,427.432810810819
3106000,391958.55010813044,91307.66850508185,426.1627662915418
3108000,392093.92510813044,90872.71140563674,424.1326791832793
3110000,391944.17510813044,90156.51605323312,420.7899611226546
3112000,391541.73760813044,90745.29724616464,423.53799560900404
3114000,392700.98760813044,91742.07561212918,428.1902864053173
3116000,393281.55010813044,90069.03962885146,420.38168002633347
3118000,392530.42510813044,90993.72254063992,424.6974777471827
3120000,392750.55010813044,90088.29626349034,420.4715570412822
3122000,391703.30010813044,90655.07751520886,423.1169106032463
3124000,392201.05010813044,89459.64741663623,417.53744716872075
3126000,391442.30010813044,91370.97986768186,426.4582611373204
3128000,393083.61260813044,90449.61459093122,422.15794790477764
3130000,391970.42510813044,91055.76386366272,424.9870449026765
3132000,392357.42510813044,90725.12854413234,423.44386167708666
3134000,391901.17510813044,91903.3842130492,428.9431664286514
3136000,392240.92510813044,90655.99301959295,423.12118356177496
3138000,391686.67510813044,91846.75589503255,428.6788635387461
3140000,392776.36260813044,91357.21411207085,426.39401185150103
3142000,391866.67510813044,89545.28143729013,417.9371291639794
3144000,391763.17510813044,90799.46202785225,423.790800368752
3146000,392909.42510813044,90427.70392228407,422.0556836446685
3148000,391916.23760813044,92094.28943528971,429.83418356819203
3150000,392496.73760813044,90870.88531586668,424.1241562247956
3152000,392001.86260813044,91944.4866070681,429.13500475092036
3154000,392351.55010813044,91957.78642905736,429.19707937206584
3156000,393082.67510813044,90492.67277826346,422.3589145544078
3158000,392175.73760813044,89943.07879575132,419.7937796017886
3160000,392463.55010813044,90797.29523402662,423.780687232957
3162000,392513.55010813044,90273.02092710184,421.3337274913203
3164000,393849.42510813044,89967.75486323028,419.90895088313
3166000,392962.23760813044,90652.65561211342,423.10560678901317
3168000,393284.61260813044,91250.77708195371,425.8972354039888
3170000,393106.55010813044,90324.95143019594,421.5761041417794
3172000,391856.05010813044,91688.5060276892,427.94025962588245
3174000,392687.36260813044,91155.49761043332,425.4525349333852
3176000,393071.55010813044,89819.89243634511,419.2188285538268
3178000,392553.42510813044,89777.88966117399,419.02278785810097
3180000,392534.42510813044,91026.4103477872,424.8500424391298
3182000,392104.36260813044,91029.91542784905,424.86640179469856
3184000,392205.86260813044,90731.30180444452,423.4726743029564
3186000,392727.17510813044,90615.89828488289,422.9340483152232
3188000,392650.55010813044,90815.29026475555,423.8646759296404
3190000,391970.42510813044,89980.36446122034,419.96780400301844
3192000,392450.61260813044,90769.38641531754,423.6504276438149
3194000,392807.86260813044,91577.0271317719,427.41995114089906
3196000,391497.30010813044,90627.11856393027,422.9864170289981
3198000,392093.55010813044,91801.94061367086,428.46969595633027
3200000,392632.36260813044,90473.22133929399,422.268128323905
3202000,392900.61260813044,89781.52528087492,419.03975648488006
3204000,392108.30010813044,89952.2062678833,419.83638050088825
3206000,392768.61260813044,90186.15248911758,420.928284066459
3208000,392342.42510813044,91313.42159209354,426.1896178311305
3210000,392324.05010813044,90080.61200831807,420.43569210797796
3212000,391943.80010813044,90936.02739154804,424.4281956075644
3214000,391489.05010813044,90794.6612062119,423.76839336324826
3216000,392882.42510813044,90173.59437902272,420.8696712574251
3218000,391835.80010813044,90427.5423171185,422.05492938048087
3220000,392535.80010813044,90241.57256299304,421.1869476856
3222000,393178.67510813044,90976.00610647153,424.61478935180867
3224000,391627.17510813044,90336.18551838415,421.62853730733315
3226000,392931.92510813044,90643.45918033039,423.0626840326572
3228000,393161.48760813044,91506.08518274501,427.08884185141227
3230000,392389.17510813044,90268.09298894322,421.31072719143117
3232000,393324.17510813044,90456.80073292507,422.1914879808874
3234000,393705.42510813044,91516.56890167599,427.13777279810927
3236000,392439.98760813044,91146.0337851136,425.40836416389806
3238000,392580.92510813044,90759.26091100299,423.60316860194655
3240000,393114.05010813044,91569.50515833497,427.38484362955484
3242000,393522.48760813044,90222.22703297087,421.09665576680936
3244000,392748.17510813044,90217.27594080823,421.07354739960715
3246000,391647.42510813044,90693.1706553013,423.29470375276276
3248000,392110.61260813044,90859.52056501596,424.07111321384104
3250000,393093.92510813044,90055.2573814583,420.3173537679705
3252000,392418.86260813044,91487.4515861771,427.0018727590091
3254000,392518.80010813044,90427.96928765695,422.05692219169566
3256000,392216.17510813044,90540.42983369087,422.5818123589854
3258000,391716.80010813044,91535.63017094368,427.22673797894396
3260000,392686.67510813044,90842.05902034882,423.98961447117347
3262000,393025.30010813044,90627.46536692744,422.9880356720656
3264000,392232.80010813044,91001.65970565946,424.73452309350046
3266000,392220.92510813044,91900.71866931068,428.9307254638138
3268000,392448.86260813044,90723.24899380741,423.4350892007003
3270000,391291.92510813044,91489.1580007294,427.00983715409166
3272000,392902.67510813044,90394.37935060007,421.9001469642686
3274000,392357.17510813044,90503.48368528439,422.40937259498196
3276000,392905.05010813044,90319.15468866704,421.5490488522744
3278000,393176.48760813044,90654.13736143935,423.1125225979701
3280000,392531.17510813044,90627.0478435097,422.9860869536544
3282000,393062.92510813044,90653.60234003642,423.1100254780148
3284000,392497.36260813044,90433.17907619802,422.08123797954573
3286000,393853.67510813044,89517.15536936652,417.80585560166566
3288000,393702.17510813044,90101.28662153427,420.5321872929331
3290000,393121.98760813044,91112.94322205056,425.2539196783036
3292000,391977.80010813044,90850.47987433465,424.028917352168
3294000,392126.55010813044,90608.06108589424,422.89746954308214
3296000,392152.17510813044,91213.5813255012,425.7236306375587
3298000,393721.92510813044,90967.10506397858,424.5732452739259
3300000,392669.48760813044,90782.95369110722,423.71375055936227
3302000,392015.05010813044,90168.45197545015,420.8456699772725
3304000,392028.17510813044,89869.68458918878,419.4512248239637
3306000,392121.11260813044,90345.21701247059,421.6706902454887
3308000,392003.80010813044,90824.76192950737,423.90888328832244
3310000,392381.67510813044,91566.23961343514,427.3696022629671
3312000,392448.23760813044,90706.8917352655,423.3587445227198
3314000,392472.55010813044,90502.85534505954,422.40643992554925
3316000,391347.86260813044,90593.11778292595,422.8277242584334
3318000,393230.67510813044,89789.7948799798,419.07835340985207
3320000,391844.05010813044,90908.99095126448,424.30200769399096
3322000,391462.73760813044,91161.10504781781,425.4787066785048
3324000,392167.23760813044,90272.02438990166,421.32907632612364
3326000,391150.48760813044,91405.88197036495,426.62116067108724
3328000,393453.98760813044,91057.31993306614,424.99430758775384
3330000,392086.17510813044,91179.31489690184,425.5636980027436
3332000,392592.92510813044,90860.7917786818,424.07704638398167
3334000,392639.17510813044,90892.73167842533,424.22612034734783
3336000,392208.92510813044,91197.65722508985,425.64930765031
3338000,391028.73760813044,91183.18496679791,425.5817608852994
3340000,391619.67510813044,90530.104714324,422.53362164835056
3342000,392693.23760813044,90712.7230753291,423.3859612949075
3344000,392154.17510813044,90912.3804891142,424.3178277762484
3346000,392492.17510813044,91350.97390963812,426.3648867848501
3348000,392306.05010813044,90442.47403900488,422.1246206124308
3350000,391484.55010813044,91388.46209083078,426.5398563932288
3352000,391579.23760813044,91753.81794090196,428.24509169598394
3354000,392937.30010813044,90730.52171513904,423.46903337090964
3356000,391734.42510813044,90188.31677100668,420.93838547822423
3358000,391686.30010813044,90927.49209221534,424.38835857268776
3360000,392005.36260813044,91463.23794095684,426.88885975366117
3362000,391855.67510813044,92149.52506778669,430.0919863390674
3364000,392529.23760813044,90823.68382625945,423.9038514276912
3366000,393245.98760813044,90813.50648977436,423.8563504681225
3368000,391819.48760813044,90947.38921761664,424.4812249676039
3370000,392390.55010813044,90555.76574581792,422.6533900790463
3372000,392209.42510813044,90158.10370658917,420.7973712203737
3374000,391620.30010813044,89820.58267038292,419.2220501019373
3376000,391880.05010813044,91559.7076033717,427.3391152346194
3378000,392180.30010813044,91048.26428380271,424.9520419094832
3380000,392694.30010813044,90552.22746791248,422.63687577827864
3382000,392009.05010813044,90631.97201816994,423.00906968806504
3384000,392888.11260813044,90611.70280465469,422.91446663616773
3386000,392075.98760813044,91069.40761287801,425.0507247447245
3388000,391945.98760813044,90987.60129354172,424.6689078840022
3390000,391767.42510813044,91266.34000503528,425.96987265845615
3392000,392489.67510813044,90627.73779617436,422.9893071885043
3394000,392079.05010813044,91263.39271517357,425.95611669226963
3396000,392544.73760813044,91596.43017291022,427.51051148288735
3398000,392625.80010813044,89407.2053650734,417.2926829541709
3400000,392860.11260813044,90306.44014760363,421.4897059287235
3402000,393223.48760813044,91106.12468109094,425.2220953165058
